,_Player_,_Squad_,_Born_,defense__Rk,defense__Nation,defense__Pos,defense__Age,defense__90s,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense_Challenges_Tkl,defense_Challenges_Att,defense_Challenges_Tkl%,defense_Challenges_Lost,defense_Blocks_Blocks,defense_Blocks_Sh,defense_Blocks_Pass,defense__Int,defense__Tkl+Int,defense__Clr,defense__Err,defense_Matches,gca__Rk,gca__Nation,gca__Pos,gca__Age,gca__90s,gca_SCA_SCA,gca_SCA_SCA90,gca_SCATypes_PassLive,gca_SCATypes_PassDead,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_GCA_GCA,gca_GCA_GCA90,gca_GCATypes_PassLive,gca_GCATypes_PassDead,gca_GCATypes_TO,gca_GCATypes_Sh,gca_GCATypes_Fld,gca_GCATypes_Def,gca_Matches,keepersadv__Rk,keepersadv__Nation,keepersadv__Pos,keepersadv__Age,keepersadv__90s,keepersadv_Goals_GA,keepersadv_Goals_PKA,keepersadv_Goals_FK,keepersadv_Goals_CK,keepersadv_Goals_OG,keepersadv_Expected_PSxG,keepersadv_Expected_PSxG/SoT,keepersadv_Expected_PSxG+/-,keepersadv_Expected_/90,keepersadv_Launched_Cmp,keepersadv_Launched_Att,keepersadv_Launched_Cmp%,keepersadv_Passes_Att (GK),keepersadv_Passes_Thr,keepersadv_Passes_Launch%,keepersadv_Passes_AvgLen,keepersadv_GoalKicks_Att,keepersadv_GoalKicks_Launch%,keepersadv_GoalKicks_AvgLen,keepersadv_Crosses_Opp,keepersadv_Crosses_Stp,keepersadv_Crosses_Stp%,keepersadv_Sweeper_#OPA,keepersadv_Sweeper_#OPA/90,keepersadv_Sweeper_AvgDist,keepersadv_Matches,keepers__Rk,keepers__Nation,keepers__Pos,keepers__Age,keepers_PlayingTime_MP,keepers_PlayingTime_Starts,keepers_PlayingTime_Min,keepers_PlayingTime_90s,keepers_Performance_GA,keepers_Performance_GA90,keepers_Performance_SoTA,keepers_Performance_Saves,keepers_Performance_Save%,keepers_Performance_W,keepers_Performance_D,keepers_Performance_L,keepers_Performance_CS,keepers_Performance_CS%,keepers_PenaltyKicks_PKatt,keepers_PenaltyKicks_PKA,keepers_PenaltyKicks_PKsv,keepers_PenaltyKicks_PKm,keepers_PenaltyKicks_Save%,keepers_Matches,misc__Rk,misc__Nation,misc__Pos,misc__Age,misc__90s,misc_Performance_CrdY,misc_Performance_CrdR,misc_Performance_2CrdY,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_Performance_Crs,misc_Performance_Int,misc_Performance_TklW,misc_Performance_PKwon,misc_Performance_PKcon,misc_Performance_OG,misc_Performance_Recov,misc_AerialDuels_Won,misc_AerialDuels_Lost,misc_AerialDuels_Won%,misc_Matches,passingtypes__Rk,passingtypes__Nation,passingtypes__Pos,passingtypes__Age,passingtypes__90s,passingtypes__Att,passingtypes_PassTypes_Live,passingtypes_PassTypes_Dead,passingtypes_PassTypes_FK,passingtypes_PassTypes_TB,passingtypes_PassTypes_Sw,passingtypes_PassTypes_Crs,passingtypes_PassTypes_TI,passingtypes_PassTypes_CK,passingtypes_CornerKicks_In,passingtypes_CornerKicks_Out,passingtypes_CornerKicks_Str,passingtypes_Outcomes_Cmp,passingtypes_Outcomes_Off,passingtypes_Outcomes_Blocks,passingtypes_Matches,passing__Rk,passing__Nation,passing__Pos,passing__Age,passing__90s,passing_Total_Cmp,passing_Total_Att,passing_Total_Cmp%,passing_Total_TotDist,passing_Total_PrgDist,passing_Short_Cmp,passing_Short_Att,passing_Short_Cmp%,passing_Medium_Cmp,passing_Medium_Att,passing_Medium_Cmp%,passing_Long_Cmp,passing_Long_Att,passing_Long_Cmp%,passing__Ast,passing__xAG,passing_Expected_xA,passing_Expected_A-xAG,passing__KP,passing__1/3,passing__PPA,passing__CrsPA,passing__PrgP,passing_Matches,playingtime__Rk,playingtime__Nation,playingtime__Pos,playingtime__Age,playingtime_PlayingTime_MP,playingtime_PlayingTime_Min,playingtime_PlayingTime_Mn/MP,playingtime_PlayingTime_Min%,playingtime_PlayingTime_90s,playingtime_Starts_Starts,playingtime_Starts_Mn/Start,playingtime_Starts_Compl,playingtime_Subs_Subs,playingtime_Subs_Mn/Sub,playingtime_Subs_unSub,playingtime_TeamSuccess_PPM,playingtime_TeamSuccess_onG,playingtime_TeamSuccess_onGA,playingtime_TeamSuccess_+/-,playingtime_TeamSuccess_+/-90,playingtime_TeamSuccess_On-Off,playingtime_TeamSuccess(xG)_onxG,playingtime_TeamSuccess(xG)_onxGA,playingtime_TeamSuccess(xG)_xG+/-,playingtime_TeamSuccess(xG)_xG+/-90,playingtime_TeamSuccess(xG)_On-Off,playingtime_Matches,possession__Rk,possession__Nation,possession__Pos,possession__Age,possession__90s,possession_Touches_Touches,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Live,possession_Take-Ons_Att,possession_Take-Ons_Succ,possession_Take-Ons_Succ%,possession_Take-Ons_Tkld,possession_Take-Ons_Tkld%,possession_Carries_Carries,possession_Carries_TotDist,possession_Carries_PrgDist,possession_Carries_PrgC,possession_Carries_1/3,possession_Carries_CPA,possession_Carries_Mis,possession_Carries_Dis,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Matches,shooting__Rk,shooting__Nation,shooting__Pos,shooting__Age,shooting__90s,shooting_Standard_Gls,shooting_Standard_Sh,shooting_Standard_SoT,shooting_Standard_SoT%,shooting_Standard_Sh/90,shooting_Standard_SoT/90,shooting_Standard_G/Sh,shooting_Standard_G/SoT,shooting_Standard_Dist,shooting_Standard_FK,shooting_Standard_PK,shooting_Standard_PKatt,shooting_Expected_xG,shooting_Expected_npxG,shooting_Expected_npxG/Sh,shooting_Expected_G-xG,shooting_Expected_np:G-xG,shooting_Matches,stats__Rk,stats__Nation,stats__Pos,stats__Age,stats_PlayingTime_MP,stats_PlayingTime_Starts,stats_PlayingTime_Min,stats_PlayingTime_90s,stats_Performance_Gls,stats_Performance_Ast,stats_Performance_G+A,stats_Performance_G-PK,stats_Performance_PK,stats_Performance_PKatt,stats_Performance_CrdY,stats_Performance_CrdR,stats_Expected_xG,stats_Expected_npxG,stats_Expected_xAG,stats_Expected_npxG+xAG,stats_Progression_PrgC,stats_Progression_PrgP,stats_Progression_PrgR,stats_Per90Minutes_Gls,stats_Per90Minutes_Ast,stats_Per90Minutes_G+A,stats_Per90Minutes_G-PK,stats_Per90Minutes_G+A-PK,stats_Per90Minutes_xG,stats_Per90Minutes_xAG,stats_Per90Minutes_xG+xAG,stats_Per90Minutes_npxG,stats_Per90Minutes_npxG+xAG,stats_Matches,Name,Position,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Positioning,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach,Command Of Area,Communication,Eccentricity,Handling,Kicking,One On Ones,Reflexes,Rushing Out,Punching,Throwing,Adaptation,Ambition,Argue,Loyal,Resistant to stress,Professional,Sportsmanship,Emotional control,GK,DL,DC,DR,WBL,WBR,DM,ML,MC,MR,AML,AMC,AMR,ST,Height,Weight,Left Foot,Right Foot,Values,Current reputation,Domestic reputation,World reputation,Race,RCA,Colour of skin,Date of birth,Number of national team appearances,Goals scored for the national team,Salary,Rental club,UID
0,Sargis Adamyan,Köln,1993,2.0,am ARM,FWMF,29.0,7.2,14.0,7.0,5.0,3.0,6.0,7.0,17.0,41.2,10.0,12.0,0.0,12.0,4.0,18.0,5.0,0.0,Matches,2.0,am ARM,FWMF,29.0,7.2,22.0,3.07,16.0,0.0,0.0,6.0,0.0,0.0,3.0,0.42,1.0,0.0,0.0,2.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,am ARM,FWMF,29.0,7.2,3.0,0.0,0.0,17.0,6.0,4.0,13.0,4.0,7.0,0.0,0.0,0.0,40.0,12.0,25.0,32.4,Matches,2.0,am ARM,FWMF,29.0,7.2,179.0,159.0,19.0,0.0,1.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,123.0,1.0,8.0,Matches,2.0,am ARM,FWMF,29.0,7.2,123.0,179.0,68.7,2000.0,527.0,61.0,76.0,80.3,48.0,64.0,75.0,10.0,16.0,62.5,2.0,0.8,1.4,1.2,8.0,7.0,11.0,2.0,24.0,Matches,2,am ARM,FWMF,29,24,644.0,27.0,21.0,7.2,4,62.0,0,20,20.0,4,1.13,11.0,16.0,-5.0,-0.7,-0.7,11.2,11.7,-0.5,-0.06,-0.28,Matches,2.0,am ARM,FWMF,29.0,7.2,310.0,6.0,36.0,134.0,147.0,48.0,310.0,27.0,6.0,22.2,16.0,59.3,166.0,924.0,352.0,12.0,8.0,5.0,28.0,16.0,191.0,58.0,Matches,2.0,am ARM,FWMF,29.0,7.2,1.0,21.0,11.0,52.4,2.93,1.54,0.05,0.09,14.0,0.0,0.0,0.0,3.4,3.4,0.16,-2.4,-2.4,Matches,2.0,am ARM,FWMF,29.0,24.0,4.0,644.0,7.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,3.4,3.4,0.8,4.1,12.0,24.0,58.0,0.14,0.28,0.42,0.14,0.42,0.47,0.11,0.58,0.47,0.58,Matches,Sargis Adamyan,M/AM/S L,29,130,132,"Armenia,Germany",1. FC Köln,9,11,14,10,12,9,10,12,8,6,12,11,8,13,14,10,13,11,10,14,11,13,15,6,14,7,10,14,14,13,15,11,11,16,13,10,8,9,13,7,10,2,1,1,3,1,2,3,2,2,1,2,14,11,9,10,14,8,10,8,1,1,1,1,1,1,1,18,1,12,18,10,12,20,184,78,10,20,3261439,6248,6298,4748,North_African__Middle_Eastern,115,7,1993/5/23,34,2,12499.0,,92057768
1,Felix Agu,Werder Bremen,1999,5.0,de GER,DFFW,22.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches,5.0,de GER,DFFW,22.0,0.5,4.0,7.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,de GER,DFFW,22.0,0.5,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,50.0,Matches,5.0,de GER,DFFW,22.0,0.5,25.0,19.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,Matches,5.0,de GER,DFFW,22.0,0.5,16.0,25.0,64.0,299.0,144.0,4.0,5.0,80.0,9.0,10.0,90.0,2.0,6.0,33.3,0.0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,2.0,Matches,5,de GER,DFFW,22,3,49.0,16.0,1.6,0.5,0,,0,3,16.0,9,1.33,1.0,2.0,-1.0,-1.84,-1.48,0.4,2.4,-2.0,-3.53,-3.24,Matches,5.0,de GER,DFFW,22.0,0.5,33.0,1.0,7.0,13.0,14.0,2.0,33.0,3.0,0.0,0.0,2.0,66.7,19.0,165.0,24.0,0.0,2.0,0.0,1.0,2.0,19.0,2.0,Matches,5.0,de GER,DFFW,22.0,0.5,0.0,1.0,0.0,0.0,1.84,0.0,0.0,,15.9,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,Matches,5.0,de GER,DFFW,22.0,3.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.22,0.07,0.22,Matches,Felix Agu,D/WB RL,22,126,145,"Germany,Nigeria",SV Werder Bremen,8,11,12,8,14,6,9,8,14,12,10,8,12,13,14,10,11,11,10,8,9,12,8,7,13,10,13,15,15,14,11,11,16,15,14,10,13,5,14,6,15,1,1,1,1,2,1,1,3,3,2,2,8,14,6,10,10,13,14,16,1,18,10,20,18,20,1,1,1,12,1,1,10,1,180,71,12,20,4674999,6299,6299,4599,Mixed_Race,113,10,1999/9/27,0,0,12997.0,,92098106
2,Lucas Alario,Eint Frankfurt,1992,9.0,ar ARG,FWMF,29.0,3.7,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,13.0,0.0,Matches,9.0,ar ARG,FWMF,29.0,3.7,8.0,2.17,6.0,0.0,1.0,1.0,0.0,0.0,2.0,0.54,1.0,0.0,0.0,1.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,ar ARG,FWMF,29.0,3.7,0.0,0.0,0.0,9.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,21.0,23.0,47.7,Matches,9.0,ar ARG,FWMF,29.0,3.7,85.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,Matches,9.0,ar ARG,FWMF,29.0,3.7,56.0,85.0,65.9,792.0,190.0,29.0,41.0,70.7,20.0,28.0,71.4,4.0,5.0,80.0,0.0,0.0,0.4,0.0,1.0,4.0,0.0,0.0,8.0,Matches,10,ar ARG,FWMF,29,20,331.0,17.0,10.8,3.7,2,78.0,1,18,10.0,9,1.25,5.0,9.0,-4.0,-1.09,-1.42,6.1,3.5,2.6,0.69,0.49,Matches,9.0,ar ARG,FWMF,29.0,3.7,131.0,13.0,22.0,51.0,61.0,24.0,131.0,8.0,5.0,62.5,3.0,37.5,53.0,234.0,116.0,2.0,6.0,1.0,4.0,8.0,91.0,17.0,Matches,9.0,ar ARG,FWMF,29.0,3.7,1.0,11.0,4.0,36.4,2.99,1.09,0.09,0.25,14.7,0.0,0.0,0.0,1.4,1.4,0.13,-0.4,-0.4,Matches,9.0,ar ARG,FWMF,29.0,20.0,2.0,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,1.5,2.0,8.0,17.0,0.27,0.0,0.27,0.27,0.27,0.39,0.01,0.4,0.39,0.4,Matches,Lucas Alario,S,29,135,147,"Argentina,Italy",Eintracht Frankfurt,6,9,11,16,14,9,16,11,5,6,11,14,7,14,12,16,14,14,13,12,14,16,10,9,15,7,13,12,11,13,13,12,13,11,13,13,13,11,16,7,6,1,3,3,1,4,2,3,2,3,3,2,11,15,6,13,14,14,9,12,1,1,1,1,1,1,1,1,1,1,1,1,1,20,184,78,12,20,9728872,6498,6948,5998,Mediterranean_Hispanic,134,6,1992/10/8,9,3,47944.0,,14046979
3,Faride Alidou,Eint Frankfurt,2001,10.0,de GER,DFMF,21.0,2.0,8.0,5.0,3.0,4.0,1.0,3.0,9.0,33.3,6.0,3.0,0.0,3.0,1.0,9.0,3.0,0.0,Matches,10.0,de GER,DFMF,21.0,2.0,8.0,3.87,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,de GER,DFMF,21.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,7.0,1.0,5.0,0.0,0.0,0.0,16.0,2.0,7.0,22.2,Matches,10.0,de GER,DFMF,21.0,2.0,101.0,84.0,17.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0,Matches,10.0,de GER,DFMF,21.0,2.0,74.0,101.0,73.3,1164.0,410.0,38.0,41.0,92.7,33.0,46.0,71.7,2.0,9.0,22.2,1.0,0.5,0.3,0.5,3.0,8.0,7.0,3.0,16.0,Matches,11,de GER,DFMF,21,15,182.0,12.0,5.9,2.0,0,,0,15,12.0,10,1.13,3.0,4.0,-1.0,-0.49,-0.71,4.0,2.5,1.4,0.69,0.47,Matches,10.0,de GER,DFMF,21.0,2.0,139.0,3.0,23.0,65.0,52.0,5.0,139.0,10.0,2.0,20.0,8.0,80.0,63.0,413.0,223.0,8.0,4.0,4.0,5.0,5.0,71.0,24.0,Matches,10.0,de GER,DFMF,21.0,2.0,0.0,2.0,0.0,0.0,0.99,0.0,0.0,,17.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1,Matches,10.0,de GER,DFMF,21.0,15.0,0.0,182.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,8.0,16.0,24.0,0.0,0.49,0.49,0.0,0.49,0.05,0.24,0.28,0.05,0.28,Matches,Faride Alidou,M/AM RL,21,118,-8,"Germany,Togo",Eintracht Frankfurt,6,11,13,10,11,7,8,10,8,6,9,12,7,13,12,9,11,9,8,10,9,12,14,4,11,7,11,12,16,12,12,12,14,16,11,12,12,6,13,5,14,1,2,1,2,3,2,2,3,3,2,2,19,14,8,12,10,11,10,13,1,1,1,1,12,13,1,16,8,16,20,10,18,14,186,0,10,20,54000001,5895,5895,3745,African_Caribbean,109,16,2001/7/18,0,0,7614.0,,91206292
4,Lukáš Ambros,Wolfsburg,2004,12.0,cz CZE,MF,18.0,0.2,1.0,0.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,Matches,12.0,cz CZE,MF,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,cz CZE,MF,18.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Matches,12.0,cz CZE,MF,18.0,0.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches,12.0,cz CZE,MF,18.0,0.2,3.0,3.0,100.0,43.0,4.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,13,cz CZE,MF,18,1,17.0,17.0,0.6,0.2,0,,0,1,17.0,8,0.0,0.0,2.0,-2.0,-10.59,-10.91,0.0,1.0,-1.0,-5.36,-5.39,Matches,12.0,cz CZE,MF,18.0,0.2,9.0,1.0,3.0,5.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,100.0,4.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Matches,12.0,cz CZE,MF,18.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,12.0,cz CZE,MF,18.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Lukáš Ambros,M/AM C,18,102,-75,Czech Republic,VfL Wolfsburg,13,10,13,10,13,13,7,11,2,7,13,12,7,14,11,9,9,11,9,13,9,13,14,14,11,8,11,11,12,12,11,9,13,12,11,7,12,5,12,6,12,3,4,1,1,2,2,4,1,2,3,4,17,14,6,8,11,15,14,14,1,1,1,1,1,1,1,12,18,12,14,20,14,10,182,71,20,12,15000000,5099,4545,3623,Northern_European,102,4,2004/6/5,0,0,4794.0,,2000141427
5,Charles Aránguiz,Leverkusen,1989,18.0,cl CHI,MF,33.0,5.5,17.0,7.0,7.0,10.0,0.0,12.0,20.0,60.0,8.0,4.0,0.0,4.0,7.0,24.0,4.0,0.0,Matches,18.0,cl CHI,MF,33.0,5.5,10.0,1.83,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,cl CHI,MF,33.0,5.5,1.0,0.0,0.0,7.0,10.0,0.0,12.0,7.0,7.0,0.0,0.0,0.0,33.0,2.0,7.0,22.2,Matches,18.0,cl CHI,MF,33.0,5.5,311.0,290.0,20.0,12.0,0.0,0.0,12.0,1.0,7.0,4.0,3.0,0.0,248.0,1.0,3.0,Matches,18.0,cl CHI,MF,33.0,5.5,248.0,311.0,79.7,3706.0,1211.0,136.0,154.0,88.3,84.0,96.0,87.5,15.0,39.0,38.5,0.0,0.2,0.2,-0.2,3.0,21.0,3.0,0.0,32.0,Matches,20,cl CHI,MF,33,10,493.0,49.0,16.1,5.5,4,60.0,0,6,42.0,0,0.8,7.0,10.0,-3.0,-0.55,-0.93,7.4,8.6,-1.2,-0.22,-0.57,Matches,18.0,cl CHI,MF,33.0,5.5,368.0,9.0,84.0,225.0,61.0,8.0,368.0,7.0,4.0,57.1,1.0,14.3,172.0,681.0,278.0,3.0,3.0,0.0,8.0,2.0,244.0,7.0,Matches,18.0,cl CHI,MF,33.0,5.5,1.0,5.0,2.0,40.0,0.91,0.37,0.2,0.5,18.5,0.0,0.0,0.0,0.3,0.3,0.06,0.7,0.7,Matches,18.0,cl CHI,MF,33.0,10.0,4.0,493.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,3.0,32.0,7.0,0.18,0.0,0.18,0.18,0.18,0.06,0.04,0.1,0.06,0.1,Matches,Charles Aránguiz,DM/M C,33,144,150,Chile,Bayer 04 Leverkusen,12,13,11,8,14,13,10,11,8,12,15,17,13,15,14,16,14,16,14,13,15,16,10,12,12,13,18,17,11,15,14,7,17,11,16,10,17,12,18,14,17,1,2,2,3,1,3,1,1,1,2,2,10,13,6,14,17,15,12,15,1,1,1,1,1,1,19,8,20,8,11,13,11,1,171,69,10,20,7001790,7200,7000,6500,Native_American,144,7,1989/4/17,96,7,95890.0,,75001932
6,Mehmet Aydin,Schalke 04,2002,22.0,de GER,DFFW,20.0,6.3,25.0,18.0,14.0,9.0,2.0,11.0,24.0,45.8,13.0,11.0,0.0,11.0,10.0,35.0,15.0,0.0,Matches,22.0,de GER,DFFW,20.0,6.3,13.0,2.07,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,de GER,DFFW,20.0,6.3,0.0,0.0,0.0,6.0,6.0,0.0,23.0,10.0,18.0,0.0,0.0,0.0,49.0,13.0,17.0,43.3,Matches,22.0,de GER,DFFW,20.0,6.3,280.0,220.0,56.0,4.0,1.0,1.0,23.0,51.0,1.0,0.0,0.0,0.0,178.0,4.0,13.0,Matches,22.0,de GER,DFFW,20.0,6.3,178.0,280.0,63.6,3104.0,1260.0,88.0,112.0,78.6,72.0,105.0,68.6,15.0,35.0,42.9,0.0,0.8,0.3,-0.8,4.0,13.0,5.0,3.0,15.0,Matches,25,de GER,DFFW,20,16,567.0,35.0,18.5,6.3,3,78.0,1,13,26.0,9,0.75,5.0,12.0,-7.0,-1.11,-0.06,8.3,9.7,-1.4,-0.22,0.36,Matches,22.0,de GER,DFFW,20.0,6.3,380.0,24.0,128.0,165.0,97.0,5.0,380.0,14.0,4.0,28.6,7.0,50.0,166.0,963.0,416.0,9.0,12.0,2.0,13.0,3.0,158.0,21.0,Matches,22.0,de GER,DFFW,20.0,6.3,0.0,5.0,0.0,0.0,0.79,0.0,0.0,,23.3,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,Matches,22.0,de GER,DFFW,20.0,16.0,3.0,567.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.0,9.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches,Mehmet Aydin,D/WB R,20,116,-75,"Turkey,Germany",FC Schalke 04,5,12,12,8,13,6,8,8,12,11,12,12,13,13,15,12,13,12,11,12,11,15,13,8,13,11,13,15,13,12,12,10,13,14,14,11,12,10,12,7,16,1,2,1,4,2,2,2,3,3,3,4,10,13,8,17,11,11,10,9,1,10,1,18,10,20,8,10,12,15,10,10,12,1,180,68,7,20,11700001,5798,5072,3824,North_African__Middle_Eastern,116,6,2002/2/9,0,0,14383.0,,92099272
7,Aymen Barkok,Mainz 05,1998,28.0,ma MAR,MF,24.0,6.5,18.0,8.0,10.0,5.0,3.0,5.0,10.0,50.0,5.0,7.0,0.0,7.0,3.0,21.0,9.0,0.0,Matches,28.0,ma MAR,MF,24.0,6.5,18.0,2.76,13.0,1.0,1.0,2.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,ma MAR,MF,24.0,6.5,1.0,0.0,0.0,17.0,4.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,52.0,15.0,14.0,51.7,Matches,28.0,ma MAR,MF,24.0,6.5,264.0,249.0,12.0,2.0,2.0,1.0,12.0,7.0,3.0,1.0,1.0,0.0,181.0,3.0,10.0,Matches,28.0,ma MAR,MF,24.0,6.5,181.0,264.0,68.6,2801.0,919.0,92.0,119.0,77.3,64.0,91.0,70.3,14.0,20.0,70.0,1.0,0.9,1.2,0.1,8.0,18.0,7.0,1.0,40.0,Matches,32,ma MAR,MF,24,23,584.0,25.0,19.1,6.5,3,76.0,0,20,18.0,10,1.43,12.0,11.0,1.0,0.15,0.23,10.6,10.7,0.0,-0.01,0.23,Matches,28.0,ma MAR,MF,24.0,6.5,360.0,12.0,53.0,156.0,158.0,16.0,360.0,20.0,9.0,45.0,11.0,55.0,185.0,1396.0,726.0,17.0,16.0,4.0,16.0,9.0,216.0,28.0,Matches,28.0,ma MAR,MF,24.0,6.5,0.0,11.0,2.0,18.2,1.7,0.31,0.0,0.0,23.3,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5,Matches,28.0,ma MAR,MF,24.0,23.0,3.0,584.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.9,1.4,17.0,40.0,28.0,0.0,0.15,0.15,0.0,0.15,0.08,0.14,0.21,0.08,0.21,Matches,Aymen Barkok,M/AM RC,24,125,135,"Morocco,Germany",1. FSV Mainz 05,13,11,15,11,14,13,7,12,6,9,13,12,11,16,15,11,13,12,9,13,10,11,16,5,12,9,12,12,13,13,12,12,13,15,12,12,11,12,12,10,15,2,2,3,3,2,1,3,1,2,1,1,8,12,8,16,12,12,12,10,1,1,1,10,1,14,10,12,18,15,12,20,15,10,189,82,11,20,2773094,6242,6042,5242,North_African__Middle_Eastern,124,8,1998/5/21,18,1,12466.0,,91143866
