_Squad_,defense_Blocks_Blocks,defense_Tackles_Tkl,defense_Tackles_TklW,defense_Tackles_Def 3rd,defense_Tackles_Mid 3rd,defense_Tackles_Att 3rd,defense__Int,defense__Clr,possession_Touches_Def Pen,possession_Touches_Def 3rd,possession_Touches_Mid 3rd,possession_Touches_Att 3rd,possession_Touches_Att Pen,possession_Touches_Touches,passing_Total_Att,passing_Short_Att,passing_Medium_Att,passing_Long_Att,passing__KP,passing__CrsPA,passing__PrgP,possession_Carries_PrgDist,possession_Carries_TotDist,possession_Receiving_Rec,possession_Receiving_PrgR,possession_Take-Ons_Att,possession_Take-Ons_Succ,gca_SCATypes_TO,gca_SCATypes_Sh,gca_SCATypes_Fld,gca_SCATypes_Def,gca_SCATypes_PassLive,gca_SCATypes_PassDead,shooting_Standard_Dist,shooting_Expected_npxG,playingtime_PlayingTime_Min,misc_Performance_Fls,misc_Performance_Fld,misc_Performance_Off,misc_AerialDuels_Won,misc_AerialDuels_Lost
Leeds United,27.555555555555557,42.77777777777778,24.22222222222222,19.5,17.22222222222222,6.055555555555555,21.11111111111111,38.166666666666664,60.72222222222222,308.3888888888889,486.22222222222223,287.05555555555554,41.0,1071.1666666666667,831.7222222222222,373.22222222222223,298.3333333333333,98.83333333333333,16.88888888888889,3.7222222222222223,74.77777777777777,1317.1666666666667,2689.277777777778,621.7777777777778,73.55555555555556,34.44444444444444,13.5,1.7777777777777777,2.9444444444444446,2.5555555555555554,0.8333333333333334,27.666666666666668,4.055555555555555,15.755555555555556,2.4166666666666665,1787.9444444444443,23.61111111111111,20.444444444444443,3.2777777777777777,30.666666666666668,31.38888888888889
Leicester City,23.61904761904762,31.80952380952381,18.714285714285715,15.714285714285714,13.333333333333334,2.761904761904762,16.714285714285715,34.38095238095238,70.80952380952381,321.14285714285717,467.9047619047619,207.33333333333334,31.38095238095238,986.7142857142857,797.4761904761905,362.3333333333333,306.0952380952381,82.52380952380952,14.047619047619047,2.238095238095238,59.23809523809524,1342.2857142857142,2721.1428571428573,645.8571428571429,57.904761904761905,28.095238095238095,13.285714285714286,2.380952380952381,2.380952380952381,1.7142857142857142,0.6190476190476191,24.095238095238095,2.2857142857142856,17.123809523809523,2.123809523809524,1566.6190476190477,18.80952380952381,17.61904761904762,3.857142857142857,23.476190476190474,25.523809523809526
Lens,22.823529411764707,30.41176470588235,18.176470588235293,12.294117647058824,13.823529411764707,4.294117647058823,19.352941176470587,31.41176470588235,60.35294117647059,295.88235294117646,732.5882352941177,339.2352941176471,47.94117647058823,1354.1764705882354,1146.7058823529412,495.70588235294116,475.05882352941177,116.05882352941177,22.352941176470587,5.882352941176471,104.76470588235294,2869.705882352941,6182.764705882353,972.5294117647059,102.70588235294117,37.88235294117647,18.58823529411765,2.8823529411764706,2.823529411764706,2.2941176470588234,1.1764705882352942,38.88235294117647,4.647058823529412,16.623529411764707,3.4705882352941178,1951.2941176470588,27.41176470588235,27.41176470588235,3.588235294117647,22.11764705882353,20.235294117647058
Leverkusen,20.176470588235293,26.941176470588236,15.352941176470589,13.176470588235293,11.117647058823529,2.6470588235294117,16.58823529411765,34.23529411764706,65.58823529411765,338.29411764705884,594.7647058823529,242.64705882352942,39.8235294117647,1164.4705882352941,960.9411764705883,438.52941176470586,365.3529411764706,102.17647058823529,19.764705882352942,2.7058823529411766,69.88235294117646,1955.764705882353,3614.470588235294,788.5882352941177,69.47058823529412,40.64705882352941,20.11764705882353,3.2941176470588234,2.7058823529411766,2.4705882352941178,0.6470588235294118,32.294117647058826,3.411764705882353,17.935294117647057,2.6882352941176473,1721.7058823529412,21.352941176470587,23.11764705882353,2.764705882352941,24.235294117647058,27.823529411764707
Lille,21.647058823529413,35.705882352941174,20.470588235294116,15.058823529411764,14.705882352941176,5.9411764705882355,16.88235294117647,30.705882352941178,63.411764705882355,331.70588235294116,750.3529411764706,367.7647058823529,56.8235294117647,1435.9411764705883,1220.0,546.2352941176471,480.3529411764706,123.70588235294117,23.470588235294116,3.4705882352941178,111.0,2769.529411764706,5999.823529411765,1029.4705882352941,110.23529411764706,45.64705882352941,22.41176470588235,2.8823529411764706,3.8823529411764706,2.764705882352941,0.6470588235294118,41.05882352941177,4.529411764705882,16.31764705882353,3.394117647058824,1918.4705882352941,27.0,25.941176470588236,3.588235294117647,24.41176470588235,25.647058823529413
Liverpool,16.6,28.35,17.55,11.05,11.9,5.4,16.1,27.0,57.7,324.0,647.95,345.65,59.7,1308.35,1118.5,476.9,446.2,138.3,22.15,4.25,96.85,1866.3,3757.2,926.7,94.65,33.1,15.5,2.75,3.5,1.55,0.95,37.55,4.25,17.085,3.3649999999999998,1654.55,19.0,15.15,4.15,22.95,21.65
Lorient,24.105263157894736,36.68421052631579,20.842105263157894,20.42105263157895,12.263157894736842,4.0,18.05263157894737,42.68421052631579,87.15789473684211,355.10526315789474,501.4736842105263,217.57894736842104,33.21052631578947,1061.7894736842106,842.5263157894736,373.36842105263156,334.57894736842104,83.3157894736842,14.368421052631579,1.9473684210526316,65.57894736842105,2219.2105263157896,4645.578947368421,706.0,64.10526315789474,44.73684210526316,19.526315789473685,3.263157894736842,1.7894736842105263,1.7894736842105263,0.6842105263157895,24.105263157894736,2.263157894736842,17.900000000000002,1.8894736842105262,1711.0,19.42105263157895,24.473684210526315,2.473684210526316,20.157894736842106,24.05263157894737
Lyon,22.38888888888889,36.888888888888886,21.944444444444443,15.88888888888889,14.166666666666666,6.833333333333333,25.22222222222222,27.22222222222222,55.44444444444444,306.22222222222223,690.6666666666666,341.22222222222223,54.44444444444444,1326.8333333333333,1107.7222222222222,482.27777777777777,447.94444444444446,114.5,20.38888888888889,4.0,98.44444444444444,2444.722222222222,5413.277777777777,936.6666666666666,97.77777777777777,44.55555555555556,20.27777777777778,3.111111111111111,2.7777777777777777,1.8888888888888888,0.6666666666666666,34.27777777777778,3.5,16.938888888888886,2.9222222222222225,1763.7777777777778,25.555555555555557,22.944444444444443,3.111111111111111,22.666666666666668,23.0
Mainz 05,21.526315789473685,28.31578947368421,17.63157894736842,13.947368421052632,10.68421052631579,3.6842105263157894,22.68421052631579,34.0,51.78947368421053,261.05263157894734,425.63157894736844,216.05263157894737,39.26315789473684,892.2105263157895,692.6315789473684,275.42105263157896,257.2105263157895,110.73684210526316,14.31578947368421,4.052631578947368,59.78947368421053,939.1578947368421,2090.5789473684213,489.2105263157895,56.94736842105263,24.736842105263158,11.368421052631579,1.631578947368421,2.789473684210526,1.9473684210526316,0.631578947368421,24.736842105263158,3.6842105263157894,16.936842105263157,2.1631578947368424,1580.578947368421,24.42105263157895,17.105263157894736,3.526315789473684,37.1578947368421,35.8421052631579
Mallorca,20.05263157894737,30.05263157894737,17.842105263157894,16.36842105263158,11.052631578947368,2.6315789473684212,16.31578947368421,43.36842105263158,63.578947368421055,265.89473684210526,407.63157894736844,190.42105263157896,25.36842105263158,853.2105263157895,660.2631578947369,265.0,251.0,101.63157894736842,12.421052631578947,3.526315789473684,48.26315789473684,1113.0,2363.684210526316,500.1578947368421,46.36842105263158,27.94736842105263,14.736842105263158,1.736842105263158,1.5789473684210527,2.1052631578947367,0.47368421052631576,18.42105263157895,3.8421052631578947,18.063157894736843,1.4789473684210528,1716.6842105263158,30.894736842105264,22.894736842105264,3.6315789473684212,33.31578947368421,30.210526315789473
Manchester City,19.058823529411764,26.11764705882353,15.411764705882353,9.941176470588236,11.235294117647058,4.9411764705882355,12.529411764705882,21.705882352941178,55.64705882352941,339.0,812.1176470588235,471.52941176470586,72.17647058823529,1612.0588235294117,1432.2941176470588,657.7058823529412,579.7058823529412,135.11764705882354,26.470588235294116,4.352941176470588,118.88235294117646,3058.9411764705883,5661.823529411765,1249.5294117647059,117.11764705882354,39.588235294117645,18.823529411764707,2.9411764705882355,4.117647058823529,2.764705882352941,0.8235294117647058,47.11764705882353,4.705882352941177,16.776470588235295,4.158823529411765,1945.235294117647,19.647058823529413,21.764705882352942,2.9411764705882355,24.58823529411765,20.470588235294116
Manchester Utd,23.285714285714285,31.095238095238095,19.0,16.333333333333332,10.857142857142858,3.9047619047619047,16.571428571428573,35.61904761904762,72.28571428571429,321.7142857142857,489.4761904761905,305.23809523809524,47.285714285714285,1106.7142857142858,909.1428571428571,426.6666666666667,326.14285714285717,97.61904761904762,22.285714285714285,2.7142857142857144,75.19047619047619,1644.047619047619,3130.7619047619046,735.8095238095239,72.71428571428571,33.714285714285715,14.666666666666666,2.1904761904761907,2.857142857142857,1.619047619047619,0.42857142857142855,38.80952380952381,2.6666666666666665,16.323809523809523,3.1476190476190475,1593.047619047619,19.80952380952381,13.380952380952381,3.5714285714285716,21.38095238095238,19.952380952380953
Marseille,21.25,39.4375,23.5625,15.8125,17.625,6.0,25.25,33.625,65.6875,312.0,687.375,401.9375,56.0625,1386.0625,1152.25,472.0,477.9375,134.9375,23.375,5.9375,114.75,2917.25,6026.0625,935.5,109.375,43.625,21.0,3.375,4.1875,1.9375,1.1875,40.8125,4.3125,16.1125,3.18125,1990.0,29.6875,22.5,3.75,27.375,25.9375
Milan,18.95,32.85,20.1,15.7,14.05,3.1,13.8,26.1,50.4,288.45,536.7,268.8,43.2,1080.6,885.55,364.3,357.6,115.4,19.95,4.05,76.95,1862.4,3565.9,722.05,75.9,38.1,17.6,3.2,3.3,2.85,0.75,33.05,4.15,17.11578947368421,2.71,1652.15,21.3,21.0,3.0,26.95,23.1
Monaco,24.166666666666668,35.22222222222222,20.27777777777778,14.38888888888889,16.055555555555557,4.777777777777778,22.22222222222222,28.555555555555557,54.77777777777778,251.83333333333334,567.0,301.22222222222223,45.77777777777778,1107.111111111111,904.7222222222222,361.5,367.0,122.11111111111111,18.555555555555557,3.2222222222222223,95.61111111111111,2216.8888888888887,4560.166666666667,719.8888888888889,90.94444444444444,34.166666666666664,16.22222222222222,2.4444444444444446,2.388888888888889,1.8888888888888888,0.9444444444444444,31.61111111111111,3.611111111111111,17.333333333333332,2.733333333333333,1767.888888888889,25.055555555555557,21.38888888888889,4.111111111111111,25.944444444444443,23.166666666666668
Montpellier,21.8,32.95,19.85,17.4,12.05,3.5,19.85,33.25,61.7,271.5,468.05,214.1,32.7,940.5,738.0,308.7,272.9,106.4,15.25,2.95,61.85,1693.0,3711.1,580.55,60.1,38.05,16.65,2.25,2.4,2.55,0.65,25.15,3.65,16.98,2.325,1662.75,23.65,25.45,3.5,22.6,26.5
Monza,19.823529411764707,31.941176470588236,19.058823529411764,17.529411764705884,11.235294117647058,3.176470588235294,17.941176470588236,34.88235294117647,75.88235294117646,389.7647058823529,610.2941176470588,260.52941176470586,38.05882352941177,1249.7058823529412,1043.5294117647059,435.1764705882353,434.47058823529414,120.0,17.235294117647058,3.588235294117647,74.47058823529412,1925.764705882353,4027.0,884.0588235294117,74.76470588235294,32.529411764705884,15.411764705882353,1.7647058823529411,2.3529411764705883,1.7647058823529411,0.5882352941176471,29.352941176470587,3.411764705882353,17.376470588235293,2.4,1858.8235294117646,26.058823529411764,26.58823529411765,3.8823529411764706,23.823529411764707,22.764705882352942
Nantes,21.36842105263158,35.94736842105263,21.894736842105264,18.68421052631579,12.631578947368421,4.631578947368421,21.842105263157894,35.78947368421053,59.1578947368421,260.57894736842104,527.0,241.3684210526316,35.94736842105263,1014.8947368421053,803.2105263157895,310.5263157894737,327.7368421052632,120.52631578947368,16.210526315789473,5.105263157894737,79.73684210526316,1930.2105263157894,4167.8421052631575,636.2105263157895,76.47368421052632,40.05263157894737,19.210526315789473,2.6842105263157894,2.526315789473684,1.6842105263157894,0.47368421052631576,27.105263157894736,3.5789473684210527,18.589473684210525,1.9368421052631577,1715.3157894736842,23.94736842105263,20.42105263157895,2.526315789473684,29.42105263157895,29.63157894736842
Napoli,22.5,33.3125,18.6875,13.9375,13.1875,6.1875,17.0625,28.3125,61.5625,358.9375,830.875,456.0625,64.6875,1631.1875,1402.5,665.5,514.9375,142.9375,30.0625,5.5625,108.4375,2692.6875,5167.625,1219.125,106.875,47.8125,20.0625,3.5625,3.9375,2.9375,1.4375,49.625,5.75,17.18125,3.44375,2044.875,22.8125,27.4375,3.625,27.3125,23.25
Newcastle Utd,29.785714285714285,40.57142857142857,23.857142857142858,18.071428571428573,17.071428571428573,5.428571428571429,23.0,44.357142857142854,82.85714285714286,393.92857142857144,615.2142857142857,432.2857142857143,75.85714285714286,1426.7142857142858,1147.857142857143,486.07142857142856,431.7857142857143,158.78571428571428,29.214285714285715,4.5,110.92857142857143,2108.5,4111.142857142857,906.7857142857143,104.42857142857143,52.07142857142857,23.571428571428573,4.214285714285714,5.214285714285714,3.642857142857143,0.7142857142857143,46.285714285714285,7.642857142857143,16.92142857142857,4.685714285714285,2294.214285714286,27.0,25.928571428571427,4.642857142857143,36.285714285714285,27.714285714285715
Nice,18.318181818181817,35.77272727272727,20.181818181818183,18.045454545454547,12.954545454545455,4.7727272727272725,18.227272727272727,25.727272727272727,59.5,299.40909090909093,522.4090909090909,228.63636363636363,35.22727272727273,1037.090909090909,854.8636363636364,369.1363636363636,346.3181818181818,94.54545454545455,17.045454545454547,3.5454545454545454,67.4090909090909,2172.3636363636365,4507.409090909091,723.4090909090909,65.36363636363636,36.0,18.272727272727273,2.9545454545454546,2.409090909090909,1.0909090909090908,0.6818181818181818,28.227272727272727,3.3181818181818183,17.731818181818184,2.3454545454545457,1486.090909090909,16.363636363636363,16.363636363636363,2.227272727272727,17.272727272727273,16.136363636363637
Nott'ham Forest,21.818181818181817,28.318181818181817,16.727272727272727,16.40909090909091,8.5,3.409090909090909,15.590909090909092,40.45454545454545,66.5,266.3636363636364,300.95454545454544,162.04545454545453,26.272727272727273,719.9545454545455,537.8181818181819,209.36363636363637,209.4090909090909,83.81818181818181,10.818181818181818,2.227272727272727,36.59090909090909,932.1363636363636,1830.8181818181818,386.3636363636364,36.04545454545455,24.954545454545453,11.454545454545455,1.3636363636363635,1.5909090909090908,1.4545454545454546,0.5454545454545454,17.954545454545453,2.5454545454545454,17.0,1.4545454545454546,1476.3181818181818,18.818181818181817,15.909090909090908,2.727272727272727,22.727272727272727,24.0
Osasuna,19.4,26.3,16.2,12.65,9.6,4.05,15.35,35.55,52.7,242.35,461.15,264.2,35.3,958.3,763.0,311.4,291.4,116.75,15.8,5.65,67.0,1282.7,2662.3,592.3,65.9,30.55,15.3,2.65,2.0,1.5,0.65,27.4,3.7,18.02,1.8199999999999998,1676.65,26.75,20.0,2.95,29.9,30.95
Paris S-G,19.42105263157895,31.526315789473685,18.473684210526315,12.894736842105264,13.263157894736842,5.368421052631579,15.052631578947368,22.0,70.73684210526316,323.2105263157895,804.1052631578947,397.7894736842105,58.21052631578947,1511.157894736842,1323.7894736842106,661.421052631579,481.63157894736844,97.26315789473684,22.157894736842106,2.4210526315789473,105.21052631578948,3124.0526315789475,6525.8421052631575,1196.8947368421052,102.57894736842105,50.473684210526315,23.31578947368421,2.8947368421052633,3.0526315789473686,2.3684210526315788,0.5789473684210527,40.578947368421055,2.8421052631578947,14.827777777777776,3.7947368421052627,1750.0,19.57894736842105,21.05263157894737,3.9473684210526314,12.368421052631579,10.263157894736842
RB Leipzig,24.294117647058822,30.235294117647058,17.705882352941178,13.529411764705882,13.117647058823529,3.588235294117647,17.705882352941178,30.176470588235293,61.8235294117647,356.05882352941177,648.7647058823529,303.47058823529414,46.11764705882353,1295.5294117647059,1085.6470588235295,460.2352941176471,446.29411764705884,121.6470588235294,21.41176470588235,3.0588235294117645,83.17647058823529,1951.5882352941176,3933.4117647058824,900.7647058823529,80.76470588235294,39.470588235294116,19.41176470588235,3.0588235294117645,3.588235294117647,2.6470588235294117,0.6470588235294118,35.94117647058823,4.117647058823529,18.058823529411764,3.341176470588235,1733.4117647058824,21.88235294117647,22.705882352941178,4.294117647058823,22.764705882352942,23.823529411764707
Rayo Vallecano,27.333333333333332,40.2,24.866666666666667,16.533333333333335,17.6,6.066666666666666,19.8,43.13333333333333,68.33333333333333,328.53333333333336,625.2666666666667,373.2,43.86666666666667,1312.7333333333333,1057.1333333333334,413.1333333333333,412.1333333333333,172.13333333333333,24.066666666666666,6.133333333333334,89.13333333333334,1969.4666666666667,3905.8,827.4666666666667,83.53333333333333,40.4,18.466666666666665,2.8,2.3333333333333335,2.933333333333333,1.5333333333333334,40.2,4.6,19.486666666666668,2.44,2171.5333333333333,33.93333333333333,30.466666666666665,6.333333333333333,26.866666666666667,33.333333333333336
Real Madrid,21.294117647058822,31.647058823529413,20.705882352941178,14.117647058823529,12.411764705882353,5.117647058823529,17.176470588235293,27.0,70.70588235294117,371.4117647058824,749.7647058823529,489.5882352941176,65.94117647058823,1598.1176470588234,1378.1764705882354,696.4705882352941,474.70588235294116,128.41176470588235,29.88235294117647,2.8823529411764706,117.76470588235294,2931.294117647059,5561.705882352941,1228.7058823529412,115.0,56.470588235294116,27.705882352941178,5.176470588235294,3.0,3.764705882352941,0.47058823529411764,51.411764705882355,4.705882352941177,18.294117647058822,3.835294117647059,1979.2941176470588,21.058823529411764,30.352941176470587,5.0,18.941176470588236,13.117647058823529
Real Sociedad,20.555555555555557,33.77777777777778,20.166666666666668,15.166666666666666,13.38888888888889,5.222222222222222,14.222222222222221,32.333333333333336,59.94444444444444,293.8888888888889,570.5,295.1111111111111,41.27777777777778,1148.5,941.2222222222222,408.27777777777777,374.3888888888889,104.11111111111111,17.333333333333332,3.5555555555555554,78.88888888888889,1799.5555555555557,3488.0555555555557,761.3888888888889,75.55555555555556,34.44444444444444,15.444444444444445,2.0,2.0,1.9444444444444444,0.8888888888888888,30.5,3.388888888888889,18.299999999999997,2.638888888888889,1791.111111111111,32.22222222222222,23.22222222222222,4.388888888888889,34.833333333333336,29.22222222222222
Reims,24.833333333333332,36.94444444444444,21.444444444444443,17.61111111111111,13.833333333333334,5.5,20.944444444444443,32.05555555555556,61.111111111111114,296.77777777777777,537.9444444444445,283.72222222222223,42.833333333333336,1103.0555555555557,874.0555555555555,337.44444444444446,372.0,117.16666666666667,20.555555555555557,4.777777777777778,93.27777777777777,2237.6666666666665,4665.5,689.6111111111111,89.61111111111111,41.55555555555556,17.944444444444443,2.7222222222222223,2.888888888888889,1.7222222222222223,1.1111111111111112,36.77777777777778,2.8333333333333335,19.38235294117647,3.0833333333333335,1795.5555555555557,26.0,20.833333333333332,4.444444444444445,24.11111111111111,23.22222222222222
Rennes,18.047619047619047,27.476190476190474,15.523809523809524,11.571428571428571,11.523809523809524,4.380952380952381,15.714285714285714,26.666666666666668,45.714285714285715,238.47619047619048,589.6666666666666,277.42857142857144,43.714285714285715,1094.4761904761904,916.4761904761905,340.14285714285717,427.1904761904762,107.61904761904762,17.761904761904763,3.2857142857142856,88.9047619047619,2245.095238095238,4802.0,772.4761904761905,84.38095238095238,34.57142857142857,18.0,3.0,2.761904761904762,1.380952380952381,0.8095238095238095,30.61904761904762,3.1904761904761907,16.05,2.6523809523809527,1564.7619047619048,21.19047619047619,17.047619047619047,2.380952380952381,24.095238095238095,23.38095238095238
Roma,18.65,30.0,16.2,14.35,12.55,3.1,17.55,28.2,55.55,296.95,501.75,220.3,38.15,1006.3,814.05,326.65,325.05,117.85,17.9,2.6,58.8,1604.85,3144.0,656.95,57.35,32.95,13.35,2.05,3.4,2.65,0.6,27.85,5.4,16.465,2.5,1644.1,21.05,24.45,2.7,26.1,20.7
Salernitana,18.142857142857142,26.666666666666668,15.523809523809524,14.19047619047619,9.857142857142858,2.619047619047619,14.904761904761905,33.95238095238095,59.57142857142857,279.2857142857143,420.6190476190476,188.9047619047619,22.952380952380953,878.6190476190476,699.047619047619,297.42857142857144,265.2857142857143,87.80952380952381,13.142857142857142,3.238095238095238,51.095238095238095,1153.6190476190477,2506.714285714286,552.3809523809524,49.42857142857143,28.095238095238095,12.476190476190476,1.2857142857142858,2.0476190476190474,1.380952380952381,0.3333333333333333,22.61904761904762,2.761904761904762,19.428571428571427,1.6619047619047618,1578.4285714285713,21.38095238095238,20.238095238095237,3.1904761904761907,23.61904761904762,26.761904761904763
Sampdoria,17.52173913043478,24.26086956521739,14.565217391304348,12.130434782608695,9.782608695652174,2.347826086956522,13.130434782608695,27.565217391304348,50.869565217391305,242.2173913043478,374.7391304347826,174.30434782608697,23.434782608695652,781.8260869565217,628.1304347826087,248.7391304347826,257.2173913043478,82.30434782608695,11.08695652173913,3.0,47.26086956521739,980.4347826086956,2088.9565217391305,490.0869565217391,44.82608695652174,22.347826086956523,10.73913043478261,1.173913043478261,1.9130434782608696,1.565217391304348,0.6956521739130435,18.347826086956523,2.217391304347826,17.97826086956522,1.3652173913043477,1407.695652173913,20.217391304347824,20.695652173913043,2.0869565217391304,24.956521739130434,24.956521739130434
Sassuolo,17.19047619047619,23.238095238095237,13.142857142857142,11.047619047619047,8.523809523809524,3.6666666666666665,12.952380952380953,29.952380952380953,54.714285714285715,274.4761904761905,442.95238095238096,241.0,37.38095238095238,948.2857142857143,777.8095238095239,328.1904761904762,302.57142857142856,102.19047619047619,16.952380952380953,3.761904761904762,72.9047619047619,1583.047619047619,3093.285714285714,640.2380952380952,70.61904761904762,29.428571428571427,13.666666666666666,2.0952380952380953,1.7619047619047619,1.5714285714285714,0.6190476190476191,31.285714285714285,2.2857142857142856,18.438095238095237,2.0333333333333337,1569.952380952381,18.285714285714285,20.19047619047619,1.8571428571428572,16.523809523809526,19.952380952380953
Schalke 04,17.095238095238095,23.285714285714285,14.285714285714286,10.523809523809524,10.238095238095237,2.5238095238095237,13.333333333333334,30.80952380952381,48.095238095238095,225.85714285714286,305.5238095238095,167.66666666666666,29.523809523809526,689.1904761904761,527.2857142857143,186.95238095238096,211.23809523809524,89.47619047619048,11.952380952380953,4.857142857142857,40.714285714285715,775.5238095238095,1694.952380952381,365.23809523809524,38.38095238095238,21.714285714285715,8.523809523809524,1.1428571428571428,2.238095238095238,2.1904761904761907,0.42857142857142855,20.333333333333332,3.6666666666666665,18.47142857142857,1.5476190476190477,1324.142857142857,18.095238095238095,17.047619047619047,3.0476190476190474,30.80952380952381,32.42857142857143
Sevilla,15.954545454545455,25.772727272727273,16.181818181818183,11.454545454545455,10.0,4.318181818181818,14.545454545454545,25.772727272727273,44.5,238.5,435.3636363636364,266.59090909090907,32.63636363636363,931.8636363636364,771.0454545454545,336.40909090909093,298.95454545454544,94.22727272727273,15.090909090909092,4.2727272727272725,66.72727272727273,1333.1363636363637,2743.9545454545455,627.2272727272727,66.68181818181819,26.40909090909091,11.727272727272727,1.1363636363636365,1.8181818181818181,1.6818181818181819,0.7727272727272727,28.5,3.272727272727273,18.277272727272727,1.9181818181818182,1464.8181818181818,20.5,19.59090909090909,4.7272727272727275,20.772727272727273,20.5
Southampton,24.09090909090909,31.40909090909091,18.681818181818183,16.363636363636363,12.5,2.5454545454545454,18.727272727272727,36.22727272727273,67.13636363636364,263.27272727272725,395.8181818181818,212.36363636363637,31.0,861.0909090909091,658.3636363636364,293.1818181818182,242.4090909090909,78.81818181818181,13.272727272727273,3.0454545454545454,50.0,1218.409090909091,2512.7727272727275,504.95454545454544,48.86363636363637,33.09090909090909,15.545454545454545,2.090909090909091,2.272727272727273,1.6363636363636365,0.5909090909090909,21.454545454545453,3.409090909090909,18.395454545454545,1.531818181818182,1501.6363636363637,18.681818181818183,16.59090909090909,2.272727272727273,22.0,25.681818181818183
Spezia,22.94736842105263,30.0,17.57894736842105,13.947368421052632,11.421052631578947,4.631578947368421,15.157894736842104,41.473684210526315,76.21052631578948,324.2105263157895,417.8421052631579,248.6315789473684,34.94736842105263,979.2105263157895,762.3157894736842,324.89473684210526,283.4736842105263,100.52631578947368,14.68421052631579,4.315789473684211,59.1578947368421,1357.6315789473683,2831.9473684210525,583.1052631578947,57.578947368421055,32.421052631578945,13.789473684210526,1.9473684210526316,2.1578947368421053,1.6842105263157894,0.8947368421052632,25.842105263157894,3.0,17.91578947368421,2.0,1709.2631578947369,25.42105263157895,18.157894736842106,2.789473684210526,26.157894736842106,28.105263157894736
Strasbourg,19.523809523809526,32.333333333333336,19.238095238095237,14.714285714285714,13.333333333333334,4.285714285714286,20.428571428571427,31.238095238095237,54.333333333333336,251.47619047619048,486.57142857142856,231.8095238095238,34.714285714285715,957.9047619047619,764.4761904761905,300.0,312.04761904761904,110.52380952380952,15.142857142857142,4.619047619047619,63.23809523809524,1753.1904761904761,3803.6190476190477,596.8571428571429,61.285714285714285,32.42857142857143,15.619047619047619,1.5714285714285714,2.0952380952380953,2.3333333333333335,0.9047619047619048,25.523809523809526,3.142857142857143,18.566666666666666,2.0047619047619047,1584.6666666666667,24.428571428571427,21.61904761904762,2.0476190476190474,31.047619047619047,26.0
Stuttgart,23.625,28.5625,16.625,13.6875,11.5625,3.3125,18.1875,39.25,75.9375,363.9375,534.75,245.9375,40.875,1129.9375,912.1875,349.9375,384.125,132.8125,20.0,4.4375,74.5625,1726.125,3422.5625,732.125,68.4375,41.125,19.0625,2.8125,3.25,2.5625,0.6875,31.5,4.6875,18.63125,2.54375,1745.0,18.875,22.9375,2.75,31.75,25.6875
Torino,17.5,24.333333333333332,13.88888888888889,12.0,9.5,2.8333333333333335,14.944444444444445,31.444444444444443,48.611111111111114,281.8888888888889,570.2222222222222,288.27777777777777,38.77777777777778,1129.111111111111,930.5555555555555,397.77777777777777,378.1666666666667,100.27777777777777,20.22222222222222,4.833333333333333,70.61111111111111,1601.111111111111,3389.277777777778,755.8333333333334,69.05555555555556,35.333333333333336,16.166666666666668,2.8333333333333335,2.2222222222222223,1.1666666666666667,0.6666666666666666,33.611111111111114,3.2777777777777777,17.255555555555553,2.1222222222222222,1801.611111111111,25.5,19.833333333333332,4.055555555555555,29.72222222222222,31.333333333333332
Tottenham,23.27777777777778,32.77777777777778,18.72222222222222,17.166666666666668,11.5,4.111111111111111,18.166666666666668,40.55555555555556,90.83333333333333,401.8888888888889,557.6666666666666,276.1111111111111,45.388888888888886,1224.7777777777778,1005.8888888888889,426.3888888888889,397.3888888888889,121.27777777777777,20.944444444444443,5.5,78.38888888888889,1881.1666666666667,3657.0,830.1666666666666,76.77777777777777,35.333333333333336,16.27777777777778,2.4444444444444446,3.0555555555555554,2.0555555555555554,1.0,37.166666666666664,3.3333333333333335,16.605555555555554,2.861111111111111,1850.1666666666667,22.88888888888889,18.72222222222222,3.611111111111111,28.944444444444443,25.333333333333332
Toulouse,26.764705882352942,40.11764705882353,22.941176470588236,19.41176470588235,15.117647058823529,5.588235294117647,22.647058823529413,36.294117647058826,77.05882352941177,337.94117647058823,613.5294117647059,299.1764705882353,42.529411764705884,1238.8823529411766,1012.7647058823529,429.05882352941177,391.5882352941176,130.41176470588235,18.470588235294116,3.3529411764705883,98.3529411764706,2258.705882352941,4888.0,820.7058823529412,95.29411764705883,36.11764705882353,15.647058823529411,1.6470588235294117,3.5294117647058822,1.7058823529411764,0.6470588235294118,31.0,4.117647058823529,15.96470588235294,2.8588235294117648,1901.4705882352941,26.823529411764707,22.470588235294116,4.235294117647059,26.941176470588236,25.352941176470587
Troyes,21.526315789473685,31.0,18.263157894736842,16.894736842105264,10.578947368421053,3.526315789473684,20.42105263157895,39.68421052631579,83.21052631578948,333.05263157894734,451.7368421052632,201.8421052631579,30.210526315789473,972.8421052631579,764.9473684210526,322.3157894736842,307.5263157894737,91.78947368421052,15.368421052631579,3.3157894736842106,63.10526315789474,1838.0,4072.157894736842,619.421052631579,62.10526315789474,39.68421052631579,18.210526315789473,2.4210526315789473,2.0526315789473686,1.6842105263157894,0.6842105263157895,25.526315789473685,2.8947368421052633,18.561111111111114,1.8473684210526315,1747.4736842105262,20.526315789473685,20.210526315789473,2.8421052631578947,23.842105263157894,25.157894736842106
