,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,_Att,PassTypes_Live,PassTypes_Dead,PassTypes_FK,PassTypes_TB,PassTypes_Sw,PassTypes_Crs,PassTypes_TI,PassTypes_CK,CornerKicks_In,CornerKicks_Out,CornerKicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
189,190,Alejandro Garnacho,ar ARG,FWMF,Manchester Utd,18,2004,6.3,187,187,0,0,0,2,2,0,0,0,0,0,150,0,7,Matches
190,191,James Garner,eng ENG,MFDF,Everton,21,2001,8.9,353,310,41,6,0,2,37,16,17,15,2,0,256,2,9,Matches
191,192,David de Gea,es ESP,GK,Manchester Utd,31,1990,38.0,1218,968,243,64,1,3,0,0,0,0,0,0,866,7,1,Matches
192,193,Joe Gelhardt,eng ENG,FW,Leeds United,20,2002,2.4,67,62,3,0,1,0,1,0,0,0,0,0,43,2,4,Matches
193,194,Saman Ghoddos,ir IRN,MFFW,Brentford,28,1993,1.5,79,68,11,3,1,0,7,3,4,1,3,0,59,0,1,Matches
194,195,Morgan Gibbs-White,eng ENG,FWMF,Wolves,22,2000,2.0,95,88,7,2,0,1,8,1,4,0,3,0,75,0,2,Matches
195,196,Morgan Gibbs-White,eng ENG,MFFW,Nott'ham Forest,22,2000,33.0,1078,891,171,62,16,8,161,5,94,43,44,1,659,16,30,Matches
196,197,Bryan Gil,es ESP,MFFW,Tottenham,21,2001,1.6,60,57,3,1,0,0,2,1,0,0,0,0,47,0,3,Matches
197,198,Billy Gilmour,sct SCO,MF,Brighton,21,2001,5.6,408,403,2,2,2,1,2,0,0,0,0,0,364,3,3,Matches
198,199,Wilfried Gnonto,it ITA,FWMF,Leeds United,18,2003,15.0,512,482,26,1,4,0,42,13,10,2,1,0,370,4,35,Matches
199,200,Ben Godfrey,eng ENG,DF,Everton,24,1998,8.9,281,232,48,1,0,0,7,47,0,0,0,0,182,1,9,Matches
200,201,João Gomes,br BRA,MF,Wolves,21,2001,7.3,322,307,14,11,0,3,8,1,1,0,0,0,250,1,9,Matches
201,202,Toti Gomes,pt POR,DF,Wolves,23,1999,10.9,555,499,55,7,0,5,9,48,0,0,0,0,460,1,5,Matches
202,203,Joe Gomez,eng ENG,DF,Liverpool,25,1997,16.3,1361,1316,39,6,2,11,4,30,0,0,0,0,1166,6,5,Matches
203,204,Sergio Gómez,es ESP,DFMF,Manchester City,21,2000,3.9,317,287,30,5,0,0,8,22,3,0,3,0,279,0,7,Matches
204,205,Anthony Gordon,eng ENG,FWMF,Newcastle Utd,21,2001,5.4,198,191,4,1,2,0,9,1,2,2,0,0,162,3,4,Matches
205,206,Anthony Gordon,eng ENG,FW,Everton,21,2001,12.2,280,272,7,0,1,1,25,1,2,2,0,0,193,1,10,Matches
206,207,Demarai Gray,jm JAM,FWMF,Everton,26,1996,27.9,838,666,172,57,2,8,173,7,74,53,20,0,579,0,38,Matches
207,208,Jack Grealish,eng ENG,FW,Manchester City,26,1995,22.8,1072,1011,56,7,6,8,53,25,24,12,0,1,902,5,35,Matches
208,209,Sam Greenwood,eng ENG,MFFW,Leeds United,20,2002,4.7,186,143,43,15,0,1,43,2,26,13,13,0,107,0,2,Matches
209,210,Pascal Groß,de GER,MFDF,Brighton,31,1991,36.0,2347,2004,333,87,9,20,224,86,140,60,60,2,1879,10,50,Matches
210,211,Vicente Guaita,es ESP,GK,Crystal Palace,35,1987,27.0,845,590,251,45,0,4,0,0,0,0,0,0,610,4,0,Matches
211,212,Gonçalo Guedes,pt POR,FWMF,Wolves,25,1996,7.9,201,182,19,2,0,4,27,2,14,3,8,2,138,0,8,Matches
212,213,Marc Guéhi,eng ENG,DF,Crystal Palace,22,2000,37.0,2208,2124,79,75,3,29,0,2,0,0,0,0,1883,5,12,Matches
213,214,Bruno Guimarães,br BRA,MF,Newcastle Utd,24,1997,30.3,1668,1617,42,34,25,20,22,5,3,0,0,0,1387,9,29,Matches
214,215,İlkay Gündoğan,de GER,MF,Manchester City,31,1990,26.1,1578,1519,56,24,18,6,30,5,21,7,4,1,1374,3,27,Matches
215,216,Darko Gyabi,eng ENG,FW,Leeds United,18,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
216,217,Erling Haaland,no NOR,FW,Manchester City,22,2000,30.8,500,449,45,0,4,0,12,2,1,0,0,0,360,6,21,Matches
217,218,Lewis Hall,eng ENG,DF,Chelsea,17,2004,7.3,427,369,57,7,0,3,34,37,13,12,0,0,343,1,8,Matches
218,219,Luke Harris,wls WAL,MFFW,Fulham,17,2005,0.1,14,14,0,0,0,0,1,0,0,0,0,0,13,0,0,Matches
219,220,Jack Harrison,eng ENG,FWMF,Leeds United,25,1996,30.1,1150,1012,131,38,4,11,186,24,68,34,21,3,732,7,55,Matches
220,221,Kai Havertz,de GER,FWMF,Chelsea,23,1999,28.5,894,850,41,5,2,4,14,9,1,0,0,0,727,3,24,Matches
221,222,Jan Paul van Hecke,nl NED,DF,Brighton,22,2000,3.3,248,242,5,4,0,0,0,1,0,0,0,0,232,1,3,Matches
222,223,Hwang Hee-chan,kr KOR,FWMF,Wolves,26,1996,12.6,280,266,13,1,2,1,10,5,0,0,0,0,214,1,9,Matches
223,224,Dean Henderson,eng ENG,GK,Nott'ham Forest,25,1997,18.0,671,455,214,58,0,0,0,0,0,0,0,0,425,2,0,Matches
224,225,Jordan Henderson,eng ENG,MF,Liverpool,32,1990,23.0,1615,1554,53,12,9,11,45,17,0,0,0,0,1341,8,32,Matches
225,226,Wayne Hennessey,wls WAL,GK,Nott'ham Forest,35,1987,3.0,99,63,34,9,0,0,0,0,0,0,0,0,61,2,0,Matches
226,227,Rico Henry,eng ENG,DF,Brentford,25,1997,36.0,1203,1059,138,1,4,2,87,137,0,0,0,0,876,6,21,Matches
227,228,Son Heung-min,kr KOR,MFFW,Tottenham,30,1992,32.1,909,780,123,23,5,0,113,5,83,36,30,0,680,6,28,Matches
228,229,Aaron Hickey,sct SCO,DF,Brentford,20,2002,21.3,838,743,93,11,2,1,27,82,0,0,0,0,695,2,17,Matches
229,230,Jack Hinshelwood,eng ENG,FW,Brighton,17,2005,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
230,231,Joseph Hodge,ie IRL,MF,Wolves,19,2002,1.9,100,96,2,0,0,0,1,2,0,0,0,0,80,2,4,Matches
231,232,Rob Holding,eng ENG,DF,Arsenal,26,1995,6.3,442,430,10,8,1,2,0,2,0,0,0,0,382,2,3,Matches
232,233,Mason Holgate,eng ENG,DF,Everton,25,1996,5.6,217,191,24,7,1,5,2,17,0,0,0,0,143,2,2,Matches
233,234,Will Hughes,eng ENG,MF,Crystal Palace,27,1995,9.4,373,355,16,7,1,0,12,2,4,2,2,0,296,2,12,Matches
234,235,Omari Hutchinson,eng ENG,FW,Chelsea,18,2003,0.3,13,13,0,0,0,0,2,0,0,0,0,0,9,0,1,Matches
235,236,Pierre Højbjerg,dk DEN,MF,Tottenham,26,1995,34.8,2292,2206,81,56,10,39,15,16,1,0,0,0,2021,5,28,Matches
236,237,Kelechi Iheanacho,ng NGA,FWMF,Leicester City,25,1996,12.5,316,304,9,0,4,3,6,2,2,0,0,0,236,3,12,Matches
237,238,Danny Ings,eng ENG,FW,West Ham,30,1992,8.6,148,146,2,0,3,1,0,0,0,0,0,0,92,0,8,Matches
238,239,Danny Ings,eng ENG,FW,Aston Villa,30,1992,9.2,162,152,10,0,4,0,4,0,0,0,0,0,114,0,6,Matches
239,240,Alexander Isak,se SWE,FW,Newcastle Utd,22,1999,16.9,368,338,25,1,8,2,7,4,1,0,0,0,279,5,12,Matches
240,241,Daniel Iversen,dk DEN,GK,Leicester City,25,1997,12.0,377,214,161,47,0,1,0,0,0,0,0,0,212,2,1,Matches
241,242,Alex Iwobi,ng NGA,MFFW,Everton,26,1996,37.5,1536,1469,58,3,14,13,104,31,17,14,1,0,1154,9,46,Matches
242,243,Daniel James,wls WAL,FW,Leeds United,24,1997,2.2,40,40,0,0,0,0,6,0,0,0,0,0,24,0,4,Matches
243,244,Daniel James,wls WAL,FW,Fulham,24,1997,6.9,186,182,4,0,0,0,26,4,0,0,0,0,120,0,16,Matches
244,245,Reece James,eng ENG,DFMF,Chelsea,22,1999,13.8,1051,896,151,26,0,5,91,104,21,12,6,0,891,4,16,Matches
245,246,Vitaly Janelt,de GER,MFDF,Brentford,24,1998,24.5,1020,986,29,12,3,17,22,16,1,1,0,0,812,5,21,Matches
246,247,Pontus Jansson,se SWE,DF,Brentford,31,1991,8.0,321,309,11,6,1,0,0,5,0,0,0,0,257,1,3,Matches
247,248,Mathias Jensen,dk DEN,MF,Brentford,26,1996,31.1,1566,1158,401,84,5,28,158,184,76,37,18,7,1088,7,25,Matches
248,249,Gabriel Jesus,br BRA,FW,Arsenal,25,1997,22.9,699,635,62,4,4,5,11,12,0,0,0,0,561,2,19,Matches
249,250,Raúl Jiménez,mx MEX,FW,Wolves,31,1991,9.4,198,173,25,0,1,2,5,4,0,0,0,0,140,0,5,Matches
250,251,Joelinton,br BRA,MFFW,Newcastle Utd,25,1996,29.6,1268,1227,38,14,3,4,16,19,4,0,0,0,1035,3,40,Matches
251,252,Ben Johnson,eng ENG,DF,West Ham,22,2000,9.6,535,463,71,7,0,7,16,62,0,0,0,0,395,1,12,Matches
252,253,Brennan Johnson,wls WAL,FWMF,Nott'ham Forest,21,2001,32.6,505,480,23,0,0,2,58,4,1,1,0,0,291,2,27,Matches
253,254,Sam Johnstone,eng ENG,GK,Crystal Palace,29,1993,9.0,280,213,66,20,0,0,0,0,0,0,0,0,207,1,0,Matches
254,255,Curtis Jones,eng ENG,MF,Liverpool,21,2001,11.5,677,664,12,2,5,3,9,9,0,0,0,0,611,1,7,Matches
255,256,Jorginho,it ITA,MF,Arsenal,30,1991,9.5,736,718,16,16,5,2,2,0,0,0,0,0,641,2,8,Matches
256,257,Jorginho,it ITA,MF,Chelsea,30,1991,14.2,884,853,28,27,2,3,2,1,0,0,0,0,749,3,11,Matches
257,258,Mateo Joseph,es ESP,FWMF,Leeds United,18,2003,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
258,259,Diogo Jota,pt POR,FW,Liverpool,25,1996,12.6,381,379,2,0,3,1,8,0,0,0,0,0,286,0,14,Matches
259,260,Hamed Junior Traorè,ci CIV,FWMF,Bournemouth,22,2000,4.7,178,149,28,8,5,0,41,1,18,13,2,2,109,1,4,Matches
260,261,James Justin,eng ENG,DF,Leicester City,24,1998,13.9,819,687,130,16,0,4,21,114,0,0,0,0,667,2,19,Matches
261,262,Mathias Jørgensen,dk DEN,DF,Brentford,32,1990,12.3,503,437,65,6,0,0,3,55,0,0,0,0,404,1,2,Matches
262,263,Sasa Kalajdzic,at AUT,FW,Wolves,25,1997,0.5,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
263,264,Boubacar Kamara,fr FRA,MF,Aston Villa,22,1999,19.7,941,907,34,32,2,10,1,0,0,0,0,0,798,0,20,Matches
264,265,Harry Kane,eng ENG,FW,Tottenham,29,1993,37.8,921,853,60,14,20,18,37,25,0,0,0,0,642,8,39,Matches
265,266,N'Golo Kanté,fr FRA,MF,Chelsea,31,1991,5.8,338,336,0,0,2,1,11,0,0,0,0,0,271,2,12,Matches
266,267,Michael Keane,eng ENG,DF,Everton,29,1993,10.9,441,429,9,3,0,0,4,6,0,0,0,0,305,3,8,Matches
267,268,Neeskens Kebano,cd COD,FW,Fulham,30,1992,8.5,212,206,6,2,0,1,24,0,4,0,1,0,155,0,16,Matches
268,269,Thilo Kehrer,de GER,DF,West Ham,25,1996,24.8,1112,992,116,24,1,6,23,91,0,0,0,0,927,4,14,Matches
269,270,Naby Keïta,gn GUI,MF,Liverpool,27,1995,3.3,168,161,6,1,0,0,2,1,0,0,0,0,129,1,7,Matches
270,271,Caoimhín Kelleher,ie IRL,GK,Liverpool,23,1998,1.0,24,22,2,0,0,0,0,0,0,0,0,0,23,0,0,Matches
271,272,Lloyd Kelly,eng ENG,DF,Bournemouth,23,1998,22.7,1164,1020,140,29,2,11,14,109,0,0,0,0,934,4,12,Matches
272,273,Max Kilman,eng ENG,DF,Wolves,25,1997,36.7,2107,2069,29,28,0,31,5,1,0,0,0,0,1748,9,20,Matches
273,274,Jakub Kiwior,pl POL,DF,Arsenal,22,2000,4.7,205,192,13,5,1,1,1,8,0,0,0,0,177,0,4,Matches
274,275,Mateusz Klich,pl POL,MFFW,Leeds United,32,1990,3.1,148,139,9,2,0,0,8,4,3,1,1,0,108,0,7,Matches
275,276,Robin Koch,de GER,DF,Leeds United,26,1996,35.3,1594,1544,46,46,2,5,1,0,0,0,0,0,1229,4,25,Matches
276,277,Ibrahima Konaté,fr FRA,DF,Liverpool,23,1999,17.2,1135,1115,19,16,2,6,1,3,0,0,0,0,988,1,5,Matches
277,278,Ezri Konsa,eng ENG,DF,Aston Villa,24,1997,36.9,1898,1806,88,60,1,6,4,18,0,0,0,0,1681,4,14,Matches
278,279,Kalidou Koulibaly,sn SEN,DF,Chelsea,31,1991,20.0,1471,1421,45,33,0,15,4,12,0,0,0,0,1275,5,12,Matches
279,280,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,32,1989,9.8,246,241,4,4,0,1,0,0,0,0,0,0,185,1,7,Matches
280,281,Mateo Kovačić,hr CRO,MF,Chelsea,28,1994,19.0,1319,1289,29,26,10,10,6,3,0,0,0,0,1130,1,25,Matches
281,282,Emil Krafth,se SWE,DF,Newcastle Utd,27,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
282,283,Rasmus Kristensen,dk DEN,DF,Leeds United,25,1997,21.8,1044,861,181,7,0,3,35,174,0,0,0,0,740,2,38,Matches
283,284,Dejan Kulusevski,se SWE,MFFW,Tottenham,22,2000,23.0,746,684,61,1,5,3,62,7,23,6,3,0,582,1,26,Matches
284,285,Layvin Kurzawa,fr FRA,DF,Fulham,29,1992,1.5,41,29,12,0,0,0,2,12,0,0,0,0,28,0,2,Matches
285,286,Adam Lallana,eng ENG,MFFW,Brighton,34,1988,8.0,317,304,11,2,0,0,3,2,1,0,0,0,262,2,5,Matches
286,287,Tariq Lamptey,gh GHA,DF,Brighton,21,2000,5.0,302,258,44,5,1,1,31,39,0,0,0,0,239,0,6,Matches
287,288,Manuel Lanzini,ar ARG,MFFW,West Ham,29,1993,2.8,175,173,2,0,0,0,2,0,0,0,0,0,146,0,5,Matches
288,289,Aymeric Laporte,es ESP,DF,Manchester City,28,1994,11.0,964,926,37,21,1,6,6,10,0,0,0,0,892,1,5,Matches
289,290,Juan Larios,es ESP,DF,Southampton,18,2004,1.7,82,59,23,0,0,0,4,23,0,0,0,0,63,0,2,Matches
290,291,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,28,1993,2.4,93,93,0,0,0,0,0,0,0,0,0,0,79,0,0,Matches
291,292,Roméo Lavia,be BEL,MF,Southampton,18,2004,24.7,997,985,10,5,5,9,3,1,4,0,0,2,859,2,22,Matches
292,293,Dexter Lembikisa,jm JAM,DF,Wolves,18,2003,0.3,13,12,1,0,0,0,1,1,0,0,0,0,10,0,2,Matches
293,294,Mario Lemina,ga GAB,MF,Wolves,28,1993,14.4,651,645,5,5,1,4,3,0,0,0,0,0,566,1,9,Matches
294,295,Clément Lenglet,fr FRA,DF,Tottenham,27,1995,22.4,1465,1431,29,22,5,20,16,6,0,0,0,0,1270,5,11,Matches
295,296,Bernd Leno,de GER,GK,Fulham,30,1992,36.0,1397,1041,354,112,0,2,0,0,0,0,0,0,1110,2,0,Matches
296,297,Jefferson Lerma,co COL,MF,Bournemouth,27,1994,36.1,1611,1551,59,46,7,7,11,11,0,0,0,0,1317,1,24,Matches
297,298,Jamal Lewis,nir NIR,DFFW,Newcastle Utd,24,1998,0.1,14,14,0,0,0,0,0,0,0,0,0,0,12,0,1,Matches
298,299,Rico Lewis,eng ENG,DFMF,Manchester City,17,2004,10.0,675,633,41,7,1,0,5,31,0,0,0,0,617,1,9,Matches
299,300,Keane Lewis-Potter,eng ENG,FWMF,Brentford,21,2001,3.6,86,83,3,0,1,1,8,2,0,0,0,0,49,0,3,Matches
300,301,Victor Lindelöf,se SWE,DF,Manchester Utd,28,1994,15.2,930,905,25,13,2,1,1,1,0,0,0,0,866,0,1,Matches
301,302,Jesse Lingard,eng ENG,FWMF,Nott'ham Forest,29,1992,10.3,297,271,24,7,1,4,5,8,0,0,0,0,236,2,5,Matches
302,303,Valentino Livramento,eng ENG,DFFW,Southampton,19,2002,0.3,26,18,8,1,0,0,0,7,0,0,0,0,21,0,1,Matches
303,304,Diego Llorente,es ESP,DF,Leeds United,28,1993,7.2,429,417,11,10,0,4,1,0,0,0,0,0,356,1,2,Matches
304,305,Hugo Lloris,fr FRA,GK,Tottenham,35,1986,24.5,728,513,212,26,0,0,0,0,0,0,0,0,561,3,1,Matches
305,306,Renan Lodi,br BRA,DF,Nott'ham Forest,24,1998,24.6,877,684,189,44,0,3,75,130,15,12,2,0,583,4,29,Matches
306,307,Ruben Loftus-Cheek,eng ENG,MFDF,Chelsea,26,1996,17.1,907,858,44,11,1,6,19,32,0,0,0,0,782,5,20,Matches
307,308,Sean Longstaff,eng ENG,MF,Newcastle Utd,24,1997,28.0,1163,1118,41,7,7,6,30,4,3,0,0,0,943,4,31,Matches
308,309,Jamal Lowe,jm JAM,MFFW,Bournemouth,28,1994,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,Matches
309,310,Douglas Luiz,br BRA,MF,Aston Villa,24,1998,32.5,1812,1593,216,120,6,10,106,6,89,53,13,1,1494,3,16,Matches
310,311,Saša Lukić,rs SRB,MF,Fulham,25,1996,4.6,218,211,7,7,0,0,2,0,0,0,0,0,192,0,0,Matches
311,312,Lyanco,br BRA,DF,Southampton,25,1997,13.1,558,494,63,15,3,6,7,48,0,0,0,0,400,1,7,Matches
312,313,Alexis Mac Allister,ar ARG,MF,Brighton,23,1998,32.1,1844,1785,52,35,15,11,29,5,12,7,4,0,1586,7,43,Matches
313,314,James Maddison,eng ENG,MFFW,Leicester City,25,1996,27.6,1150,998,142,60,13,8,123,4,69,37,20,3,844,10,29,Matches
314,315,Noni Madueke,eng ENG,FW,Chelsea,20,2002,7.1,286,278,8,0,0,0,19,7,1,1,0,0,223,0,9,Matches
315,316,Gabriel Magalhães,br BRA,DF,Arsenal,24,1997,37.9,2411,2318,89,60,1,11,5,6,0,0,0,0,2155,4,19,Matches
316,317,Harry Maguire,eng ENG,DF,Manchester Utd,29,1993,8.5,577,564,12,11,0,9,1,1,0,0,0,0,491,1,3,Matches
317,318,Riyad Mahrez,dz ALG,FWMF,Manchester City,31,1991,21.3,1166,1028,138,36,10,7,96,37,65,26,20,1,958,0,18,Matches
318,319,Kobbie Mainoo,eng ENG,MF,Manchester Utd,17,2005,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
319,320,Ainsley Maitland-Niles,eng ENG,DFMF,Southampton,24,1997,15.6,713,633,77,11,2,3,20,66,0,0,0,0,565,3,12,Matches
320,321,Tyrell Malacia,nl NED,DF,Manchester Utd,22,1999,15.5,802,670,130,11,0,5,15,117,2,2,0,0,694,2,16,Matches
321,322,Orel Mangala,be BEL,MF,Nott'ham Forest,24,1998,17.2,514,508,4,3,1,1,6,0,0,0,0,0,411,2,11,Matches
322,323,Javier Manquillo,es ESP,DF,Newcastle Utd,28,1994,0.4,29,25,4,1,0,0,1,3,0,0,0,0,24,0,0,Matches
323,324,Sekou Mara,fr FRA,FWMF,Southampton,20,2002,6.2,107,102,2,0,1,0,1,0,0,0,0,0,68,3,4,Matches
324,325,Solly March,eng ENG,FWDF,Brighton,28,1994,30.2,1312,1168,142,14,3,29,155,54,71,33,21,0,951,2,36,Matches
325,326,Emiliano Marcondes,dk DEN,MF,Bournemouth,27,1995,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
326,327,Marquinhos,br BRA,MF,Arsenal,19,2003,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
327,328,Anthony Martial,fr FRA,FW,Manchester Utd,26,1995,10.9,328,314,12,3,3,0,4,2,0,0,0,0,263,2,14,Matches
328,329,Gabriel Martinelli,br BRA,FW,Arsenal,21,2001,31.0,1107,1013,88,12,8,2,113,11,63,40,0,0,833,6,44,Matches
329,330,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,34.9,1388,1043,340,128,1,5,0,0,0,0,0,0,1026,5,1,Matches
330,331,Lisandro Martínez,ar ARG,DF,Manchester Utd,24,1998,23.5,1528,1401,122,34,7,16,0,5,0,0,0,0,1330,5,7,Matches
331,332,Pape Matar Sarr,sn SEN,MFFW,Tottenham,19,2002,2.4,154,150,4,2,0,1,0,0,0,0,0,0,141,0,0,Matches
332,333,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,1997,8.6,149,143,6,0,0,0,3,0,0,0,0,0,104,0,9,Matches
333,334,Joël Matip,cm CMR,DF,Liverpool,30,1991,12.1,885,873,11,7,0,5,1,4,0,0,0,0,766,1,5,Matches
334,335,Neal Maupay,fr FRA,FW,Everton,25,1996,12.4,253,222,30,1,0,1,3,2,0,0,0,0,190,1,10,Matches
335,336,Kevin Mbabu,ch SUI,DFFW,Fulham,27,1995,1.6,94,71,23,0,0,1,7,23,0,0,0,0,68,0,2,Matches
336,337,Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,32.3,991,845,139,48,7,7,156,19,71,37,12,5,655,7,42,Matches
337,338,James McArthur,sct SCO,MF,Crystal Palace,34,1987,0.6,52,49,3,3,1,0,0,0,0,0,0,0,41,0,1,Matches
338,339,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6.0,249,178,68,16,0,1,0,0,0,0,0,0,150,3,0,Matches
339,340,John McGinn,sct SCO,MFFW,Aston Villa,27,1994,29.9,1028,965,56,25,11,10,50,1,25,18,0,0,805,7,20,Matches
340,341,Scott McKenna,sct SCO,DF,Nott'ham Forest,25,1996,17.5,727,691,32,11,0,3,2,21,0,0,0,0,569,4,2,Matches
341,342,Weston McKennie,us USA,MF,Leeds United,23,1998,16.0,628,589,36,8,4,6,9,26,0,0,0,0,472,3,16,Matches
342,343,Dwight McNeil,eng ENG,FWMF,Everton,22,1999,27.8,987,838,142,50,3,6,194,31,61,53,4,0,656,7,49,Matches
343,344,Scott McTominay,sct SCO,MF,Manchester Utd,25,1996,12.9,432,426,5,3,3,3,4,1,0,0,0,0,355,1,6,Matches
344,345,Ben Mee,eng ENG,DF,Brentford,32,1989,36.3,1761,1625,130,38,0,10,7,90,0,0,0,0,1348,6,20,Matches
345,346,Edouard Mendy,sn SEN,GK,Chelsea,30,1992,9.5,289,220,69,6,0,1,0,0,0,0,0,0,233,0,0,Matches
346,347,Nampalys Mendy,sn SEN,MF,Leicester City,30,1992,8.4,413,399,12,8,1,2,1,1,0,0,0,0,362,2,11,Matches
347,348,Chris Mepham,wls WAL,DF,Bournemouth,24,1997,24.4,1041,1001,37,21,0,4,0,16,0,0,0,0,870,3,7,Matches
348,349,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34.0,1039,705,331,89,0,1,0,0,0,0,0,0,664,3,2,Matches
349,350,Alex Mighten,eng ENG,FW,Nott'ham Forest,20,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
350,351,Lewis Miley,eng ENG,MF,Newcastle Utd,16,2006,0.2,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
351,352,Luka Milivojević,rs SRB,MF,Crystal Palace,31,1991,5.7,260,248,11,8,0,2,6,1,2,2,0,0,207,1,0,Matches
352,353,James Milner,eng ENG,MFDF,Liverpool,36,1986,10.1,727,625,99,20,2,4,52,65,12,2,9,0,563,3,24,Matches
353,354,Yerry Mina,co COL,DF,Everton,27,1994,6.6,325,309,15,13,0,1,1,2,0,0,0,0,286,1,1,Matches
354,355,Tyrone Mings,eng ENG,DF,Aston Villa,29,1993,35.0,1899,1811,85,64,1,15,3,6,0,0,0,0,1617,3,10,Matches
355,356,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,32.1,1607,1234,370,34,0,2,70,336,0,0,0,0,1152,3,66,Matches
356,357,Kaoru Mitoma,jp JPN,FWMF,Brighton,25,1997,25.8,977,952,19,0,4,3,41,16,3,0,0,0,780,6,33,Matches
357,358,Aleksandar Mitrović,rs SRB,FW,Fulham,27,1994,22.3,496,486,10,1,4,9,4,3,0,0,0,0,299,0,24,Matches
358,359,Kieffer Moore,wls WAL,FW,Bournemouth,29,1992,14.2,360,337,23,1,0,1,7,0,0,0,0,0,212,0,12,Matches
359,360,Andrew Moran,ie IRL,FW,Brighton,18,2003,0.1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
360,361,Álex Moreno,es ESP,DF,Aston Villa,29,1993,14.8,745,609,134,18,1,0,48,116,0,0,0,0,581,2,32,Matches
361,362,Mason Mount,eng ENG,MFFW,Chelsea,23,1999,18.3,778,706,68,17,6,8,64,5,34,11,19,1,585,4,23,Matches
362,363,Lucas Moura,br BRA,MFDF,Tottenham,29,1992,1.7,89,83,6,0,1,0,9,5,1,0,0,0,62,0,6,Matches
363,364,João Moutinho,pt POR,MF,Wolves,35,1986,19.8,1057,936,116,55,7,6,59,3,34,10,15,0,850,5,20,Matches
364,365,Divin Mubama,eng ENG,FW,West Ham,17,2004,0.4,8,7,1,1,0,0,0,0,0,0,0,0,5,0,0,Matches
365,366,Mykhailo Mudryk,ua UKR,FWMF,Chelsea,21,2001,7.3,216,193,22,3,1,1,25,6,11,8,1,0,161,1,1,Matches
366,367,Jacob Murphy,eng ENG,FW,Newcastle Utd,27,1995,13.9,448,428,18,0,6,2,53,10,7,1,0,0,296,2,31,Matches
367,368,Enock Mwepu,zm ZAM,FWMF,Brighton,24,1998,2.4,78,76,2,0,0,1,3,0,0,0,0,0,61,0,3,Matches
368,369,Vitaliy Mykolenko,ua UKR,DF,Everton,23,1999,29.5,1292,1045,239,10,1,3,57,227,2,1,1,0,966,8,30,Matches
369,370,Keylor Navas,cr CRC,GK,Nott'ham Forest,35,1986,17.0,534,312,217,66,0,0,0,0,0,0,0,0,306,5,0,Matches
370,371,Wilfred Ndidi,ng NGA,MF,Leicester City,25,1996,18.7,899,868,31,25,1,5,2,3,0,0,0,0,754,0,19,Matches
371,372,Reiss Nelson,eng ENG,FW,Arsenal,22,1999,2.4,120,118,2,0,0,0,12,0,2,2,0,0,101,0,1,Matches
372,373,Neto,br BRA,GK,Bournemouth,33,1989,26.5,833,513,319,88,0,1,0,0,0,0,0,0,521,1,0,Matches
373,374,Pedro Neto,pt POR,FWMF,Wolves,22,2000,10.7,384,342,42,11,2,3,66,6,25,11,9,0,284,0,14,Matches
374,375,Rúben Neves,pt POR,MF,Wolves,25,1997,33.5,2106,1945,153,115,7,24,53,11,21,3,16,0,1730,8,30,Matches
375,376,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,26,1996,12.9,391,293,98,8,0,0,2,90,0,0,0,0,265,0,8,Matches
376,377,Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,12.1,255,231,24,0,0,1,5,0,0,0,0,0,205,0,11,Matches
377,378,Matheus Nunes,pt POR,MF,Wolves,23,1998,27.4,1028,994,31,14,6,33,43,8,9,3,4,0,818,3,23,Matches
378,379,Darwin Núñez,uy URU,FW,Liverpool,23,1999,18.8,401,386,11,0,2,8,18,8,1,0,0,0,258,4,22,Matches
379,380,Ethan Nwaneri,eng ENG,FW,Arsenal,15,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
