,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
143,144,Danilo D'Ambrosio,it ITA,DF,Inter,33,1988,8.1,0,3,2,66.7,0.37,0.25,0.0,0.0,8.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
144,145,Luca D'Andrea,it ITA,FW,Sassuolo,17,2004,3.5,0,7,3,42.9,1.99,0.85,0.0,0.0,17.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
145,146,Flavius Daniliuc,at AUT,DF,Salernitana,21,2001,24.4,0,10,4,40.0,0.41,0.16,0.0,0.0,13.1,1,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
146,147,Danilo,br BRA,DF,Juventus,31,1991,35.4,3,32,5,15.6,0.9,0.14,0.09,0.6,15.0,1,0,0,2.8,2.8,0.09,0.2,0.2,Matches
147,148,Matteo Darmian,it ITA,DF,Inter,32,1989,22.5,1,7,1,14.3,0.31,0.04,0.14,1.0,20.5,0,0,0,1.0,1.0,0.14,0.0,0.0,Matches
148,149,Juan David Cabal,co COL,DF,Hellas Verona,21,2001,4.9,0,1,1,100.0,0.2,0.2,0.0,0.0,32.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
149,150,Paweł Dawidowicz,pl POL,DF,Hellas Verona,27,1995,18.1,1,11,2,18.2,0.61,0.11,0.09,0.5,10.7,0,0,0,1.1,1.1,0.1,-0.1,-0.1,Matches
150,151,Charles De Ketelaere,be BEL,MFFW,Milan,21,2001,12.4,0,19,3,15.8,1.53,0.24,0.0,0.0,12.5,0,0,0,2.0,2.0,0.11,-2.0,-2.0,Matches
151,152,Manuel De Luca,it ITA,FWMF,Sampdoria,24,1998,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
152,153,Tommaso De Nipoti,it ITA,MF,Atalanta,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
153,154,Mattia De Sciglio,it ITA,DF,Juventus,29,1992,11.6,0,4,0,0.0,0.35,0.0,0.0,,27.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
154,155,Lorenzo De Silvestri,it ITA,DF,Bologna,34,1988,7.5,1,5,3,60.0,0.67,0.4,0.2,0.33,12.0,0,0,0,0.6,0.6,0.13,0.4,0.4,Matches
155,156,Koni De Winter,be BEL,DF,Empoli,20,2002,11.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
156,157,Grégoire Defrel,mq MTQ,FW,Sassuolo,31,1991,13.0,2,16,10,62.5,1.23,0.77,0.13,0.2,11.8,0,0,0,3.5,3.5,0.22,-1.5,-1.5,Matches
157,158,Duccio Degl'Innocenti,it ITA,MF,Empoli,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
158,159,Merih Demiral,tr TUR,DF,Atalanta,24,1998,17.1,1,6,1,16.7,0.35,0.06,0.17,1.0,13.7,0,0,0,0.7,0.7,0.12,0.3,0.3,Matches
159,160,Diego Demme,de GER,MF,Napoli,30,1991,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
160,161,Fabio Depaoli,it ITA,DF,Hellas Verona,25,1997,24.1,2,19,4,21.1,0.79,0.17,0.11,0.5,16.0,0,0,0,1.7,1.7,0.09,0.3,0.3,Matches
161,162,Fabio Depaoli,it ITA,DFMF,Sampdoria,25,1997,1.5,0,2,0,0.0,1.32,0.0,0.0,,13.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
162,163,Kastriot Dermaku,al ALB,DF,Lecce,30,1992,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
163,164,Cyriel Dessers,ng NGA,FW,Cremonese,27,1994,17.6,6,49,12,24.5,2.78,0.68,0.12,0.5,13.6,0,0,1,7.1,6.4,0.13,-1.1,-0.4,Matches
164,165,Sergiño Dest,us USA,DF,Milan,21,2000,3.7,0,2,1,50.0,0.55,0.27,0.0,0.0,20.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
165,166,Mattia Destro,it ITA,FWMF,Empoli,31,1991,6.4,1,20,7,35.0,3.15,1.1,0.05,0.14,14.8,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
166,167,Gerard Deulofeu,es ESP,FW,Udinese,28,1994,13.5,2,44,12,27.3,3.27,0.89,0.05,0.17,17.4,10,0,0,5.1,5.1,0.11,-3.1,-3.1,Matches
167,168,Samuel Di Carmine,it ITA,FWMF,Cremonese,33,1988,0.3,0,1,0,0.0,3.21,0.0,0.0,,11.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
168,169,Federico Di Francesco,it ITA,FWMF,Lecce,28,1994,22.6,2,39,16,41.0,1.73,0.71,0.05,0.13,17.4,1,0,0,3.3,3.3,0.08,-1.3,-1.3,Matches
169,170,Michele Di Gregorio,it ITA,GK,Monza,25,1997,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
170,171,Giovanni Di Lorenzo,it ITA,DF,Napoli,28,1993,36.2,3,31,13,41.9,0.86,0.36,0.1,0.23,11.8,0,0,0,2.7,2.7,0.09,0.3,0.3,Matches
171,172,Ángel Di María,ar ARG,FWMF,Juventus,34,1988,15.1,4,37,12,32.4,2.44,0.79,0.08,0.25,21.5,1,1,1,3.1,2.3,0.06,0.9,0.7,Matches
172,173,Boulaye Dia,sn SEN,FWMF,Salernitana,25,1996,28.0,16,47,21,44.7,1.68,0.75,0.32,0.71,15.0,0,1,1,8.8,8.0,0.17,7.2,7.0,Matches
173,174,Brahim Díaz,ma MAR,MFFW,Milan,22,1999,21.4,6,35,16,45.7,1.64,0.75,0.17,0.38,14.5,1,0,0,6.0,6.0,0.17,0.0,0.0,Matches
174,175,Federico Dimarco,it ITA,DF,Inter,24,1997,23.0,4,49,15,30.6,2.13,0.65,0.08,0.27,20.7,7,0,0,3.1,3.1,0.06,0.9,0.9,Matches
175,176,Koffi Djidji,ci CIV,DF,Torino,29,1992,26.9,1,8,4,50.0,0.3,0.15,0.13,0.25,12.2,0,0,0,0.9,0.9,0.12,0.1,0.1,Matches
176,177,Berat Djimsiti,al ALB,DF,Atalanta,29,1993,20.0,0,5,0,0.0,0.25,0.0,0.0,,7.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
177,178,Dodô,br BRA,DF,Fiorentina,23,1998,25.9,1,11,4,36.4,0.42,0.15,0.09,0.25,20.5,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
178,179,Josh Doig,sct SCO,DF,Hellas Verona,20,2002,15.0,2,18,6,33.3,1.2,0.4,0.11,0.33,16.1,0,0,0,1.8,1.8,0.1,0.2,0.2,Matches
179,180,Nicolás Domínguez,ar ARG,MF,Bologna,24,1998,25.6,3,42,17,40.5,1.64,0.67,0.07,0.18,22.5,0,0,0,2.6,2.6,0.06,0.4,0.4,Matches
180,181,Giulio Donati,it ITA,DF,Monza,32,1990,4.7,1,2,1,50.0,0.43,0.21,0.5,1.0,19.2,0,0,0,0.4,0.4,0.2,0.6,0.6,Matches
181,182,Bartłomiej Drągowski,pl POL,GK,Spezia,24,1997,32.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
182,183,Ondrej Duda,sk SVK,MF,Hellas Verona,27,1994,11.8,0,13,4,30.8,1.1,0.34,0.0,0.0,22.6,1,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
183,184,Denzel Dumfries,nl NED,DF,Inter,26,1996,24.6,1,33,13,39.4,1.34,0.53,0.03,0.08,11.4,0,0,0,3.6,3.6,0.11,-2.6,-2.6,Matches
184,185,Alfred Duncan,gh GHA,MF,Fiorentina,29,1993,12.3,1,9,2,22.2,0.73,0.16,0.11,0.5,24.1,0,0,0,0.5,0.5,0.05,0.5,0.5,Matches
185,186,Paulo Dybala,ar ARG,MFFW,Roma,28,1993,19.3,12,60,18,30.0,3.11,0.93,0.12,0.39,20.7,3,5,5,9.3,5.3,0.09,2.7,1.7,Matches
186,187,Edin Džeko,ba BIH,FW,Inter,36,1986,19.2,9,73,24,32.9,3.79,1.25,0.12,0.38,14.4,0,0,0,9.7,9.7,0.13,-0.7,-0.7,Matches
187,188,Festy Ebosele,ie IRL,DF,Udinese,19,2002,4.6,0,4,1,25.0,0.88,0.22,0.0,0.0,21.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
188,189,Enzo Ebosse,cm CMR,DF,Udinese,23,1999,10.3,0,3,0,0.0,0.29,0.0,0.0,,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
189,190,Tyronne Ebuehi,ng NGA,DF,Empoli,26,1995,21.4,2,19,4,21.1,0.89,0.19,0.11,0.5,10.9,0,0,0,3.1,3.1,0.16,-1.1,-1.1,Matches
190,191,Éderson,br BRA,MF,Atalanta,23,1999,24.6,1,36,10,27.8,1.46,0.41,0.03,0.1,21.3,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
191,192,Kingsley Ehizibue,nl NED,DF,Udinese,27,1995,17.1,2,13,6,46.2,0.76,0.35,0.15,0.33,15.1,0,0,0,2.0,2.0,0.16,0.0,0.0,Matches
192,193,Albin Ekdal,se SWE,MF,Spezia,33,1989,19.3,0,19,4,21.1,0.99,0.21,0.0,0.0,14.4,0,0,0,2.9,2.9,0.16,-2.9,-2.9,Matches
193,194,Emmanuel Ekong,se SWE,FWMF,Empoli,20,2002,0.2,0,1,0,0.0,4.5,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
194,195,Mikael Ellertsson,is ISL,MFDF,Spezia,20,2002,1.9,0,2,0,0.0,1.05,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
195,196,Elif Elmas,mk MKD,FWMF,Napoli,22,1999,18.1,6,32,10,31.3,1.77,0.55,0.16,0.5,17.7,1,1,1,4.0,3.3,0.1,2.0,1.7,Matches
196,197,Martin Erlic,hr CRO,DF,Sassuolo,24,1998,25.9,0,4,0,0.0,0.15,0.0,0.0,,8.8,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
197,198,Gonzalo Escalante,ar ARG,MF,Cremonese,29,1993,6.2,0,6,1,16.7,0.97,0.16,0.0,0.0,17.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
198,199,Salvatore Esposito,it ITA,MF,Spezia,21,2000,10.8,1,14,2,14.3,1.3,0.19,0.07,0.5,28.5,11,0,0,0.7,0.7,0.05,0.3,0.3,Matches
199,200,Nicolò Fagioli,it ITA,MF,Juventus,21,2001,16.9,3,13,8,61.5,0.77,0.47,0.23,0.38,19.7,0,0,0,1.5,1.5,0.12,1.5,1.5,Matches
200,201,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
201,202,Davide Faraoni,it ITA,DF,Hellas Verona,30,1991,16.5,2,20,5,25.0,1.21,0.3,0.1,0.4,18.6,0,0,0,2.7,2.7,0.14,-0.7,-0.7,Matches
202,203,Federico Fazio,ar ARG,DF,Salernitana,35,1987,11.9,1,11,2,18.2,0.92,0.17,0.09,0.5,10.7,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
203,204,Jacopo Fazzini,it ITA,MF,Empoli,19,2003,9.2,0,14,1,7.1,1.53,0.11,0.0,0.0,20.5,1,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
204,205,Lewis Ferguson,sct SCO,MFFW,Bologna,22,1999,25.7,7,43,18,41.9,1.67,0.7,0.16,0.39,15.5,0,0,0,4.7,4.7,0.11,2.3,2.3,Matches
205,206,Alex Ferrari,it ITA,DF,Sampdoria,28,1994,9.6,0,5,0,0.0,0.52,0.0,0.0,,20.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
206,207,Alex Ferrari,it ITA,DF,Cremonese,28,1994,11.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
207,208,Salvador Ferrer,es ESP,DF,Spezia,24,1998,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
208,209,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
209,210,Alessandro Florenzi,it ITA,DF,Milan,31,1991,2.3,0,5,1,20.0,2.22,0.44,0.0,0.0,16.2,1,0,0,0.8,0.8,0.15,-0.8,-0.8,Matches
210,211,Davide Frattesi,it ITA,MF,Sassuolo,22,1999,31.9,7,64,24,37.5,2.0,0.75,0.11,0.29,13.9,0,0,0,7.8,7.8,0.12,-0.8,-0.8,Matches
211,212,Matteo Gabbia,it ITA,DF,Milan,22,1999,6.8,0,1,0,0.0,0.15,0.0,0.0,,19.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
212,213,Manolo Gabbiadini,it ITA,FWMF,Sampdoria,30,1991,26.2,7,72,28,38.9,2.75,1.07,0.1,0.25,19.3,6,0,0,7.4,7.4,0.1,-0.4,-0.4,Matches
213,214,Gianluca Gaetano,it ITA,MF,Napoli,22,2000,0.8,1,7,5,71.4,8.29,5.92,0.14,0.2,18.3,0,0,0,1.1,1.1,0.15,-0.1,-0.1,Matches
214,215,Roberto Gagliardini,it ITA,MF,Inter,28,1994,8.7,0,16,2,12.5,1.84,0.23,0.0,0.0,16.1,0,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches
215,216,Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,8.1,2,24,8,33.3,2.98,0.99,0.08,0.25,16.8,0,0,0,2.5,2.5,0.1,-0.5,-0.5,Matches
216,217,Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,8.2,1,7,4,57.1,0.86,0.49,0.14,0.25,23.3,1,0,0,0.3,0.3,0.05,0.7,0.7,Matches
217,218,Antonino Gallo,it ITA,DF,Lecce,22,2000,27.6,0,10,2,20.0,0.36,0.07,0.0,0.0,25.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
218,219,Federico Gatti,it ITA,DF,Juventus,24,1998,16.1,0,13,4,30.8,0.81,0.25,0.0,0.0,15.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
219,220,Valentin Gendrey,fr FRA,DF,Lecce,22,2000,34.5,0,10,0,0.0,0.29,0.0,0.0,,22.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
220,221,Paolo Ghiglione,it ITA,DF,Cremonese,25,1997,7.9,1,7,2,28.6,0.89,0.25,0.14,0.5,17.0,0,0,0,0.8,0.8,0.12,0.2,0.2,Matches
221,222,Mario Gila,es ESP,DF,Lazio,21,2000,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
222,223,Gvidas Gineitis,lt LTU,MF,Torino,18,2004,1.5,0,1,0,0.0,0.66,0.0,0.0,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
223,224,Olivier Giroud,fr FRA,FW,Milan,35,1986,23.8,13,77,29,37.7,3.24,1.22,0.13,0.34,12.7,6,3,3,12.7,10.4,0.14,0.3,-0.4,Matches
224,225,Pierluigi Gollini,it ITA,GK,Fiorentina,27,1995,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
225,226,Pierluigi Gollini,it ITA,GK,Napoli,27,1995,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
226,227,Joan Gonzàlez,es ESP,MF,Lecce,20,2002,24.4,1,17,4,23.5,0.7,0.16,0.06,0.25,16.4,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
227,228,Nicolás González,ar ARG,FWMF,Fiorentina,24,1998,15.0,6,58,17,29.3,3.86,1.13,0.07,0.24,17.4,1,2,2,6.7,5.4,0.09,-0.7,-1.4,Matches
228,229,Robin Gosens,de GER,DF,Inter,28,1994,13.2,3,26,5,19.2,1.98,0.38,0.12,0.6,12.7,0,0,0,3.0,3.0,0.11,0.0,0.0,Matches
229,230,Alberto Grassi,it ITA,MF,Empoli,27,1995,13.3,0,10,3,30.0,0.75,0.23,0.0,0.0,15.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
230,231,Andrew Gravillon,gp GLP,DF,Torino,24,1998,3.5,0,1,0,0.0,0.29,0.0,0.0,,26.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
231,232,Axel Guessand,fr FRA,DF,Udinese,17,2004,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,233,Koray Günter,de GER,DF,Hellas Verona,27,1994,11.1,1,9,1,11.1,0.81,0.09,0.11,1.0,14.2,0,0,0,0.9,0.9,0.1,0.1,0.1,Matches
233,234,Koray Günter,de GER,DF,Sampdoria,27,1994,8.6,0,1,0,0.0,0.12,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
234,235,Emmanuel Gyasi,gh GHA,FWDF,Spezia,28,1994,31.2,2,34,13,38.2,1.09,0.42,0.06,0.15,13.7,0,0,0,4.0,4.0,0.12,-2.0,-2.0,Matches
235,236,Norbert Gyömbér,sk SVK,DF,Salernitana,30,1992,19.3,0,8,0,0.0,0.41,0.0,0.0,,12.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
236,237,Christian Gytkjær,dk DEN,FWMF,Monza,32,1990,6.2,1,12,5,41.7,1.93,0.81,0.08,0.2,12.8,1,0,1,3.9,3.1,0.26,-2.9,-2.1,Matches
237,238,Nicolas Haas,ch SUI,MF,Empoli,26,1996,12.8,1,8,3,37.5,0.62,0.23,0.13,0.33,16.5,0,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
238,239,Samir Handanović,si SVN,GK,Inter,38,1984,13.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
239,240,Abdou Harroui,nl NED,MF,Sassuolo,24,1998,7.2,2,14,4,28.6,1.95,0.56,0.14,0.5,23.4,0,0,0,1.5,1.5,0.1,0.5,0.5,Matches
240,241,Hans Hateboer,nl NED,DF,Atalanta,28,1994,15.5,1,12,4,33.3,0.77,0.26,0.08,0.25,10.5,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
241,242,Liam Henderson,sct SCO,MF,Empoli,26,1996,11.2,0,12,5,41.7,1.07,0.45,0.0,0.0,23.5,1,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
242,243,Jack Hendry,sct SCO,DF,Cremonese,27,1995,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
243,244,Matheus Henrique,br BRA,MF,Sassuolo,24,1997,21.6,4,25,12,48.0,1.16,0.55,0.16,0.33,16.9,0,0,0,2.9,2.9,0.11,1.1,1.1,Matches
244,245,Thomas Henry,fr FRA,FW,Hellas Verona,27,1994,11.4,2,18,5,27.8,1.57,0.44,0.11,0.4,17.4,0,0,0,1.7,1.7,0.1,0.3,0.3,Matches
245,246,Theo Hernández,fr FRA,DF,Milan,24,1997,30.8,4,51,11,21.6,1.66,0.36,0.06,0.27,23.1,5,1,1,4.1,3.3,0.06,-0.1,-0.3,Matches
246,247,Isak Hien,se SWE,DF,Hellas Verona,23,1999,29.0,0,3,0,0.0,0.1,0.0,0.0,,8.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
247,248,Morten Hjulmand,dk DEN,MF,Lecce,23,1999,32.9,0,17,4,23.5,0.52,0.12,0.0,0.0,26.2,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
248,249,Emil Holm,se SWE,DF,Spezia,22,2000,15.5,1,15,5,33.3,0.97,0.32,0.07,0.2,14.9,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
249,250,Martin Hongla,cm CMR,MF,Hellas Verona,24,1998,5.8,0,5,2,40.0,0.86,0.34,0.0,0.0,28.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
250,251,Petko Hristov,bg BUL,DF,Spezia,23,1999,4.1,0,1,0,0.0,0.25,0.0,0.0,,10.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
251,252,Ajdin Hrustic,au AUS,MF,Hellas Verona,26,1996,2.5,0,3,0,0.0,1.19,0.0,0.0,,19.4,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
252,253,Elseid Hysaj,al ALB,DF,Lazio,28,1994,22.2,1,4,2,50.0,0.18,0.09,0.25,0.5,20.8,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
253,254,Rasmus Højlund,dk DEN,FW,Atalanta,19,2003,20.4,9,54,28,51.9,2.65,1.37,0.17,0.32,12.9,0,0,0,9.5,9.5,0.18,-0.5,-0.5,Matches
254,255,Roger Ibanez,br BRA,DF,Roma,23,1998,31.1,3,29,10,34.5,0.93,0.32,0.1,0.3,12.3,0,0,0,3.0,3.0,0.1,0.0,0.0,Matches
255,256,Zlatan Ibrahimović,se SWE,FW,Milan,40,1981,1.6,1,5,2,40.0,3.08,1.23,0.0,0.0,24.8,1,1,1,1.2,0.4,0.08,-0.2,-0.4,Matches
256,257,Antonio Iervolino,it ITA,MF,Salernitana,19,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
257,258,Igor,br BRA,DF,Fiorentina,24,1998,22.9,0,7,0,0.0,0.31,0.0,0.0,,12.4,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
258,259,Jonathan Ikone,fr FRA,FW,Fiorentina,24,1998,22.3,4,51,9,17.6,2.29,0.4,0.08,0.44,16.6,0,0,0,4.1,4.1,0.08,-0.1,-0.1,Matches
259,260,Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,9.5,0,9,2,22.2,0.95,0.21,0.0,0.0,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
260,261,Ivan Ilić,rs SRB,MF,Torino,21,2001,13.1,2,5,2,40.0,0.38,0.15,0.4,1.0,27.2,0,0,0,0.2,0.2,0.04,1.8,1.8,Matches
261,262,Samuel Iling-Junior,eng ENG,DFFW,Juventus,18,2003,3.5,1,4,1,25.0,1.13,0.28,0.25,1.0,22.4,0,0,0,0.7,0.7,0.19,0.3,0.3,Matches
262,263,Emirhan İlkhan,tr TUR,MF,Torino,18,2004,1.0,0,2,0,0.0,2.07,0.0,0.0,,31.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
263,264,Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,1.3,0,1,0,0.0,0.8,0.0,0.0,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
264,265,Ciro Immobile,it ITA,FW,Lazio,32,1990,24.7,12,72,30,41.7,2.92,1.22,0.11,0.27,15.0,0,4,5,14.2,10.3,0.14,-2.2,-2.3,Matches
265,266,Ardian Ismajli,al ALB,DF,Empoli,25,1996,23.3,0,9,2,22.2,0.39,0.09,0.0,0.0,12.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
266,267,Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
267,268,Armando Izzo,it ITA,DF,Monza,30,1992,27.4,1,16,4,25.0,0.58,0.15,0.06,0.25,10.4,0,0,0,2.1,2.1,0.13,-1.1,-1.1,Matches
268,269,Mato Jajalo,ba BIH,MF,Udinese,34,1988,0.7,0,2,0,0.0,2.86,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
269,270,Jesé,es ESP,FW,Sampdoria,29,1993,2.3,1,3,2,66.7,1.29,0.86,0.33,0.5,20.4,0,0,0,0.3,0.3,0.1,0.7,0.7,Matches
270,271,Juan Jesus,br BRA,DF,Napoli,31,1991,10.4,1,5,1,20.0,0.48,0.1,0.2,1.0,17.3,0,0,0,0.2,0.2,0.04,0.8,0.8,Matches
271,272,Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,2.5,0,2,0,0.0,0.81,0.0,0.0,,32.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
272,273,Luka Jović,rs SRB,FWMF,Fiorentina,24,1997,17.0,6,56,19,33.9,3.29,1.11,0.11,0.32,13.3,0,0,1,7.9,7.1,0.13,-1.9,-1.1,Matches
273,274,Hamed Junior Traorè,ci CIV,MFFW,Sassuolo,22,2000,6.6,0,8,4,50.0,1.22,0.61,0.0,0.0,20.1,2,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
274,275,Yayah Kallon,sl SLE,MFFW,Hellas Verona,21,2001,9.6,1,20,6,30.0,2.09,0.63,0.05,0.17,19.4,0,0,0,1.7,1.7,0.08,-0.7,-0.7,Matches
275,276,Pierre Kalulu,fr FRA,DF,Milan,22,2000,28.3,1,11,2,18.2,0.39,0.07,0.09,0.5,10.0,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Matches
276,277,Yann Karamoh,fr FRA,MFFW,Torino,24,1998,8.0,4,20,12,60.0,2.51,1.51,0.2,0.33,15.5,0,0,0,3.3,3.3,0.16,0.7,0.7,Matches
277,278,Rick Karsdorp,nl NED,DF,Roma,27,1995,7.9,0,2,0,0.0,0.25,0.0,0.0,,19.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
278,279,Denso Kasius,nl NED,DF,Bologna,19,2002,3.8,0,4,0,0.0,1.05,0.0,0.0,,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
279,280,Grigoris Kastanos,cy CYP,MFDF,Salernitana,24,1998,14.3,2,30,9,30.0,2.1,0.63,0.07,0.22,22.2,0,0,0,1.9,1.9,0.06,0.1,0.1,Matches
280,281,Moise Kean,it ITA,FW,Juventus,22,2000,11.1,6,38,14,36.8,3.44,1.27,0.16,0.43,14.4,0,0,0,6.3,6.3,0.16,-0.3,-0.3,Matches
281,282,Jakub Kiwior,pl POL,DF,Spezia,22,2000,16.0,0,10,2,20.0,0.62,0.12,0.0,0.0,16.6,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
282,283,Simon Kjær,dk DEN,DF,Milan,33,1989,11.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
283,284,Teun Koopmeiners,nl NED,MF,Atalanta,24,1998,31.8,10,55,23,41.8,1.73,0.72,0.15,0.35,21.9,6,2,4,7.6,4.3,0.08,2.4,3.7,Matches
284,285,Filip Kostić,rs SRB,DFFW,Juventus,29,1992,28.5,3,37,11,29.7,1.3,0.39,0.08,0.27,19.6,0,0,0,2.4,2.4,0.06,0.6,0.6,Matches
285,286,Christian Kouamé,ci CIV,FW,Fiorentina,24,1997,20.7,4,42,13,31.0,2.03,0.63,0.1,0.31,13.8,1,0,0,5.3,5.3,0.13,-1.3,-1.3,Matches
286,287,Viktor Kovalenko,ua UKR,MF,Spezia,26,1996,6.1,0,11,1,9.1,1.81,0.16,0.0,0.0,15.4,1,0,0,1.6,1.6,0.15,-1.6,-1.6,Matches
287,288,Julian Kristoffersen,no NOR,FW,Salernitana,25,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
