,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,SCA_SCA,SCA_SCA90,SCATypes_PassLive,SCATypes_PassDead,SCATypes_TO,SCATypes_Sh,SCATypes_Fld,SCATypes_Def,GCA_GCA,GCA_GCA90,GCATypes_PassLive,GCATypes_PassDead,GCATypes_TO,GCATypes_Sh,GCATypes_Fld,GCATypes_Def,Matches
305,306,Unai López,es ESP,MF,Rayo Vallecano,27.0,1995.0,23.4,58,2.47,34,15,2,4,0,3,3,0.13,2,0,0,0,0,1,Matches
306,307,Dion Lopy,sn SEN,MF,Almería,21.0,2002.0,21.3,45,2.11,34,0,4,1,5,1,3,0.14,3,0,0,0,0,0,Matches
307,308,Anthony Lozano,hn HON,MFFW,Getafe,30.0,1993.0,1.0,2,1.94,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
308,309,Anthony Lozano,hn HON,FW,Almería,30.0,1993.0,8.6,19,2.22,12,1,1,0,5,0,1,0.12,0,0,0,0,1,0,Matches
309,310,Lucas,br BRA,DF,Cádiz,22.0,2001.0,17.1,41,2.4,31,8,0,1,0,1,1,0.06,0,0,0,0,0,1,Matches
310,311,José Luis Gayà,es ESP,DF,Valencia,28.0,1995.0,19.9,45,2.26,40,2,1,0,0,2,7,0.35,7,0,0,0,0,0,Matches
311,312,José Luis Morales,es ESP,FWMF,Villarreal,36.0,1987.0,11.6,24,2.06,15,0,3,5,1,0,3,0.26,3,0,0,0,0,0,Matches
312,313,Dodi Lukebakio,be BEL,FWMF,Sevilla,25.0,1997.0,12.5,48,3.84,32,2,8,1,5,0,6,0.48,5,0,1,0,0,0,Matches
313,314,Andriy Lunin,ua UKR,GK,Real Madrid,24.0,1999.0,21.0,2,0.1,2,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
314,315,Darwin Machís,ve VEN,MF,Cádiz,30.0,1993.0,8.7,21,2.4,12,7,0,1,1,0,1,0.11,1,0,0,0,0,0,Matches
315,316,Pablo Maffeo,es ESP,DF,Mallorca,26.0,1997.0,16.2,37,2.21,18,4,6,2,6,1,5,0.3,3,0,0,1,1,0,Matches
316,317,Jon Magunacelaya,es ESP,FWMF,Real Sociedad,23.0,2000.0,1.3,3,2.23,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
317,318,Nemanja Maksimović,rs SRB,MF,Getafe,28.0,1995.0,36.3,46,1.27,35,0,0,6,2,3,5,0.14,3,0,0,2,0,0,Matches
318,319,Giorgi Mamardashvili,ge GEO,GK,Valencia,22.0,2000.0,36.5,7,0.19,2,5,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
319,320,Wilson Manafá,pt POR,DFMF,Granada,29.0,1994.0,2.7,1,0.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
320,321,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29.0,1994.0,8.1,12,1.48,8,1,3,0,0,0,2,0.25,1,0,1,0,0,0,Matches
321,322,Aïssa Mandi,dz ALG,DF,Villarreal,31.0,1991.0,12.4,15,1.21,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
322,323,Javier Manquillo,es ESP,DFMF,Celta Vigo,29.0,1994.0,8.3,7,0.85,6,1,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
323,324,Faitout Maouassa,fr FRA,DFMF,Granada,25.0,1998.0,2.5,6,2.19,3,2,1,0,0,0,1,0.36,1,0,0,0,0,0,Matches
324,325,Marcão,br BRA,DF,Sevilla,27.0,1996.0,3.9,4,1.01,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
325,326,Óscar de Marcos,es ESP,DF,Athletic Club,34.0,1989.0,25.1,46,1.83,40,5,0,0,1,0,7,0.28,7,0,0,0,0,0,Matches
326,327,Alberto Marí,es ESP,FW,Valencia,22.0,2001.0,3.1,8,2.62,6,0,0,1,1,0,3,0.98,1,0,0,1,1,0,Matches
327,328,José Mari,es ESP,MFFW,Cádiz,35.0,1987.0,0.2,4,25.71,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
328,329,José María Giménez,uy URU,DF,Atlético Madrid,28.0,1995.0,14.7,5,0.34,4,0,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
329,330,Mariano,do DOM,FWMF,Sevilla,29.0,1993.0,2.7,9,3.32,4,0,1,3,1,0,1,0.37,0,0,0,0,1,0,Matches
330,331,Rafa Marín ,es ESP,DF,Alavés,21.0,2002.0,27.1,18,0.66,16,1,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
331,332,Diego Mariño,es ESP,GK,Almería,33.0,1990.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
332,333,Mika Màrmol,es ESP,DF,Las Palmas,21.0,2002.0,35.3,20,0.57,17,0,0,0,1,2,1,0.03,1,0,0,0,0,0,Matches
333,334,Unai Marrero,es ESP,GK,Real Sociedad,21.0,2001.0,1.6,1,0.63,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
334,335,Roger Martí,es ESP,FW,Cádiz,32.0,1991.0,15.1,31,2.05,20,0,0,5,4,2,4,0.26,3,0,0,1,0,0,Matches
335,336,Iván Martín,es ESP,MF,Girona,24.0,1999.0,30.3,71,2.34,60,0,3,2,3,3,13,0.43,9,0,2,2,0,0,Matches
336,337,Jon Martin,es ESP,DF,Real Sociedad,17.0,2006.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
337,338,Mario Martín,es ESP,MF,Real Madrid,19.0,2004.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
338,339,Arnau Martinez,es ESP,DF,Girona,20.0,2003.0,13.8,24,1.74,23,1,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
339,340,Iñigo Martínez,es ESP,DF,Barcelona,32.0,1991.0,14.4,14,0.97,13,0,0,1,0,0,3,0.21,3,0,0,0,0,0,Matches
340,341,Marc Martínez,es ESP,GK,Granada,33.0,1990.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
341,342,Marvin,es ESP,FWDF,Las Palmas,23.0,2000.0,20.6,32,1.55,27,0,3,1,1,0,6,0.29,5,0,1,0,0,0,Matches
342,343,Omar Mascarell,gq EQG,MF,Mallorca,30.0,1993.0,17.5,16,0.92,15,0,0,1,0,0,1,0.06,0,0,0,1,0,0,Matches
343,344,Jaime Mata,es ESP,FWMF,Getafe,34.0,1988.0,19.9,42,2.12,34,1,2,5,0,0,5,0.25,3,0,0,2,0,0,Matches
344,345,Luís Maximiano,pt POR,GK,Almería,24.0,1999.0,33.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
345,346,Borja Mayoral,es ESP,FW,Getafe,26.0,1997.0,23.9,54,2.26,43,0,7,1,3,0,6,0.25,2,0,3,0,1,0,Matches
346,347,Mamadou Mbaye,sn SEN,DF,Cádiz,25.0,1998.0,3.2,1,0.31,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
347,348,Hannibal Mejbri,tn TUN,MF,Sevilla,20.0,2003.0,1.2,7,6.06,4,0,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
348,349,Óscar Melendo,es ESP,MFFW,Granada,25.0,1997.0,12.5,18,1.44,15,2,0,0,1,0,1,0.08,1,0,0,0,0,0,Matches
349,350,Gonzalo Melero,es ESP,MFFW,Almería,29.0,1994.0,12.3,35,2.86,27,1,1,1,4,1,3,0.24,1,0,1,1,0,0,Matches
350,351,Memphis,nl NED,FW,Atlético Madrid,29.0,1994.0,9.9,37,3.73,21,3,7,4,2,0,3,0.3,2,0,0,0,1,0,Matches
351,352,Houboulang Mendes,gw GNB,DF,Almería,25.0,1998.0,4.4,4,0.91,2,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
352,353,Tomás Mendes,es ESP,MF,Alavés,18.0,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
353,354,Brais Méndez,es ESP,MFFW,Real Sociedad,26.0,1997.0,26.8,101,3.77,57,20,5,10,7,2,16,0.6,10,0,3,1,2,0,Matches
354,355,Bruno Méndez,uy URU,DF,Granada,23.0,1999.0,14.8,13,0.88,12,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
355,356,Diego Méndez,es ESP,MF,Rayo Vallecano,19.0,2003.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
356,357,Ferland Mendy,fr FRA,DF,Real Madrid,28.0,1995.0,19.1,31,1.62,27,2,1,1,0,0,3,0.16,3,0,0,0,0,0,Matches
357,358,Jorge Meré,es ESP,DF,Cádiz,26.0,1997.0,7.5,2,0.27,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
358,359,Mikel Merino,es ESP,MF,Real Sociedad,27.0,1996.0,27.6,65,2.36,51,0,0,5,7,2,8,0.29,6,0,0,0,1,1,Matches
359,360,Omenuke Mfulu,cd COD,MFFW,Las Palmas,29.0,1994.0,0.9,2,2.25,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
360,361,Miguel,es ESP,FWMF,Alavés,23.0,1999.0,0.7,1,1.38,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
361,362,Éder Militão,br BRA,DF,Real Madrid,25.0,1998.0,5.5,2,0.36,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
362,363,Luis Milla,es ESP,MF,Getafe,28.0,1994.0,23.5,76,3.23,42,27,0,1,2,4,5,0.21,2,3,0,0,0,0,Matches
363,364,Marko Milovanović,rs SRB,FWMF,Almería,19.0,2003.0,3.4,5,1.46,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
364,365,Óscar Mingueza,es ESP,DFMF,Celta Vigo,24.0,1999.0,33.3,106,3.18,83,14,2,1,5,1,11,0.33,10,0,0,0,1,0,Matches
365,366,Ignasi Miquel,es ESP,DF,Granada,30.0,1992.0,33.2,28,0.84,23,0,0,4,1,0,1,0.03,0,0,0,1,0,0,Matches
366,367,Rafa Mir,es ESP,FWMF,Sevilla,26.0,1997.0,4.3,13,2.99,7,0,2,3,1,0,2,0.46,0,0,2,0,0,0,Matches
367,368,Juan Miranda,es ESP,DF,Betis,23.0,2000.0,20.6,45,2.18,35,6,1,1,2,0,3,0.15,3,0,0,0,0,0,Matches
368,369,Stefan Mitrović,rs SRB,DF,Getafe,33.0,1990.0,7.8,4,0.52,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
369,370,Luka Modrić,hr CRO,MF,Real Madrid,37.0,1985.0,18.8,105,5.6,74,21,2,4,2,2,13,0.69,12,1,0,0,0,0,Matches
370,371,Johan Mojica,co COL,DF,Osasuna,30.0,1992.0,22.7,47,2.07,41,0,1,3,1,1,5,0.22,2,0,1,1,1,0,Matches
371,372,Alberto Moleiro,es ESP,FWMF,Las Palmas,19.0,2003.0,20.0,67,3.34,53,1,10,0,3,0,5,0.25,5,0,0,0,0,0,Matches
372,373,Nahuel Molina,ar ARG,DF,Atlético Madrid,25.0,1998.0,20.6,53,2.58,42,7,1,0,2,1,5,0.24,5,0,0,0,0,0,Matches
373,374,Jon Moncayola,es ESP,MF,Osasuna,25.0,1998.0,20.0,54,2.7,36,13,0,1,2,2,9,0.45,7,2,0,0,0,0,Matches
374,375,César Montes,mx MEX,DF,Almería,26.0,1997.0,19.9,18,0.91,16,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
375,376,Álvaro Morata,es ESP,FW,Atlético Madrid,30.0,1992.0,21.2,40,1.89,25,0,6,4,5,0,10,0.47,5,0,4,0,1,0,Matches
376,377,Alberto Moreno,es ESP,DF,Villarreal,31.0,1992.0,16.5,36,2.18,27,2,0,3,4,0,8,0.49,5,1,0,1,1,0,Matches
377,378,Gerard Moreno,es ESP,FW,Villarreal,31.0,1992.0,24.6,100,4.07,83,0,7,7,2,1,11,0.45,9,0,0,2,0,0,Matches
378,379,Jorge Moreno,es ESP,DF,Osasuna,22.0,2001.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
379,380,Ilaix Moriba,gn GUI,MFFW,Getafe,20.0,2003.0,6.7,18,2.68,8,0,0,1,7,2,3,0.45,2,0,0,1,0,0,Matches
380,381,Manu Morlanes,es ESP,MF,Mallorca,24.0,1999.0,17.9,48,2.67,39,1,4,0,3,1,4,0.22,3,1,0,0,0,0,Matches
381,382,Cristhian Mosquera,co COL,DF,Valencia,19.0,2004.0,34.2,16,0.47,15,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
382,383,Yerson Mosquera,co COL,DF,Villarreal,22.0,2001.0,13.7,18,1.32,15,0,0,0,3,0,3,0.22,3,0,0,0,0,0,Matches
383,384,Abdul Mumin,gh GHA,DF,Rayo Vallecano,25.0,1998.0,18.8,11,0.58,8,0,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
384,385,Iker Muniain,es ESP,MFFW,Athletic Club,30.0,1992.0,6.6,25,3.78,19,5,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
385,386,Aihen Muñoz,es ESP,DF,Real Sociedad,25.0,1997.0,12.5,24,1.91,19,1,2,2,0,0,3,0.24,2,0,0,1,0,0,Matches
386,387,Álvaro Muñoz,uy URU,FW,Real Madrid,19.0,2004.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
387,388,Iker Muñoz,es ESP,MF,Osasuna,20.0,2002.0,20.6,18,0.87,14,0,0,3,1,0,0,0.0,0,0,0,0,0,0,Matches
388,389,Javier Muñoz,es ESP,MF,Las Palmas,28.0,1995.0,29.3,60,2.04,51,4,1,3,0,1,8,0.27,7,0,0,0,0,1,Matches
389,390,Vedat Muriqi,xk KVX,FW,Mallorca,29.0,1994.0,25.9,52,2.01,43,0,2,6,1,0,3,0.12,2,0,0,1,0,0,Matches
390,391,Nacho,es ESP,DF,Real Madrid,33.0,1990.0,19.4,13,0.67,10,1,1,1,0,0,2,0.1,1,0,1,0,0,0,Matches
391,392,Matija Nastasić,rs SRB,DF,Mallorca,30.0,1993.0,25.1,22,0.88,20,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
392,393,Roberto Navarro,es ESP,MFFW,Cádiz,21.0,2002.0,21.0,95,4.53,58,11,12,4,8,2,2,0.1,1,1,0,0,0,0,Matches
393,394,Jesús Navas,es ESP,DF,Sevilla,37.0,1985.0,22.3,49,2.21,45,2,1,1,0,0,6,0.27,6,0,0,0,0,0,Matches
394,395,Álvaro Negredo,es ESP,FWMF,Cádiz,37.0,1985.0,0.6,3,5.0,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
395,396,Carlos Neva,es ESP,DF,Granada,27.0,1996.0,35.0,40,1.14,32,4,1,0,3,0,3,0.09,2,0,0,0,1,0,Matches
396,397,Tanguy Nianzou,fr FRA,DF,Sevilla,21.0,2002.0,3.5,3,0.85,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
397,398,Saúl Ñíguez,es ESP,MF,Atlético Madrid,28.0,1994.0,15.3,31,2.03,28,0,2,1,0,0,6,0.39,6,0,0,0,0,0,Matches
398,399,Peru Nolaskoain,es ESP,DFMF,Athletic Club,24.0,1998.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
399,400,Randy Nteka,ao ANG,FWMF,Rayo Vallecano,25.0,1997.0,6.4,19,2.99,11,0,2,2,4,0,1,0.16,0,0,0,0,1,0,Matches
400,401,Unai Núñez,es ESP,DF,Celta Vigo,26.0,1997.0,31.1,26,0.84,19,1,1,2,1,2,1,0.03,0,0,0,1,0,0,Matches
401,402,Ørjan Nyland,no NOR,GK,Sevilla,32.0,1990.0,24.0,7,0.29,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
402,403,Jan Oblak,si SVN,GK,Atlético Madrid,30.0,1993.0,38.0,3,0.08,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
403,404,Brian Ocampo,uy URU,MFFW,Cádiz,24.0,1999.0,2.8,8,2.9,6,0,2,0,0,0,1,0.36,0,0,1,0,0,0,Matches
404,405,Lucas Ocampos,ar ARG,FWMF,Sevilla,29.0,1994.0,31.9,99,3.1,74,2,4,4,11,4,9,0.28,8,0,0,0,0,1,Matches
405,406,Álvaro Odriozola,es ESP,DF,Real Sociedad,27.0,1995.0,4.4,6,1.37,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
406,407,Aingeru Olabarrieta,es ESP,FW,Athletic Club,17.0,2005.0,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
407,408,Olasagasti,es ESP,MF,Real Sociedad,22.0,2000.0,4.0,13,3.25,6,0,4,1,1,1,0,0.0,0,0,0,0,0,0,Matches
408,409,Samuel Omorodion,es ESP,FW,Alavés,19.0,2004.0,21.3,31,1.46,19,0,5,5,2,0,3,0.14,0,0,1,1,1,0,Matches
409,410,Samuel Omorodion,es ESP,FW,Granada,19.0,2004.0,0.9,2,2.25,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
410,411,Aimar Oroz,es ESP,MF,Osasuna,21.0,2001.0,26.0,70,2.69,60,1,1,4,4,0,3,0.12,2,0,0,1,0,0,Matches
411,412,Eneko Ortiz,es ESP,DF,Alavés,20.0,2003.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
412,413,Asier Osambela,es ESP,MF,Osasuna,19.0,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
413,414,Milutin Osmajić,me MNE,MF,Cádiz,24.0,1999.0,0.1,3,54.0,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
414,415,Aiham Ousou,sy SYR,DF,Cádiz,23.0,2000.0,4.8,2,0.42,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
415,416,Jesús Owono,gq EQG,GK,Alavés,22.0,2001.0,4.0,6,1.5,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
416,417,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,26.0,1997.0,24.0,41,1.71,27,1,4,5,2,2,4,0.17,3,0,1,0,0,0,Matches
417,418,Cenk Özkacar,tr TUR,DF,Valencia,22.0,2000.0,17.8,13,0.73,12,1,0,0,0,0,2,0.11,2,0,0,0,0,0,Matches
418,419,Jon Pacheco,es ESP,DF,Real Sociedad,22.0,2001.0,17.0,14,0.83,12,0,0,2,0,0,3,0.18,3,0,0,0,0,0,Matches
419,420,Isaac Palazón Camacho,es ESP,MFFW,Rayo Vallecano,28.0,1994.0,31.0,112,3.61,58,24,2,9,19,0,5,0.16,2,1,0,1,1,0,Matches
420,421,Joaquín Panichelli,ar ARG,FWMF,Alavés,20.0,2002.0,2.5,6,2.39,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
421,422,Sokratis Papastathopoulos,gr GRE,DF,Betis,35.0,1988.0,12.6,5,0.4,4,0,0,1,0,0,2,0.16,2,0,0,0,0,0,Matches
422,423,Victor Parada,es ESP,FWMF,Alavés,21.0,2002.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
423,424,Aitor Paredes,es ESP,DF,Athletic Club,23.0,2000.0,30.0,15,0.5,15,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
424,425,Daniel Parejo,es ESP,MF,Villarreal,34.0,1989.0,28.7,79,2.76,55,21,0,2,0,1,10,0.35,7,2,0,1,0,0,Matches
425,426,Pascu,es ESP,FW,Villarreal,20.0,2003.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
426,427,Gabriel Paulista,br BRA,DF,Atlético Madrid,32.0,1990.0,4.5,3,0.67,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
427,428,Gabriel Paulista,br BRA,DF,Valencia,32.0,1990.0,15.5,8,0.52,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
428,429,Nicolás Paz,ar ARG,MFFW,Real Madrid,18.0,2004.0,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
429,430,Alfonso Pedraza,es ESP,DF,Villarreal,27.0,1996.0,12.4,32,2.58,25,1,1,4,1,0,3,0.24,2,0,0,1,0,0,Matches
430,431,Pedri,es ESP,MFFW,Barcelona,20.0,2002.0,16.4,69,4.21,63,1,1,1,3,0,6,0.37,6,0,0,0,0,0,Matches
431,432,Adrià Pedrosa,es ESP,DF,Sevilla,25.0,1998.0,19.5,52,2.67,38,6,1,2,4,1,4,0.21,4,0,0,0,0,0,Matches
432,433,Facundo Pellistri,uy URU,MFFW,Granada,21.0,2001.0,13.7,42,3.12,30,2,1,4,5,0,6,0.45,4,0,0,1,1,0,Matches
433,434,Iñaki Peña ,es ESP,GK,Barcelona,24.0,1999.0,10.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
434,435,Marcos Peña,es ESP,MF,Almería,18.0,2005.0,4.9,3,0.61,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
435,436,Rubén Peña,es ESP,DFFW,Osasuna,32.0,1991.0,23.2,61,2.63,49,1,6,2,2,1,3,0.13,2,0,0,1,0,0,Matches
436,437,Alberto Perea,es ESP,MFFW,Granada,32.0,1990.0,0.0,2,90.0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
437,438,Ayoze Pérez,es ESP,FW,Betis,30.0,1993.0,25.5,90,3.53,55,0,12,12,6,5,5,0.2,2,0,1,0,1,1,Matches
438,439,Carles Pérez,es ESP,MFDF,Celta Vigo,25.0,1998.0,8.6,29,3.38,20,0,5,0,4,0,3,0.35,2,0,1,0,0,0,Matches
439,440,Francisco Perez,es ESP,MFFW,Valencia,20.0,2002.0,22.8,40,1.76,33,0,3,1,2,1,7,0.31,5,0,1,1,0,0,Matches
440,441,Kike Pérez,es ESP,MFFW,Rayo Vallecano,26.0,1997.0,9.3,27,2.91,20,0,0,1,6,0,1,0.11,1,0,0,0,0,0,Matches
441,442,Máximo Perrone,ar ARG,MF,Las Palmas,20.0,2003.0,18.0,29,1.61,28,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
442,443,Njegoš Petrović,rs SRB,MFFW,Granada,24.0,1999.0,1.7,4,2.29,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
443,444,Germán Pezzella,ar ARG,DF,Betis,32.0,1991.0,30.7,15,0.49,13,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
444,445,Kamil Piątkowski,pl POL,DF,Granada,23.0,2000.0,5.6,2,0.36,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
445,446,Yeremi Pino,es ESP,MFFW,Villarreal,20.0,2002.0,5.3,13,2.46,10,0,1,2,0,0,0,0.0,0,0,0,0,0,0,Matches
446,447,Portu,es ESP,FW,Getafe,31.0,1992.0,1.1,2,1.86,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
447,448,Portu,es ESP,MFFW,Girona,31.0,1992.0,13.2,29,2.2,22,1,2,2,2,0,9,0.68,7,0,1,0,1,0,Matches
448,449,José Pozo,es ESP,MF,Rayo Vallecano,27.0,1996.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
449,450,Alejandro Pozo Pozo,es ESP,DFMF,Almería,24.0,1999.0,10.8,25,2.31,18,3,1,2,1,0,3,0.28,1,1,0,1,0,0,Matches
450,451,Beñat Prados,es ESP,MFDF,Athletic Club,22.0,2001.0,16.1,21,1.3,20,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
451,452,Abdón Prats,es ESP,FWMF,Mallorca,30.0,1992.0,14.1,23,1.63,16,1,1,3,1,1,3,0.21,3,0,0,0,0,0,Matches
452,453,Pubill,es ESP,DF,Almería,20.0,2003.0,20.9,42,2.01,34,1,2,4,0,1,4,0.19,4,0,0,0,0,0,Matches
453,454,Antonio Puertas,es ESP,MFFW,Granada,31.0,1992.0,8.1,29,3.57,15,0,4,3,6,1,1,0.12,1,0,0,0,0,0,Matches
454,455,Arnau Puigmal,es ESP,FWDF,Almería,22.0,2001.0,2.8,4,1.42,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
455,456,Nemanja Radonjić,rs SRB,MFDF,Mallorca,27.0,1996.0,3.9,19,4.84,8,2,6,3,0,0,1,0.25,0,0,1,0,0,0,Matches
456,457,Aleksandar Radovanović,rs SRB,DF,Almería,29.0,1993.0,6.3,2,0.32,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
457,458,Abdellah Raihani,ma MAR,FW,Atlético Madrid,19.0,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
458,459,Antonio Raillo,es ESP,DF,Mallorca,31.0,1991.0,24.4,22,0.9,16,0,0,6,0,0,6,0.25,4,0,0,2,0,0,Matches
459,460,Predrag Rajković,rs SRB,GK,Mallorca,27.0,1995.0,36.0,9,0.25,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
460,461,Ivan Rakitić,hr CRO,MF,Sevilla,35.0,1988.0,15.8,80,5.05,47,27,1,2,3,0,1,0.06,0,1,0,0,0,0,Matches
461,462,Largie Ramazani,be BEL,FWMF,Almería,22.0,2001.0,17.3,57,3.29,36,1,7,7,5,1,10,0.58,7,0,2,0,1,0,Matches
462,463,Benito Ramírez,es ESP,FWMF,Las Palmas,28.0,1995.0,4.3,8,1.87,5,0,1,1,1,0,2,0.47,1,0,0,1,0,0,Matches
463,464,Sandro Ramírez,es ESP,FW,Las Palmas,28.0,1995.0,20.1,77,3.84,41,17,4,7,6,2,5,0.25,3,1,0,0,1,0,Matches
464,465,Chris Ramos,es ESP,FWMF,Cádiz,26.0,1997.0,29.0,39,1.34,17,0,7,7,7,1,2,0.07,0,0,0,0,2,0,Matches
465,466,Sergio Ramos,es ESP,DF,Sevilla,37.0,1986.0,28.0,21,0.75,17,0,0,3,1,0,3,0.11,2,0,0,1,0,0,Matches
466,467,Raphinha,br BRA,FWMF,Barcelona,26.0,1996.0,15.2,89,5.86,47,20,6,8,7,1,13,0.86,9,3,0,1,0,0,Matches
467,468,Andrei Ratiu,ro ROU,DFMF,Rayo Vallecano,25.0,1998.0,7.0,11,1.57,10,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
468,469,Raúl,es ESP,FW,Osasuna,22.0,2000.0,15.1,22,1.46,16,0,0,4,2,0,2,0.13,2,0,0,0,0,0,Matches
469,470,Abderrahman Rebbach,dz ALG,FWMF,Alavés,24.0,1998.0,8.0,29,3.61,15,7,4,2,1,0,0,0.0,0,0,0,0,0,0,Matches
470,471,Pepe Reina,es ESP,GK,Villarreal,40.0,1982.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
471,472,Álex Remiro,es ESP,GK,Real Sociedad,28.0,1995.0,36.4,6,0.16,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
472,473,Chadi Riad,ma MAR,DF,Betis,20.0,2003.0,24.0,12,0.5,9,1,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
473,474,Diego Rico,es ESP,DF,Getafe,30.0,1993.0,28.2,61,2.17,46,10,0,1,3,1,6,0.21,6,0,0,0,0,0,Matches
474,475,Luis Rioja,es ESP,FWMF,Alavés,29.0,1993.0,27.8,81,2.92,57,14,5,3,2,0,7,0.25,6,1,0,0,0,0,Matches
