,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
136,137,Mohammed Daramy,dk DEN,FWMF,Reims,21,2002,18.3,4,30,10,33.3,1.64,0.55,0.1,0.3,14.8,0,1,1,4.6,3.8,0.13,-0.6,-0.8,Matches
137,138,Achraf Dari,ma MAR,DFFW,Brest,24,1999,1.3,0,1,1,100.0,0.74,0.74,0.0,0.0,14.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
138,139,Jonathan David,ca CAN,FW,Lille,23,2000,29.2,19,76,43,56.6,2.6,1.47,0.22,0.4,14.1,0,2,3,17.5,15.0,0.2,1.5,2.0,Matches
139,140,Thibault De Smet,be BEL,DF,Reims,25,1998,20.3,0,4,0,0.0,0.2,0.0,0.0,,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
140,141,Romain Del Castillo,fr FRA,FW,Brest,27,1996,27.7,8,37,14,37.8,1.33,0.5,0.14,0.36,20.3,3,3,3,5.2,2.9,0.08,2.8,2.1,Matches
141,142,Thomas Delaine,fr FRA,DFMF,Strasbourg,31,1992,22.7,1,12,2,16.7,0.53,0.09,0.08,0.5,15.1,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
142,143,Sacha Delaye,fr FRA,MFFW,Montpellier,21,2002,1.4,0,5,2,40.0,3.46,1.38,0.0,0.0,21.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
143,144,Karamoko Dembele,sct SCO,MFFW,Brest,20,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
144,145,Ousmane Dembélé,fr FRA,MFFW,Paris S-G,26,1997,16.7,3,43,14,32.6,2.57,0.84,0.07,0.21,17.1,0,0,0,4.4,4.4,0.1,-1.4,-1.4,Matches
145,146,Jessy Deminguet,fr FRA,MFFW,Strasbourg,25,1998,7.7,0,3,1,33.3,0.39,0.13,0.0,0.0,9.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
146,147,Rémy Descamps,fr FRA,GK,Nantes,27,1996,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
147,148,Mikkel Desler,dk DEN,DF,Toulouse,28,1995,17.2,0,16,0,0.0,0.93,0.0,0.0,,18.3,0,0,0,1.1,1.0,0.06,-1.1,-1.0,Matches
148,149,Arthur Desmas,fr FRA,GK,Le Havre,29,1994,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,150,Lamine Diack,sn SEN,MF,Nantes,22,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
150,151,Mamadou Diakhon,fr FRA,FWMF,Reims,17,2005,2.3,0,1,1,100.0,0.43,0.43,0.0,0.0,20.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
151,152,Bafodé Diakité,fr FRA,DF,Lille,22,2001,18.8,5,16,7,43.8,0.85,0.37,0.31,0.71,8.7,0,0,0,2.0,2.0,0.13,3.0,3.0,Matches
152,153,Ibrahim Diakité,gn GUI,DF,Reims,19,2003,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
153,154,Oumar Diakité,ci CIV,FW,Reims,19,2003,17.6,5,35,11,31.4,1.99,0.62,0.14,0.45,14.8,0,0,1,7.0,6.2,0.18,-2.0,-1.2,Matches
154,155,Habib Diarra,sn SEN,MFFW,Strasbourg,19,2004,25.6,3,38,14,36.8,1.48,0.55,0.05,0.14,21.2,1,1,1,3.4,2.7,0.07,-0.4,-0.7,Matches
155,156,Moussa Diarra,ml MLI,DF,Toulouse,22,2000,15.5,1,5,2,40.0,0.32,0.13,0.2,0.5,14.0,0,0,0,0.5,0.5,0.09,0.5,0.5,Matches
156,157,Krépin Diatta,sn SEN,DFFW,Monaco,24,1999,13.4,0,9,0,0.0,0.67,0.0,0.0,,23.5,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
157,158,Mory Diaw,sn SEN,GK,Clermont Foot,30,1993,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
158,159,Mahamadou Diawara,fr FRA,MF,Lyon,18,2005,4.0,0,6,0,0.0,1.51,0.0,0.0,,15.3,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
159,160,Bamba Dieng,sn SEN,FW,Lorient,23,2000,6.1,4,17,7,41.2,2.79,1.15,0.24,0.57,16.1,2,0,0,3.2,3.2,0.19,0.8,0.8,Matches
160,161,Guillaume Dietsch,fr FRA,GK,Metz,22,2001,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
161,162,Sinaly Diomande,ci CIV,DF,Lyon,22,2001,9.9,0,6,1,16.7,0.61,0.1,0.0,0.0,11.1,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
162,163,Edan Diop,fr FRA,MFDF,Monaco,18,2004,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
163,164,Sofiane Diop,fr FRA,FW,Nice,23,2000,5.5,0,14,6,42.9,2.53,1.08,0.0,0.0,20.7,2,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
164,165,Andy Diouf,fr FRA,MF,Lens,20,2003,14.6,1,27,8,29.6,1.85,0.55,0.04,0.13,24.1,1,0,0,1.5,1.5,0.06,-0.5,-0.5,Matches
165,166,Yehvann Diouf,fr FRA,GK,Reims,23,1999,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
166,167,Chaim El Djebali,tn TUN,MF,Lyon,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,168,Jeremy Doku,be BEL,FW,Rennes,21,2002,1.2,1,6,4,66.7,4.86,3.24,0.17,0.25,13.6,0,0,0,0.6,0.6,0.1,0.4,0.4,Matches
168,169,Gianluigi Donnarumma,it ITA,GK,Paris S-G,24,1999,24.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
169,170,Siriné Doucouré,ml MLI,FW,Lorient,21,2002,4.7,1,9,5,55.6,1.91,1.06,0.11,0.2,12.6,0,0,0,0.9,0.9,0.1,0.1,0.1,Matches
170,171,Désiré Doué,fr FRA,MFFW,Rennes,18,2005,18.1,4,34,13,38.2,1.88,0.72,0.12,0.31,19.1,0,0,0,2.4,2.4,0.07,1.6,1.6,Matches
171,172,Guela Doué,ci CIV,DF,Rennes,20,2002,13.7,0,15,3,20.0,1.09,0.22,0.0,0.0,22.0,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
172,173,Douglas,br BRA,MF,Nantes,26,1997,19.7,0,16,5,31.3,0.81,0.25,0.0,0.0,20.0,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
173,174,Ismaël Doukouré,fr FRA,MFDF,Strasbourg,20,2003,18.4,0,9,0,0.0,0.49,0.0,0.0,,25.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
174,175,Kamory Doumbia,ml MLI,MF,Brest,20,2003,9.8,6,25,11,44.0,2.56,1.13,0.24,0.55,17.1,0,0,0,4.2,4.2,0.17,1.8,1.8,Matches
175,176,Jean-Kevin Duverne,ht HAI,DF,Nantes,26,1997,15.0,0,4,1,25.0,0.27,0.07,0.0,0.0,20.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
176,177,Aron Dønnum,no NOR,FWMF,Toulouse,25,1998,17.7,0,21,9,42.9,1.18,0.51,0.0,0.0,19.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
177,178,Simon Ebonog,cm CMR,MF,Le Havre,18,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
178,179,Hugo Ekitike,fr FRA,FW,Paris S-G,21,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
179,180,Simon Elisor,fr FRA,FW,Metz,24,1999,8.5,1,13,6,46.2,1.53,0.7,0.08,0.17,16.7,0,0,1,2.3,1.5,0.11,-1.3,-0.5,Matches
180,181,Breel Embolo,ch SUI,FW,Monaco,26,1997,2.0,1,6,3,50.0,2.97,1.48,0.17,0.33,15.9,0,0,0,0.7,0.7,0.12,0.3,0.3,Matches
181,182,Emanuel Emegha,nl NED,FW,Strasbourg,20,2003,23.1,8,47,20,42.6,2.04,0.87,0.17,0.4,12.0,0,0,1,10.8,10.0,0.21,-2.8,-2.0,Matches
182,183,Maxime Estève,fr FRA,DF,Montpellier,21,2002,11.1,1,5,2,40.0,0.45,0.18,0.2,0.5,9.7,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
183,184,Oscar Estupiñan,co COL,FW,Metz,26,1996,2.9,0,6,1,16.7,2.08,0.35,0.0,0.0,15.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
184,185,Romain Faivre,fr FRA,MFFW,Lorient,25,1998,16.1,5,27,10,37.0,1.67,0.62,0.19,0.5,19.0,1,0,0,2.8,2.8,0.1,2.2,2.2,Matches
185,186,Ilhan Fakili,fr FRA,MFFW,Clermont Foot,17,2006,1.0,0,4,2,50.0,3.83,1.91,0.0,0.0,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
186,187,Khalil Fayad,fr FRA,FWMF,Montpellier,19,2004,11.4,3,17,7,41.2,1.49,0.61,0.18,0.43,18.9,1,0,0,1.9,1.9,0.11,1.1,1.1,Matches
187,188,Ichem Ferrah,fr FRA,FW,Lille,17,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
188,189,Jordan Ferri,fr FRA,MF,Montpellier,31,1992,22.6,1,9,1,11.1,0.4,0.04,0.11,1.0,22.0,1,0,0,0.6,0.6,0.07,0.4,0.4,Matches
189,190,Malick Fofana,be BEL,FW,Lyon,18,2005,6.2,3,9,7,77.8,1.45,1.13,0.33,0.43,14.2,0,0,0,1.8,1.8,0.2,1.2,1.2,Matches
190,191,Youssouf Fofana,fr FRA,MF,Monaco,24,1999,30.0,4,52,13,25.0,1.74,0.43,0.08,0.31,19.6,0,0,0,5.0,5.0,0.1,-1.0,-1.0,Matches
191,192,Thomas Foket,be BEL,DF,Reims,28,1994,20.4,0,3,0,0.0,0.15,0.0,0.0,,15.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
192,193,Tiago Fonseca Morais,pt POR,FW,Lille,19,2003,0.5,0,1,0,0.0,1.96,0.0,0.0,,13.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4,Matches
193,194,Przemysław Frankowski,pl POL,DF,Lens,28,1995,24.4,3,29,8,27.6,1.19,0.33,0.07,0.25,21.7,2,1,2,3.7,2.1,0.08,-0.7,-0.1,Matches
194,195,Jean Frederic N'Guessan,ci CIV,MFFW,Metz,20,2003,1.2,0,3,1,33.3,2.45,0.82,0.0,0.0,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
195,196,Angelo Fulgini,fr FRA,MF,Lens,26,1996,15.3,1,46,10,21.7,3.01,0.65,0.02,0.1,19.0,7,0,0,3.2,3.2,0.07,-2.2,-2.2,Matches
196,197,Kévin Gameiro,fr FRA,FWMF,Strasbourg,36,1987,15.0,4,27,10,37.0,1.81,0.67,0.07,0.2,19.8,1,2,2,3.4,1.9,0.07,0.6,0.1,Matches
197,198,Ignatius Ganago,cm CMR,FWMF,Nantes,24,1999,2.0,0,6,0,0.0,2.93,0.0,0.0,,10.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
198,199,Ulisses Garcia,ch SUI,DF,Marseille,27,1996,10.1,0,11,5,45.5,1.09,0.5,0.0,0.0,24.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
199,200,Johan Gastien,fr FRA,MF,Clermont Foot,35,1988,25.1,0,12,5,41.7,0.48,0.2,0.0,0.0,26.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
200,201,Yann Gboho,fr FRA,MFFW,Toulouse,22,2001,13.3,3,23,8,34.8,1.74,0.6,0.13,0.38,17.0,0,0,0,1.2,1.2,0.05,1.8,1.8,Matches
201,202,Gelabert,es ESP,MFFW,Toulouse,22,2000,8.4,1,14,4,28.6,1.67,0.48,0.07,0.25,20.1,0,0,0,0.8,0.8,0.05,0.2,0.2,Matches
202,203,Denis Genreau,au AUS,MFFW,Toulouse,24,1999,5.2,0,3,1,33.3,0.58,0.19,0.0,0.0,22.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
203,204,Samuel Gigot,fr FRA,DF,Marseille,29,1993,19.2,3,19,9,47.4,0.99,0.47,0.16,0.33,9.6,0,0,0,2.4,2.4,0.13,0.6,0.6,Matches
204,205,Aleksandr Golovin,ru RUS,MFFW,Monaco,27,1996,23.9,6,44,19,43.2,1.84,0.8,0.14,0.32,21.5,6,0,0,3.4,3.4,0.08,2.6,2.6,Matches
205,206,Angel Gomes,eng ENG,MF,Lille,22,2000,28.6,0,34,7,20.6,1.19,0.25,0.0,0.0,23.6,5,0,0,2.0,2.0,0.06,-2.0,-2.0,Matches
206,207,Maxime Gonalons,fr FRA,MF,Clermont Foot,34,1989,14.4,1,13,3,23.1,0.9,0.21,0.08,0.33,24.5,0,0,0,0.4,0.4,0.03,0.6,0.6,Matches
207,208,Mathieu Gorgelin,fr FRA,GK,Le Havre,32,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
208,209,Amine Gouiri,dz ALG,FWMF,Rennes,23,2000,23.0,7,78,26,33.3,3.4,1.13,0.09,0.27,15.2,0,0,0,7.4,7.3,0.09,-0.4,-0.3,Matches
209,210,Jonathan Gradit,fr FRA,DF,Lens,30,1992,23.5,1,5,1,20.0,0.21,0.04,0.2,1.0,13.8,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
210,211,Samuel Grandsir,fr FRA,MFFW,Le Havre,26,1996,6.7,1,14,5,35.7,2.08,0.74,0.07,0.2,18.5,2,0,1,2.6,1.9,0.13,-1.6,-0.9,Matches
211,212,Adrian Grbić,at AUT,FW,Lorient,26,1996,0.3,0,2,0,0.0,5.81,0.0,0.0,,23.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
212,213,Gabriel Gudmundsson,se SWE,DFFW,Lille,24,1999,14.1,1,15,5,33.3,1.07,0.36,0.07,0.2,17.5,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
213,214,Axel Gueguin,fr FRA,DFFW,Montpellier,18,2005,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
214,215,Mattéo Guendouzi,fr FRA,MF,Marseille,24,1999,0.2,0,2,2,100.0,9.47,9.47,0.0,0.0,14.2,0,0,0,0.5,0.5,0.27,-0.5,-0.5,Matches
215,216,Evann Guessand,ci CIV,FW,Nice,22,2001,17.3,6,46,20,43.5,2.67,1.16,0.09,0.2,12.4,0,2,2,8.4,6.8,0.15,-2.4,-2.8,Matches
216,217,Pape Gueye,sn SEN,MFDF,Marseille,24,1999,8.5,1,8,2,25.0,0.94,0.24,0.13,0.5,20.3,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
217,218,Morgan Guilavogui,gn GUI,FWMF,Lens,25,1998,6.3,2,21,8,38.1,3.34,1.27,0.1,0.25,15.1,0,0,0,1.6,1.6,0.07,0.4,0.4,Matches
218,219,Frederic Guilbert,fr FRA,DFMF,Strasbourg,28,1994,27.7,2,21,5,23.8,0.76,0.18,0.1,0.4,23.3,4,0,0,1.1,1.1,0.05,0.9,0.9,Matches
219,220,Jaouen Hadjam,dz ALG,DF,Nantes,20,2003,1.2,0,1,0,0.0,0.8,0.0,0.0,,15.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
220,221,Massadio Haïdara,ml MLI,DF,Lens,30,1992,8.2,0,3,0,0.0,0.36,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
221,222,Oualid El Hajjam,ma MAR,DFMF,Le Havre,32,1991,4.4,0,8,3,37.5,1.83,0.69,0.0,0.0,19.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
222,223,Achraf Hakimi,ma MAR,DF,Paris S-G,24,1998,21.5,4,42,12,28.6,1.96,0.56,0.1,0.33,19.8,9,0,0,4.2,4.2,0.1,-0.2,-0.2,Matches
223,224,Amine Harit,ma MAR,MFFW,Marseille,26,1997,20.2,1,33,8,24.2,1.63,0.4,0.03,0.13,17.7,1,0,0,3.7,3.7,0.11,-2.7,-2.7,Matches
224,225,Silvan Hefti,ch SUI,DFFW,Montpellier,25,1997,7.9,0,4,1,25.0,0.51,0.13,0.0,0.0,18.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
225,226,Henrique,br BRA,DF,Lyon,29,1994,6.7,1,8,3,37.5,1.19,0.44,0.13,0.33,18.3,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
226,227,Luis Henrique,br BRA,FWDF,Marseille,21,2001,8.7,1,12,3,25.0,1.38,0.34,0.08,0.33,19.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
227,228,Christophe Hérelle,mq MTQ,DF,Metz,30,1992,18.0,0,4,0,0.0,0.22,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
228,229,Lucas Hernández,fr FRA,DF,Paris S-G,27,1996,21.2,1,6,2,33.3,0.28,0.09,0.17,0.5,18.2,0,0,0,0.5,0.5,0.08,0.5,0.5,Matches
229,230,Andrej Ilic,rs SRB,FW,Lille,23,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
230,231,Bonke Innocent,ng NGA,MF,Lorient,27,1996,2.3,0,2,1,50.0,0.86,0.43,0.0,0.0,24.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
231,232,Ismaily,br BRA,DF,Lille,33,1990,27.4,1,7,4,57.1,0.26,0.15,0.14,0.25,17.9,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
232,233,Yanis Issoufou,fr FRA,MF,Montpellier,16,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
233,234,Junya Ito,jp JPN,FWMF,Reims,30,1993,30.2,3,46,15,32.6,1.53,0.5,0.07,0.2,16.6,1,0,0,4.5,4.5,0.1,-1.5,-1.5,Matches
234,235,Jérémy Jacquet,fr FRA,MF,Rennes,18,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
235,236,Jérémy Jacquet,fr FRA,DF,Clermont Foot,18,2005,2.8,0,1,0,0.0,0.36,0.0,0.0,,7.8,0,0,0,0.2,0.2,0.21,-0.2,-0.2,Matches
236,237,Ismail Jakobs,sn SEN,DF,Monaco,23,1999,16.3,1,21,7,33.3,1.29,0.43,0.05,0.14,15.8,1,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
237,238,Ablie Jallow,gm GAM,MFFW,Metz,24,1998,10.2,3,17,6,35.3,1.67,0.59,0.12,0.33,21.7,1,1,1,2.0,1.2,0.07,1.0,0.8,Matches
238,239,Danley Jean-Jacques,ht HAI,MF,Metz,23,2000,29.8,0,34,5,14.7,1.14,0.17,0.0,0.0,20.4,0,0,0,2.9,2.9,0.08,-2.9,-2.9,Matches
239,240,Jeffinho,br BRA,FWMF,Lyon,23,1999,3.4,1,11,3,27.3,3.21,0.88,0.09,0.33,17.0,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
240,241,Antoine Joujou,fr FRA,FWMF,Le Havre,20,2003,8.7,0,20,3,15.0,2.31,0.35,0.0,0.0,19.1,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
241,242,Christopher Jullien,fr FRA,DF,Montpellier,30,1993,13.7,1,7,1,14.3,0.51,0.07,0.14,1.0,8.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
242,243,Eli Junior Kroupi,fr FRA,FWMF,Lorient,17,2006,12.0,5,22,12,54.5,1.83,1.0,0.23,0.42,13.7,0,0,0,3.5,3.5,0.16,1.5,1.5,Matches
243,244,Abdoul Kader Bamba,fr FRA,FWMF,Nantes,29,1994,6.8,2,14,5,35.7,2.06,0.74,0.14,0.4,16.1,1,0,0,2.1,2.1,0.16,-0.1,-0.1,Matches
244,245,Yaya Kader Fofana,ml MLI,MFDF,Reims,19,2004,0.4,0,3,1,33.3,8.44,2.81,0.0,0.0,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
245,246,Tino Kadewere,zw ZIM,FWMF,Lyon,27,1996,3.3,0,6,1,16.7,1.82,0.3,0.0,0.0,17.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
246,247,Tino Kadewere,zw ZIM,FWMF,Nantes,27,1996,8.7,1,9,4,44.4,1.04,0.46,0.11,0.25,21.9,0,0,1,1.9,1.2,0.13,-0.9,-0.2,Matches
247,248,Arnaud Kalimuendo,fr FRA,FW,Rennes,21,2002,23.8,10,59,22,37.3,2.48,0.93,0.14,0.36,16.3,0,2,2,9.0,7.4,0.13,1.0,0.6,Matches
248,249,Gedeon Kalulu,cd COD,DF,Lorient,25,1997,10.8,0,6,1,16.7,0.56,0.09,0.0,0.0,19.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
249,250,Waren Kamanzi,no NOR,DFFW,Toulouse,22,2000,13.2,0,6,0,0.0,0.45,0.0,0.0,,15.4,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
250,251,Lee Kang-in,kr KOR,FWMF,Paris S-G,22,2001,16.3,3,23,9,39.1,1.41,0.55,0.13,0.33,19.5,0,0,0,1.5,1.5,0.06,1.5,1.5,Matches
251,252,Yann Karamoh,fr FRA,FWMF,Montpellier,25,1998,3.2,1,5,3,60.0,1.58,0.95,0.2,0.33,20.0,0,0,0,0.8,0.8,0.16,0.2,0.2,Matches
252,253,Ayman Kari,fr FRA,MF,Lorient,18,2004,9.9,1,7,3,42.9,0.71,0.3,0.14,0.33,14.6,0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
253,254,Panos Katseris,gr GRE,DF,Lorient,22,2001,11.6,1,17,6,35.3,1.47,0.52,0.06,0.17,16.1,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
254,255,Kévin Keben Biakolo,cm CMR,DF,Toulouse,19,2004,5.8,0,1,0,0.0,0.17,0.0,0.0,,10.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
255,256,Yassine Kechta,ma MAR,MF,Le Havre,21,2002,20.5,2,20,9,45.0,0.97,0.44,0.1,0.22,22.5,0,0,0,1.6,1.6,0.08,0.4,0.4,Matches
256,257,Thilo Kehrer,de GER,DF,Monaco,26,1996,14.7,1,12,4,33.3,0.82,0.27,0.08,0.25,11.1,0,0,0,0.7,0.7,0.06,0.3,0.3,Matches
257,258,Habib Keita,ml MLI,MF,Clermont Foot,21,2002,14.2,1,20,5,25.0,1.41,0.35,0.05,0.2,25.2,0,0,0,0.7,0.7,0.03,0.3,0.3,Matches
258,259,Reda Khadra,de GER,FWMF,Reims,22,2001,15.2,1,23,12,52.2,1.51,0.79,0.04,0.08,19.2,1,0,0,1.8,1.8,0.08,-0.8,-0.8,Matches
259,260,Wahbi Khazri,tn TUN,FW,Montpellier,32,1991,12.6,1,42,15,35.7,3.34,1.19,0.02,0.07,21.3,0,0,0,3.3,3.3,0.08,-2.3,-2.3,Matches
260,261,Philipp Köhn,ch SUI,GK,Monaco,25,1998,22.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
261,262,Randal Kolo Muani,fr FRA,FWMF,Paris S-G,24,1998,14.1,6,22,12,54.5,1.56,0.85,0.27,0.5,11.0,0,0,0,6.1,6.1,0.28,-0.1,-0.1,Matches
262,263,Cheick Konaté,ml MLI,DF,Clermont Foot,19,2004,11.9,1,14,4,28.6,1.18,0.34,0.07,0.25,20.3,0,0,0,0.5,0.5,0.04,0.5,0.5,Matches
263,264,Geoffrey Kondogbia,cf CTA,MF,Marseille,30,1993,16.3,0,8,1,12.5,0.49,0.06,0.0,0.0,18.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
264,265,Abdoul Koné,fr FRA,DF,Reims,18,2005,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
265,266,Amadou Koné,ml MLI,MF,Reims,18,2005,5.3,0,6,1,16.7,1.14,0.19,0.0,0.0,27.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
266,267,Ibrahima Koné,ml MLI,FW,Lorient,24,1999,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
267,268,Koffi Kouao,ci CIV,DF,Metz,25,1998,9.6,0,5,1,20.0,0.52,0.1,0.0,0.0,21.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
268,269,Therence Koudou,fr FRA,DF,Reims,18,2004,3.5,0,2,1,50.0,0.57,0.29,0.0,0.0,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
269,270,Boubakar Kouyaté,ml MLI,DF,Montpellier,26,1997,21.4,0,14,2,14.3,0.65,0.09,0.0,0.0,11.4,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
270,271,Sael Kumbedi,fr FRA,DF,Lyon,18,2005,10.3,0,6,4,66.7,0.58,0.39,0.0,0.0,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
271,272,Layvin Kurzawa,fr FRA,DF,Paris S-G,30,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
272,273,Daler Kuzyaev,ru RUS,MF,Le Havre,30,1993,23.2,2,16,5,31.3,0.69,0.22,0.13,0.4,17.7,0,0,0,1.8,1.8,0.12,0.2,0.2,Matches
273,274,Grejohn Kyei,fr FRA,FW,Clermont Foot,27,1995,11.4,2,30,7,23.3,2.63,0.61,0.03,0.14,14.6,0,1,1,4.9,4.1,0.14,-2.9,-3.1,Matches
274,275,Gaëtan Laborde,fr FRA,FWMF,Nice,29,1994,21.2,5,62,22,35.5,2.93,1.04,0.06,0.18,16.0,2,1,2,7.7,6.1,0.1,-2.7,-2.1,Matches
275,276,Alexandre Lacazette,fr FRA,FW,Lyon,32,1991,25.5,19,60,33,55.0,2.35,1.3,0.28,0.52,14.0,6,2,2,11.4,9.8,0.17,7.6,7.2,Matches
276,277,Alban Lafont,fr FRA,GK,Nantes,24,1999,27.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
277,278,Kenny Lala,mg MAD,DF,Brest,31,1991,33.0,2,14,7,50.0,0.42,0.21,0.14,0.29,26.3,4,0,0,0.5,0.5,0.03,1.5,1.5,Matches
278,279,Mathis Lambourde,fr FRA,FW,Rennes,17,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
279,280,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,25,1998,15.4,5,43,15,34.9,2.79,0.97,0.07,0.2,13.2,0,2,2,7.2,5.7,0.13,-2.2,-2.7,Matches
