,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
61,62,Luca Barrington,eng ENG,MF,Brighton,18.0,2004.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
62,63,Chris Basham,eng ENG,DFMF,Sheffield Utd,35.0,1988.0,8,321.0,40.0,9.4,3.6,3,68.0,1,5,24.0,0,0.13,2.0,6.0,-4.0,-1.12,0.77,3.4,7.3,-4.0,-1.11,-0.11,Matches
63,64,Calvin Bassey,ng NGA,DF,Fulham,23.0,1999.0,29,2303.0,79.0,67.3,25.6,25,90.0,24,4,15.0,4,1.31,44.0,42.0,2.0,0.08,0.72,36.4,39.6,-3.2,-0.12,0.6,Matches
64,65,Altay Bayındır,tr TUR,GK,Manchester Utd,25.0,1998.0,0,,,,,0,,0,0,,33,,,,,,,,,,,,Matches
65,66,Eddie Beach,wls WAL,GK,Chelsea,19.0,2003.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
66,67,Owen Beck,wls WAL,DF,Liverpool,20.0,2002.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,0,3.0,1.0,0.0,1.0,11.25,10.09,0.3,0.9,-0.6,-6.87,-7.99,Matches
67,68,Donny van de Beek,nl NED,DF,Manchester Utd,26.0,1997.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,11,0.0,0.0,0.0,0.0,0.0,0.03,0.2,0.0,0.2,5.54,5.87,Matches
68,69,Amari'i Bell,jm JAM,DF,Luton Town,29.0,1994.0,21,1720.0,82.0,50.3,19.1,21,82.0,18,0,,0,0.86,30.0,41.0,-11.0,-0.58,0.59,24.6,38.1,-13.5,-0.71,0.46,Matches
69,70,Jean-Ricner Bellegarde,fr FRA,MFFW,Wolves,25.0,1998.0,22,958.0,44.0,28.0,10.6,10,61.0,1,12,29.0,0,1.23,7.0,23.0,-16.0,-1.5,-1.54,9.9,23.2,-13.2,-1.24,-0.96,Matches
70,71,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,22.0,2001.0,15,419.0,28.0,12.3,4.7,4,61.0,0,11,16.0,13,0.33,2.0,14.0,-12.0,-2.58,-0.87,2.4,9.8,-7.4,-1.59,-0.66,Matches
71,72,Rhys Bennett,eng ENG,DF,Manchester Utd,19.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
72,73,Saïd Benrahma,dz ALG,FWMF,West Ham,27.0,1995.0,13,620.0,48.0,18.1,6.9,5,73.0,1,8,32.0,7,1.62,12.0,8.0,4.0,0.58,1.16,10.1,13.0,-2.9,-0.43,0.08,Matches
73,74,Rodrigo Bentancur,uy URU,MF,Tottenham,26.0,1997.0,23,1005.0,44.0,29.4,11.2,13,59.0,1,10,24.0,0,1.43,17.0,25.0,-8.0,-0.72,-1.5,19.9,20.7,-0.8,-0.07,-0.28,Matches
74,75,Daniel Bentley,eng ENG,GK,Wolves,30.0,1993.0,5,383.0,77.0,11.2,4.3,3,90.0,3,2,57.0,33,0.6,3.0,7.0,-4.0,-0.94,-0.61,4.2,7.6,-3.4,-0.79,-0.26,Matches
75,76,Jóhann Berg Guðmundsson,is ISL,MFFW,Burnley,32.0,1990.0,26,1192.0,46.0,34.9,13.2,12,68.0,1,14,27.0,5,0.5,20.0,25.0,-5.0,-0.38,0.92,14.8,21.0,-6.2,-0.47,0.48,Matches
76,77,Sander Berge,no NOR,MF,Burnley,25.0,1998.0,37,3005.0,81.0,87.9,33.4,34,86.0,28,3,26.0,0,0.62,36.0,69.0,-33.0,-0.99,-0.12,36.0,63.5,-27.4,-0.82,-0.33,Matches
77,78,Lucas Bergström,fi FIN,GK,Chelsea,20.0,2002.0,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
78,79,Luke Berry,eng ENG,MFDF,Luton Town,31.0,1992.0,17,323.0,19.0,9.4,3.6,2,69.0,0,15,12.0,16,0.59,8.0,8.0,0.0,0.0,0.96,4.2,9.8,-5.6,-1.56,-0.69,Matches
79,80,Beto,gw GNB,FW,Everton,25.0,1998.0,30,951.0,32.0,27.8,10.6,9,72.0,2,21,15.0,2,1.2,16.0,20.0,-4.0,-0.38,-0.12,17.5,18.0,-0.5,-0.04,-0.02,Matches
80,81,Marcus Bettinelli,eng ENG,GK,Chelsea,31.0,1992.0,0,,,0.0,0.0,0,,0,0,,17,0.0,1.0,2.0,-1.0,,,,,,,,Matches
81,82,Jordan Beyer,de GER,DF,Burnley,23.0,2000.0,15,1234.0,82.0,36.1,13.7,15,82.0,10,0,,0,0.73,14.0,23.0,-9.0,-0.66,0.5,10.7,20.5,-9.8,-0.72,0.1,Matches
82,83,Philip Billing,dk DEN,MF,Bournemouth,27.0,1996.0,29,1398.0,48.0,40.9,15.5,13,83.0,6,16,20.0,4,1.24,18.0,36.0,-18.0,-1.16,-1.38,18.8,29.2,-10.4,-0.67,-1.04,Matches
83,84,Yves Bissouma,ml MLI,MF,Tottenham,26.0,1996.0,28,2068.0,74.0,60.5,23.0,26,77.0,8,2,28.0,0,1.75,45.0,35.0,10.0,0.44,0.24,37.3,37.8,-0.5,-0.02,-0.38,Matches
84,85,Billy Blacker,eng ENG,FW,Sheffield Utd,17.0,2006.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
85,86,Benicio Boaitey,eng ENG,FWDF,Brighton,19.0,2004.0,5,40.0,8.0,1.2,0.4,0,,0,5,8.0,9,1.0,1.0,1.0,0.0,0.0,0.19,0.9,0.8,0.1,0.13,0.09,Matches
86,87,Oscar Bobb,no NOR,FWMF,Manchester City,20.0,2003.0,14,302.0,22.0,8.8,3.4,2,75.0,1,12,13.0,21,2.57,12.0,5.0,7.0,2.09,0.5,9.3,3.1,6.3,1.86,0.75,Matches
87,88,Jayden Bogle,eng ENG,DF,Sheffield Utd,23.0,2000.0,34,2788.0,82.0,81.5,31.0,32,84.0,23,2,43.0,1,0.44,29.0,79.0,-50.0,-1.61,1.09,32.4,58.3,-25.9,-0.84,0.94,Matches
88,89,Willy Boly,ci CIV,DF,Nott'ham Forest,32.0,1991.0,20,1438.0,72.0,42.0,16.0,18,79.0,11,2,10.0,3,1.0,17.0,23.0,-6.0,-0.38,0.17,20.6,23.2,-2.5,-0.16,-0.12,Matches
89,90,Sven Botman,nl NED,DF,Newcastle Utd,23.0,2000.0,17,1377.0,81.0,40.3,15.3,15,88.0,12,2,31.0,0,1.35,37.0,29.0,8.0,0.52,-0.14,26.3,31.0,-4.7,-0.31,-1.16,Matches
90,91,Jarrod Bowen,eng ENG,FW,West Ham,26.0,1996.0,34,3019.0,89.0,88.3,33.5,34,89.0,31,0,,0,1.44,53.0,63.0,-10.0,-0.3,0.6,47.8,62.1,-14.2,-0.42,0.58,Matches
91,92,Conor Bradley,nir NIR,DF,Liverpool,20.0,2003.0,11,753.0,68.0,22.0,8.4,10,73.0,2,1,20.0,8,2.36,18.0,7.0,11.0,1.31,0.17,18.7,7.3,11.3,1.35,0.32,Matches
92,93,Jarrad Branthwaite,eng ENG,DF,Everton,21.0,2002.0,35,3116.0,89.0,91.1,34.6,35,89.0,34,0,,2,1.29,38.0,44.0,-6.0,-0.17,1.31,49.1,49.0,0.1,0.0,0.37,Matches
93,94,Ben Brereton,cl CHI,FWMF,Sheffield Utd,24.0,1999.0,14,1105.0,79.0,32.3,12.3,14,79.0,8,0,,1,0.29,16.0,37.0,-21.0,-1.71,0.16,16.3,23.7,-7.3,-0.6,0.61,Matches
94,95,Rhian Brewster,eng ENG,FWMF,Sheffield Utd,23.0,2000.0,13,346.0,27.0,10.1,3.8,3,61.0,0,10,16.0,1,0.54,0.0,8.0,-8.0,-2.08,-0.29,1.7,7.2,-5.4,-1.42,-0.45,Matches
95,96,Ethan Brierley,eng ENG,MF,Brentford,19.0,2003.0,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
96,97,Armando Broja,al ALB,FW,Chelsea,21.0,2001.0,13,454.0,35.0,13.3,5.0,6,60.0,0,7,14.0,1,1.69,8.0,5.0,3.0,0.59,0.26,10.5,5.7,4.9,0.97,0.61,Matches
97,98,Armando Broja,al ALB,FW,Fulham,21.0,2001.0,8,88.0,11.0,2.6,1.0,0,,0,8,11.0,4,1.38,2.0,4.0,-2.0,-2.05,-1.94,2.3,2.8,-0.5,-0.53,-0.21,Matches
98,99,Joshua Brooking,eng ENG,DF,Chelsea,20.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
99,100,Andre Brooks,eng ENG,MFDF,Sheffield Utd,19.0,2003.0,20,938.0,47.0,27.4,10.4,12,62.0,0,8,24.0,11,0.25,5.0,29.0,-24.0,-2.3,-0.67,9.4,19.2,-9.8,-0.94,0.09,Matches
100,101,David Brooks,wls WAL,FWMF,Bournemouth,26.0,1997.0,13,282.0,22.0,8.2,3.1,2,65.0,0,11,14.0,7,0.92,5.0,7.0,-2.0,-0.64,-0.32,5.6,6.1,-0.5,-0.16,-0.11,Matches
101,102,Jacob Brown,sct SCO,MFFW,Luton Town,25.0,1998.0,19,1019.0,54.0,29.8,11.3,12,73.0,4,7,21.0,2,0.84,16.0,26.0,-10.0,-0.88,-0.02,11.1,26.4,-15.3,-1.36,-0.6,Matches
102,103,Josh Brownhill,eng ENG,MF,Burnley,27.0,1995.0,33,2252.0,68.0,65.8,25.0,23,87.0,18,10,26.0,4,0.67,27.0,53.0,-26.0,-1.04,-0.19,25.5,44.1,-18.5,-0.74,0.12,Matches
103,104,Jacob Bruun Larsen,dk DEN,MFFW,Burnley,24.0,1998.0,32,1249.0,39.0,36.5,13.9,16,64.0,0,16,14.0,5,0.69,15.0,23.0,-8.0,-0.58,0.63,19.2,24.3,-5.2,-0.37,0.64,Matches
104,105,Hugo Bueno,es ESP,DFMF,Wolves,20.0,2002.0,22,741.0,34.0,21.7,8.2,7,76.0,1,15,14.0,11,1.14,7.0,16.0,-9.0,-1.09,-0.89,7.8,13.5,-5.7,-0.7,-0.18,Matches
105,106,Santiago Bueno,uy URU,DF,Wolves,24.0,1998.0,12,822.0,69.0,24.0,9.1,9,84.0,7,3,21.0,18,0.92,12.0,18.0,-6.0,-0.66,-0.35,9.8,20.2,-10.3,-1.13,-0.76,Matches
106,107,Facundo Buonanotte,ar ARG,FWMF,Brighton,18.0,2004.0,27,1364.0,51.0,39.9,15.2,17,65.0,1,10,25.0,6,1.19,18.0,19.0,-1.0,-0.07,0.2,23.2,21.1,2.1,0.14,0.17,Matches
107,108,Reece Burke,eng ENG,DF,Luton Town,26.0,1996.0,22,1660.0,75.0,48.5,18.4,20,79.0,12,2,41.0,3,0.68,24.0,37.0,-13.0,-0.7,0.32,21.8,36.5,-14.8,-0.8,0.26,Matches
108,109,Dan Burn,eng ENG,DF,Newcastle Utd,31.0,1992.0,33,2726.0,83.0,79.7,30.3,32,85.0,24,1,18.0,0,1.64,74.0,45.0,29.0,0.96,1.74,63.0,44.9,18.0,0.6,1.04,Matches
109,110,Mason Burstow,eng ENG,FW,Chelsea,19.0,2003.0,2,9.0,5.0,0.3,0.1,0,,0,2,5.0,1,1.5,0.0,1.0,-1.0,-10.0,-10.4,0.1,0.9,-0.8,-7.71,-8.16,Matches
110,111,Jili Buyabu,eng ENG,MF,Sheffield Utd,21.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
111,112,Moisés Caicedo,ec ECU,MF,Chelsea,21.0,2001.0,35,2866.0,82.0,83.8,31.8,33,85.0,23,2,26.0,0,1.74,67.0,50.0,17.0,0.53,1.02,60.8,46.3,14.5,0.46,0.15,Matches
112,113,Tom Cairney,sct SCO,MF,Fulham,32.0,1991.0,34,1488.0,44.0,43.5,16.5,14,77.0,6,20,21.0,4,1.18,29.0,27.0,2.0,0.12,0.49,25.9,28.7,-2.8,-0.17,0.26,Matches
113,114,Dominic Calvert-Lewin,eng ENG,FW,Everton,26.0,1997.0,32,2171.0,68.0,63.5,24.1,26,78.0,4,6,26.0,0,1.28,26.0,27.0,-1.0,-0.04,0.68,32.4,31.2,1.3,0.05,0.23,Matches
114,115,Allan Campbell,sct SCO,MF,Luton Town,25.0,1998.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
115,116,Elijah Campbell,eng ENG,DF,Everton,18.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
116,117,Thomas Cannon,ie IRL,FW,Everton,20.0,2002.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.2,-0.2,-19.26,-19.24,Matches
117,118,Diego Carlos,br BRA,DF,Aston Villa,30.0,1993.0,27,1816.0,67.0,53.1,20.2,20,86.0,18,7,15.0,5,1.56,35.0,36.0,-1.0,-0.05,-0.95,31.4,33.8,-2.4,-0.12,-0.44,Matches
118,119,Álvaro Carreras,es ESP,DFMF,Manchester Utd,20.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
119,120,Scott Carson,eng ENG,GK,Manchester City,37.0,1985.0,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
