,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
100,101,Antonio Candreva,it ITA,MFFW,Salernitana,36.0,1987.0,30.6,5,0,0,11,43,21,223,7,13,0.0,0.0,0,93.0,0.0,1.0,0.0,Matches
101,102,Luigi Canotto,it ITA,FW,Frosinone,29.0,1994.0,0.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
102,103,Gianluca Caprari,it ITA,MFFW,Monza,30.0,1993.0,3.2,0,0,0,3,5,2,8,2,1,0.0,0.0,0,11.0,0.0,5.0,0.0,Matches
103,104,Elia Caprile,it ITA,GK,Empoli,21.0,2001.0,23.0,0,0,0,1,7,0,0,0,0,0.0,0.0,0,18.0,10.0,2.0,83.3,Matches
104,105,Francesco Caputo,it ITA,FW,Empoli,35.0,1987.0,14.1,0,0,0,10,14,20,1,1,0,0.0,0.0,0,19.0,12.0,23.0,34.3,Matches
105,106,Andrea Carboni,it ITA,DF,Monza,22.0,2001.0,16.5,1,0,0,12,5,1,21,17,22,0.0,0.0,0,56.0,21.0,17.0,55.3,Matches
106,107,Valentin Carboni,ar ARG,MFFW,Monza,18.0,2005.0,13.0,2,0,0,21,20,3,14,7,15,0.0,0.0,0,60.0,4.0,13.0,23.5,Matches
107,108,Marco Carnesecchi,it ITA,GK,Atalanta,23.0,2000.0,26.9,0,0,0,1,2,0,0,0,0,0.0,1.0,0,39.0,7.0,1.0,87.5,Matches
108,109,Nicolò Casale,it ITA,DF,Lazio,25.0,1998.0,17.3,5,0,0,24,6,0,0,12,9,0.0,1.0,0,74.0,23.0,24.0,48.9,Matches
109,110,Giuseppe Caso,it ITA,FWMF,Frosinone,24.0,1998.0,4.6,2,0,0,5,14,1,2,0,3,1.0,0.0,0,13.0,0.0,2.0,0.0,Matches
110,111,Valentín Castellanos,ar ARG,FW,Lazio,24.0,1998.0,18.7,2,0,0,34,31,20,15,2,10,0.0,0.0,0,51.0,71.0,64.0,52.6,Matches
111,112,Samu Castillejo,es ESP,FWMF,Sassuolo,28.0,1995.0,6.0,2,0,0,11,18,1,34,1,10,0.0,0.0,0,33.0,2.0,9.0,18.2,Matches
112,113,Santiago Castro,ar ARG,FW,Bologna,18.0,2004.0,2.7,1,0,0,7,7,0,1,1,1,0.0,0.0,0,4.0,5.0,7.0,41.7,Matches
113,114,Gaetano Castrovilli,it ITA,FWMF,Fiorentina,26.0,1997.0,4.1,0,0,0,4,5,1,9,2,2,0.0,0.0,0,17.0,3.0,2.0,60.0,Matches
114,115,Danilo Cataldi,it ITA,MF,Lazio,28.0,1994.0,15.1,8,0,0,17,8,0,31,17,12,0.0,0.0,0,105.0,6.0,4.0,60.0,Matches
115,116,Emil Ceide,no NOR,FWMF,Sassuolo,21.0,2001.0,2.0,0,0,0,2,1,0,5,0,2,0.0,0.0,0,7.0,0.0,3.0,0.0,Matches
116,117,Zeki Çelik,tr TUR,DF,Roma,26.0,1997.0,7.5,1,0,0,14,3,0,20,8,16,0.0,0.0,0,33.0,3.0,7.0,30.0,Matches
117,118,Fabien Centonze,fr FRA,DF,Hellas Verona,27.0,1996.0,7.5,2,0,0,13,7,1,28,10,8,0.0,0.0,0,23.0,9.0,5.0,64.3,Matches
118,119,Michele Cerofolini,it ITA,GK,Frosinone,24.0,1999.0,7.5,1,0,0,1,0,0,0,0,0,0.0,1.0,1,8.0,1.0,0.0,100.0,Matches
119,120,Alberto Cerri,it ITA,FW,Empoli,27.0,1996.0,6.1,2,0,0,15,9,6,1,3,3,0.0,0.0,0,18.0,41.0,30.0,57.7,Matches
120,121,Leonardo Cerri,it ITA,DF,Juventus,20.0,2003.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
121,122,Charlys,br BRA,MF,Hellas Verona,19.0,2004.0,0.3,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
122,123,Walid Cheddira,ma MAR,FW,Frosinone,25.0,1998.0,23.6,0,0,0,27,43,16,3,5,7,2.0,0.0,0,47.0,37.0,69.0,34.9,Matches
123,124,Federico Chiesa,it ITA,FW,Juventus,25.0,1997.0,24.4,1,0,0,13,40,7,117,6,10,1.0,0.0,0,62.0,0.0,9.0,0.0,Matches
124,125,Oliver Christensen,dk DEN,GK,Fiorentina,24.0,1999.0,4.0,0,0,0,2,1,0,0,0,0,0.0,2.0,0,8.0,0.0,0.0,,Matches
125,126,Samuel Chukwueze,ng NGA,FW,Milan,24.0,1999.0,11.3,1,0,0,7,12,7,20,6,7,0.0,0.0,0,59.0,9.0,17.0,34.6,Matches
126,127,Alphadjo Cissè,it ITA,FW,Hellas Verona,16.0,2006.0,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
127,128,Giorgio Cittadini,it ITA,DF,Monza,21.0,2002.0,0.2,1,0,0,1,1,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,Matches
128,129,Giorgio Cittadini,it ITA,DF,Genoa,21.0,2002.0,1.2,0,0,0,2,4,0,0,3,4,0.0,0.0,0,8.0,2.0,4.0,33.3,Matches
129,130,Patrick Ciurria,it ITA,DFMF,Monza,28.0,1995.0,17.8,2,0,0,29,14,4,53,9,18,0.0,1.0,0,56.0,7.0,9.0,43.8,Matches
130,131,Lorenzo Colombo,it ITA,FW,Monza,21.0,2002.0,15.1,3,0,0,25,24,6,2,0,12,0.0,0.0,0,35.0,19.0,64.0,22.9,Matches
131,132,Andrea Colpani,it ITA,MFFW,Monza,24.0,1999.0,29.5,1,0,0,23,44,2,111,14,15,0.0,0.0,0,86.0,9.0,25.0,26.5,Matches
132,133,Pietro Comuzzo,it ITA,DFFW,Fiorentina,18.0,2005.0,0.5,1,0,0,1,0,0,0,1,1,0.0,0.0,0,5.0,8.0,3.0,72.7,Matches
133,134,Andrea Consigli,it ITA,GK,Sassuolo,36.0,1987.0,35.0,1,0,0,0,3,0,0,1,0,0.0,0.0,0,32.0,7.0,0.0,100.0,Matches
134,135,Nikita Contini Baranovsky,it ITA,GK,Napoli,27.0,1996.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
135,136,Diego Coppola,it ITA,DF,Hellas Verona,19.0,2003.0,18.2,9,0,0,32,4,0,0,27,22,0.0,0.0,0,70.0,82.0,47.0,63.6,Matches
136,137,Tommaso Corazza,it ITA,DF,Bologna,19.0,2004.0,2.2,1,0,0,1,3,0,8,5,4,0.0,0.0,0,8.0,0.0,1.0,0.0,Matches
137,138,Jeppe Corfitzen,dk DEN,FW,Lecce,18.0,2004.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches
138,139,Giacomo Corona,it ITA,FW,Empoli,19.0,2004.0,0.1,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
139,140,João Costa,br BRA,MFFW,Roma,18.0,2005.0,0.2,1,0,0,2,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
140,141,Benoît Costil,fr FRA,GK,Salernitana,36.0,1987.0,13.0,0,0,0,0,1,0,1,0,1,0.0,0.0,0,14.0,0.0,0.0,,Matches
141,142,Lassana Coulibaly,ml MLI,MF,Salernitana,27.0,1996.0,23.1,5,0,0,33,36,1,8,16,32,0.0,0.0,0,129.0,29.0,32.0,47.5,Matches
142,143,Mamadou Coulibaly,sn SEN,DF,Salernitana,24.0,1999.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
143,144,Alessio Cragno,it ITA,GK,Sassuolo,29.0,1994.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,Matches
144,145,Bryan Cristante,it ITA,MFDF,Roma,28.0,1995.0,36.5,8,0,0,77,16,4,29,25,41,0.0,1.0,0,203.0,82.0,60.0,57.7,Matches
145,146,Juan Cruz,ar ARG,FWMF,Hellas Verona,24.0,1999.0,1.2,0,0,0,1,0,0,1,1,2,0.0,0.0,0,2.0,1.0,3.0,25.0,Matches
146,147,Juan Cuadrado,co COL,DF,Inter,35.0,1988.0,3.0,1,0,0,4,6,1,18,1,3,0.0,0.0,0,11.0,0.0,0.0,,Matches
147,148,Marvin Cuni,al ALB,FW,Frosinone,22.0,2001.0,5.9,0,0,0,13,12,3,4,1,3,2.0,0.0,0,18.0,16.0,33.0,32.7,Matches
148,149,Danilo D'Ambrosio,it ITA,DF,Monza,34.0,1988.0,17.1,5,1,1,18,13,1,7,14,34,0.0,1.0,0,77.0,27.0,20.0,57.4,Matches
149,150,Flavius Daniliuc,at AUT,DF,Salernitana,22.0,2001.0,8.3,2,0,0,14,4,0,1,8,11,0.0,0.0,0,52.0,20.0,15.0,57.1,Matches
150,151,Danilo,br BRA,DF,Juventus,32.0,1991.0,27.2,7,0,0,26,14,1,18,37,36,0.0,0.0,0,142.0,37.0,27.0,57.8,Matches
151,152,Matteo Darmian,it ITA,DF,Inter,33.0,1989.0,26.7,2,0,0,27,11,1,21,13,22,1.0,2.0,0,74.0,20.0,17.0,54.1,Matches
152,153,Juan David Cabal,co COL,DF,Hellas Verona,22.0,2001.0,16.6,6,0,0,27,16,1,33,26,27,0.0,0.0,0,68.0,58.0,21.0,73.4,Matches
153,154,Keinan Davis,eng ENG,FWMF,Udinese,25.0,1998.0,2.1,2,0,0,5,3,3,0,0,0,0.0,0.0,0,5.0,9.0,5.0,64.3,Matches
154,155,Paweł Dawidowicz,pl POL,DF,Hellas Verona,28.0,1995.0,23.8,5,0,0,33,9,0,2,24,30,0.0,0.0,1,139.0,67.0,30.0,69.1,Matches
155,156,Charles De Ketelaere,be BEL,FWMF,Atalanta,22.0,2001.0,22.5,1,0,0,17,47,6,47,7,21,0.0,0.0,1,93.0,38.0,35.0,52.1,Matches
156,157,Mattia De Sciglio,it ITA,DF,Juventus,30.0,1992.0,0.5,0,0,0,0,1,0,0,1,0,0.0,0.0,0,2.0,0.0,0.0,,Matches
157,158,Lorenzo De Silvestri,it ITA,DF,Bologna,35.0,1988.0,7.5,0,0,0,3,6,0,9,6,8,0.0,0.0,0,21.0,9.0,5.0,64.3,Matches
158,159,Koni De Winter,be BEL,DF,Genoa,21.0,2002.0,26.4,8,1,1,37,11,0,5,21,25,0.0,1.0,0,120.0,58.0,38.0,60.4,Matches
159,160,Grégoire Defrel,mq MTQ,FWMF,Sassuolo,32.0,1991.0,8.4,0,0,0,9,8,1,2,3,8,0.0,0.0,0,30.0,6.0,21.0,22.2,Matches
160,161,Alessandro Deiola,it ITA,MF,Cagliari,27.0,1995.0,17.9,7,0,0,25,17,0,15,9,19,0.0,0.0,1,87.0,35.0,30.0,53.8,Matches
161,162,Alessandro Dellavalle,it ITA,DF,Torino,19.0,2004.0,0.2,0,0,0,0,1,0,0,1,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches
162,163,Diego Demme,de GER,MF,Napoli,31.0,1991.0,0.8,1,0,0,1,2,0,3,0,1,0.0,0.0,0,8.0,1.0,0.0,100.0,Matches
163,164,Leander Dendoncker,be BEL,MF,Napoli,28.0,1995.0,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,4.0,2.0,0.0,100.0,Matches
164,165,Mattia Destro,it ITA,FWMF,Empoli,32.0,1991.0,4.1,2,0,0,6,7,4,0,2,1,0.0,0.0,0,9.0,13.0,17.0,43.3,Matches
165,166,Federico Di Francesco,it ITA,FWMF,Lecce,29.0,1994.0,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches
166,167,Raffaele Di Gennaro,it ITA,GK,Inter,29.0,1993.0,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
167,168,Michele Di Gregorio,it ITA,GK,Monza,26.0,1997.0,31.9,0,0,0,0,4,0,0,1,0,0.0,0.0,0,33.0,6.0,1.0,85.7,Matches
168,169,Giovanni Di Lorenzo,it ITA,DF,Napoli,29.0,1993.0,35.9,6,0,0,28,37,5,126,24,36,0.0,0.0,0,141.0,27.0,39.0,40.9,Matches
169,170,Alessandro Di Pardo,it ITA,DFMF,Cagliari,24.0,1999.0,4.0,0,0,0,3,2,1,18,5,1,0.0,2.0,0,26.0,4.0,2.0,66.7,Matches
170,171,Boulaye Dia,sn SEN,FWMF,Salernitana,26.0,1996.0,12.7,1,0,0,11,24,3,1,3,2,0.0,0.0,0,41.0,6.0,27.0,18.2,Matches
171,172,Federico Dimarco,it ITA,DF,Inter,25.0,1997.0,23.1,0,0,0,12,21,5,196,9,25,0.0,0.0,0,99.0,6.0,9.0,40.0,Matches
172,173,Tiago Djaló,pt POR,DF,Juventus,23.0,2000.0,0.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches
173,174,Koffi Djidji,ci CIV,DF,Torino,30.0,1992.0,8.4,2,0,0,11,1,0,2,10,9,0.0,0.0,0,37.0,8.0,6.0,57.1,Matches
174,175,Berat Djimsiti,al ALB,DF,Atalanta,30.0,1993.0,31.5,5,0,0,17,11,0,6,57,24,0.0,1.0,0,171.0,92.0,55.0,62.6,Matches
175,176,Dodô,br BRA,DF,Fiorentina,24.0,1998.0,5.8,0,0,0,7,8,0,19,5,3,0.0,0.0,0,34.0,4.0,2.0,66.7,Matches
176,177,Josh Doig,sct SCO,DF,Hellas Verona,21.0,2002.0,9.2,2,0,0,7,4,1,30,4,9,0.0,1.0,0,36.0,5.0,7.0,41.7,Matches
177,178,Josh Doig,sct SCO,DF,Sassuolo,21.0,2002.0,14.9,5,0,0,15,11,0,47,16,17,0.0,1.0,0,49.0,15.0,14.0,51.7,Matches
178,179,Nicolás Domínguez,ar ARG,MF,Bologna,25.0,1998.0,1.1,0,0,0,3,0,0,0,0,0,0.0,0.0,0,7.0,1.0,0.0,100.0,Matches
179,180,Giulio Donati,it ITA,DF,Monza,33.0,1990.0,0.4,2,0,0,1,0,0,4,0,0,0.0,0.0,0,2.0,0.0,2.0,0.0,Matches
180,181,Patrick Dorgu,dk DEN,DFMF,Lecce,18.0,2004.0,17.4,6,0,0,25,44,2,41,9,22,0.0,0.0,0,78.0,27.0,25.0,51.9,Matches
181,182,Alberto Dossena,it ITA,DF,Cagliari,24.0,1998.0,33.1,5,0,0,38,42,0,1,45,35,0.0,0.0,2,190.0,118.0,68.0,63.4,Matches
182,183,Radu Drăgușin,ro ROU,DF,Genoa,21.0,2002.0,19.0,1,0,0,14,14,0,1,21,11,0.0,0.0,0,62.0,58.0,25.0,69.9,Matches
183,184,Ondrej Duda,sk SVK,MF,Hellas Verona,28.0,1994.0,27.3,14,2,2,54,51,0,94,26,39,0.0,0.0,0,195.0,7.0,19.0,26.9,Matches
184,185,Denzel Dumfries,nl NED,DF,Inter,27.0,1996.0,18.2,2,1,0,25,18,5,47,12,13,0.0,0.0,0,58.0,36.0,18.0,66.7,Matches
185,186,Alfred Duncan,gh GHA,MF,Fiorentina,30.0,1993.0,21.0,2,0,0,26,15,3,65,11,22,0.0,0.0,0,117.0,29.0,29.0,50.0,Matches
186,187,Paulo Dybala,ar ARG,FWMF,Roma,29.0,1993.0,21.8,3,0,0,12,50,5,88,3,13,0.0,0.0,0,83.0,7.0,21.0,25.0,Matches
187,188,Festy Ebosele,ie IRL,DF,Udinese,20.0,2002.0,18.9,6,1,1,29,45,1,45,10,20,1.0,3.0,0,74.0,16.0,18.0,47.1,Matches
188,189,Enzo Ebosse,cm CMR,DF,Udinese,24.0,1999.0,0.1,0,0,0,0,0,0,0,1,1,0.0,0.0,0,3.0,0.0,0.0,,Matches
189,190,Tyronne Ebuehi,ng NGA,DF,Empoli,27.0,1995.0,12.2,0,0,0,7,9,3,23,6,9,0.0,0.0,0,70.0,8.0,18.0,30.8,Matches
190,191,Éderson,br BRA,MF,Atalanta,24.0,1999.0,31.9,8,0,0,45,34,0,17,41,49,0.0,0.0,0,188.0,35.0,25.0,58.3,Matches
191,192,Kingsley Ehizibue,nl NED,DF,Udinese,28.0,1995.0,10.6,4,0,0,12,21,5,17,8,14,0.0,0.0,0,44.0,12.0,13.0,48.0,Matches
192,193,Emmanuel Ekong,se SWE,FW,Empoli,21.0,2002.0,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
193,194,Caleb Ekuban,gh GHA,FW,Genoa,29.0,1994.0,12.6,0,0,0,17,27,3,4,1,4,1.0,0.0,0,36.0,33.0,34.0,49.3,Matches
194,195,Elif Elmas,mk MKD,FWMF,Napoli,23.0,1999.0,3.8,2,0,0,7,6,1,6,2,3,0.0,0.0,0,19.0,1.0,6.0,14.3,Matches
195,196,Martin Erlic,hr CRO,DF,Sassuolo,25.0,1998.0,29.1,5,0,0,30,26,0,5,28,22,0.0,2.0,0,110.0,55.0,48.0,53.4,Matches
196,197,Giovanni Fabbian,it ITA,MFFW,Bologna,20.0,2003.0,11.7,4,0,0,16,18,2,4,7,10,0.0,0.0,0,30.0,17.0,22.0,43.6,Matches
197,198,Nicolò Fagioli,it ITA,MF,Juventus,22.0,2001.0,4.9,1,0,0,3,5,1,19,4,3,0.0,0.0,0,23.0,1.0,0.0,100.0,Matches
198,199,Wladimiro Falcone,it ITA,GK,Lecce,28.0,1995.0,38.0,0,0,0,0,5,0,0,1,0,1.0,0.0,0,30.0,5.0,0.0,100.0,Matches
199,200,Davide Faraoni,it ITA,DF,Hellas Verona,31.0,1991.0,6.7,5,0,0,11,9,0,19,6,10,0.0,0.0,0,38.0,9.0,7.0,56.3,Matches
200,201,Davide Faraoni,it ITA,DF,Fiorentina,31.0,1991.0,4.4,0,0,0,3,6,0,17,5,4,0.0,1.0,0,10.0,4.0,7.0,36.4,Matches
201,202,Federico Fazio,ar ARG,DF,Salernitana,36.0,1987.0,15.1,3,1,0,9,9,0,0,17,11,0.0,1.0,0,54.0,50.0,21.0,70.4,Matches
202,203,Jacopo Fazzini,it ITA,MF,Empoli,20.0,2003.0,13.7,6,0,0,23,27,1,54,12,25,1.0,1.0,0,78.0,14.0,29.0,32.6,Matches
203,204,Lewis Ferguson,sct SCO,MF,Bologna,23.0,1999.0,30.1,8,0,0,52,72,4,11,17,21,1.0,1.0,0,142.0,34.0,40.0,45.9,Matches
204,205,Andrea Ferraris,it ITA,MF,Monza,20.0,2003.0,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches
205,206,João Ferreira,pt POR,DF,Udinese,22.0,2001.0,20.2,9,0,0,35,11,2,21,29,42,1.0,1.0,0,106.0,18.0,14.0,56.3,Matches
206,207,Seydou Fini,it ITA,DFFW,Genoa,17.0,2006.0,0.4,0,0,0,0,2,0,1,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3,Matches
207,208,Vincenzo Fiorillo,it ITA,GK,Salernitana,33.0,1990.0,4.0,1,1,0,0,3,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches
208,209,Alessandro Florenzi,it ITA,DF,Milan,32.0,1991.0,19.2,5,0,0,11,9,2,122,20,21,0.0,0.0,0,97.0,7.0,17.0,29.2,Matches
209,210,Michael Folorunsho,it ITA,MFFW,Hellas Verona,25.0,1998.0,30.9,5,0,0,50,74,11,64,17,28,1.0,0.0,0,145.0,75.0,78.0,49.0,Matches
210,211,Davide Frattesi,it ITA,MF,Inter,23.0,1999.0,10.6,1,0,0,12,16,1,11,5,6,1.0,0.0,0,38.0,14.0,15.0,48.3,Matches
211,212,Morten Frendrup,dk DEN,MF,Genoa,22.0,2001.0,34.9,6,0,0,49,35,1,12,51,72,0.0,1.0,0,197.0,31.0,29.0,51.7,Matches
212,213,Remo Freuler,ch SUI,MF,Bologna,31.0,1992.0,29.2,9,0,0,44,15,0,9,36,50,0.0,1.0,0,137.0,20.0,27.0,42.6,Matches
213,214,Gerardo Fusco,it ITA,FW,Salernitana,18.0,2005.0,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
214,215,Matteo Gabbia,it ITA,DF,Milan,23.0,1999.0,14.2,5,0,0,27,8,0,0,10,20,0.0,0.0,0,62.0,35.0,18.0,66.0,Matches
215,216,Gianluca Gaetano,it ITA,FWMF,Cagliari,23.0,2000.0,8.3,1,1,0,10,12,3,15,3,4,0.0,0.0,0,41.0,4.0,24.0,14.3,Matches
216,217,Gianluca Gaetano,it ITA,MF,Napoli,23.0,2000.0,1.8,1,0,0,3,1,0,3,1,1,1.0,0.0,0,15.0,1.0,3.0,25.0,Matches
217,218,Roberto Gagliardini,it ITA,MFDF,Monza,29.0,1994.0,26.2,5,0,0,26,21,1,8,31,30,0.0,1.0,0,140.0,46.0,36.0,56.1,Matches
218,219,Pablo Galdames Millán,cl CHI,MFDF,Genoa,26.0,1996.0,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches
219,220,Antonino Gallo,it ITA,DF,Lecce,23.0,2000.0,27.7,2,0,0,9,17,3,138,25,27,0.0,0.0,0,161.0,25.0,33.0,43.1,Matches
220,221,Luca Garritano,it ITA,MFDF,Frosinone,29.0,1994.0,5.4,1,0,0,6,7,0,16,4,5,0.0,0.0,0,34.0,3.0,7.0,30.0,Matches
221,222,Federico Gatti,it ITA,DF,Juventus,25.0,1998.0,29.3,7,0,0,39,15,0,19,19,19,1.0,0.0,2,116.0,50.0,31.0,61.7,Matches
222,223,Francesco Gelli,it ITA,MFDF,Frosinone,26.0,1996.0,17.3,3,0,0,15,40,1,53,11,13,0.0,0.0,0,82.0,15.0,16.0,48.4,Matches
223,224,Luca Gemello,it ITA,GK,Torino,23.0,2000.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches
224,225,Valentin Gendrey,fr FRA,DF,Lecce,23.0,2000.0,33.8,5,0,0,27,40,3,61,35,33,0.0,1.0,0,104.0,53.0,39.0,57.6,Matches
225,226,Farés Ghedjemis,fr FRA,FWMF,Frosinone,20.0,2002.0,2.0,1,0,0,2,0,1,6,1,0,0.0,0.0,0,10.0,1.0,2.0,33.3,Matches
226,227,Lautaro Gianetti,ar ARG,DF,Udinese,29.0,1993.0,7.0,4,0,0,9,0,0,0,19,4,0.0,0.0,1,25.0,8.0,8.0,50.0,Matches
227,228,Mario Gila,es ESP,DF,Lazio,22.0,2000.0,20.1,4,1,1,21,23,1,8,20,14,0.0,0.0,0,109.0,29.0,43.0,40.3,Matches
228,229,Gvidas Gineitis,lt LTU,MF,Torino,19.0,2004.0,6.0,2,0,0,9,3,0,22,4,7,0.0,0.0,0,37.0,7.0,5.0,58.3,Matches
229,230,Olivier Giroud,fr FRA,FW,Milan,36.0,1986.0,26.3,1,1,0,31,24,14,3,6,11,0.0,1.0,0,29.0,59.0,57.0,50.9,Matches
230,231,Edoardo Goldaniga,it ITA,DF,Cagliari,29.0,1993.0,11.2,3,0,0,14,10,3,10,15,7,0.0,0.0,0,37.0,18.0,18.0,50.0,Matches
231,232,Pierluigi Gollini,it ITA,GK,Napoli,28.0,1995.0,7.0,0,0,0,0,1,0,0,1,1,0.0,0.0,0,12.0,2.0,0.0,100.0,Matches
232,233,Papu Gómez,ar ARG,MFFW,Monza,35.0,1988.0,0.5,0,0,0,0,0,0,5,1,0,0.0,0.0,0,3.0,0.0,0.0,,Matches
233,234,Iron Gomis,fr FRA,MF,Salernitana,23.0,1999.0,1.5,0,0,0,2,2,1,1,2,1,0.0,0.0,0,10.0,3.0,0.0,100.0,Matches
