,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,PlayingTime_MP,PlayingTime_Min,PlayingTime_Mn/MP,PlayingTime_Min%,PlayingTime_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,TeamSuccess_PPM,TeamSuccess_onG,TeamSuccess_onGA,TeamSuccess_+/-,TeamSuccess_+/-90,TeamSuccess_On-Off,TeamSuccess(xG)_onxG,TeamSuccess(xG)_onxGA,TeamSuccess(xG)_xG+/-,TeamSuccess(xG)_xG+/-90,TeamSuccess(xG)_On-Off,Matches
607,608,Baptiste Santamaria,fr FRA,MF,Rennes,27,1995,25,1813.0,73.0,53.0,20.1,20,84.0,16,5,25.0,1,1.68,36.0,21.0,15.0,0.74,-0.1,32.1,22.8,9.3,0.46,0.02,Matches
608,609,Pablo Sarabia,es ESP,FWMF,Paris S-G,30,1992,14,370.0,26.0,10.8,4.1,3,78.0,0,11,12.0,3,2.5,12.0,2.0,10.0,2.43,1.28,11.2,3.6,7.5,1.83,1.17,Matches
609,610,Amin Sarr,se SWE,FW,Lyon,21,2001,13,537.0,41.0,15.7,6.0,6,63.0,1,7,23.0,3,1.69,10.0,10.0,0.0,0.0,-0.56,9.2,10.1,-0.9,-0.14,-0.47,Matches
610,611,Malang Sarr,fr FRA,DF,Monaco,23,1999,13,716.0,55.0,20.9,8.0,8,79.0,6,5,17.0,12,1.92,10.0,14.0,-4.0,-0.5,-1.04,11.7,10.8,0.9,0.12,-0.15,Matches
611,612,Mamadou Sarr,fr FRA,MF,Lyon,16,2005,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,6,3.0,0.0,0.0,0.0,0.0,-0.47,1.2,0.0,1.2,13.98,13.76,Matches
612,613,Téji Savanier,fr FRA,MF,Montpellier,30,1991,30,2546.0,85.0,74.4,28.3,30,85.0,19,0,,0,1.3,40.0,48.0,-8.0,-0.28,-1.42,37.4,48.5,-11.2,-0.4,-0.52,Matches
613,614,Kasper Schmeichel,dk DEN,GK,Nice,35,1986,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,,2,1.58,47.0,35.0,12.0,0.33,0.83,54.6,42.3,12.4,0.34,0.24,Matches
614,615,Alidu Seidu,gh GHA,DF,Clermont Foot,22,2000,28,2458.0,88.0,71.9,27.3,28,88.0,23,0,,0,1.71,37.0,33.0,4.0,0.15,0.89,35.8,39.4,-3.6,-0.13,0.53,Matches
615,616,Matz Sels,be BEL,GK,Strasbourg,30,1992,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.05,51.0,59.0,-8.0,-0.21,,48.5,55.4,-6.8,-0.18,,Matches
616,617,Marvin Senaya,tg TOG,DF,Strasbourg,21,2001,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,1,1.0,0.0,0.0,0.0,0.0,0.21,0.2,0.4,-0.2,-1.56,-1.39,Matches
617,618,Kaj Sierhuis,nl NED,FWMF,Reims,24,1998,14,218.0,16.0,6.4,2.4,1,57.0,0,13,12.0,7,1.5,4.0,1.0,3.0,1.24,1.32,3.7,1.8,1.9,0.79,0.6,Matches
618,619,Vincent Sierro,ch SUI,MF,Toulouse,26,1995,15,665.0,44.0,19.4,7.4,7,78.0,3,8,15.0,1,1.27,6.0,8.0,-2.0,-0.27,-0.14,11.3,10.2,1.1,0.15,0.34,Matches
619,620,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,25,1997,35,2896.0,83.0,84.7,32.2,32,88.0,27,3,31.0,1,1.69,60.0,44.0,16.0,0.5,1.18,53.2,44.1,9.1,0.28,0.32,Matches
620,621,Abdallah Sima,sn SEN,FW,Angers,21,2001,34,1836.0,54.0,53.7,20.4,19,79.0,9,15,23.0,0,0.47,20.0,44.0,-24.0,-1.18,0.19,21.9,32.3,-10.4,-0.51,0.08,Matches
621,622,Moses Simon,ng NGA,FWMF,Nantes,27,1995,34,2346.0,69.0,68.6,26.1,28,80.0,10,6,18.0,0,0.85,24.0,38.0,-14.0,-0.54,-0.2,28.5,36.8,-8.3,-0.32,-0.21,Matches
622,623,Lassine Sinayoko,ml MLI,MFFW,Auxerre,22,1999,33,1570.0,48.0,45.9,17.4,16,75.0,3,17,21.0,4,0.67,15.0,30.0,-15.0,-0.86,-0.23,20.2,26.0,-5.8,-0.33,0.15,Matches
623,624,Ibrahima Sissoko,ml MLI,MF,Strasbourg,24,1997,26,1310.0,50.0,38.3,14.6,13,74.0,5,13,27.0,2,1.15,18.0,21.0,-3.0,-0.21,0.01,17.6,20.4,-2.8,-0.19,-0.02,Matches
624,625,Moussa Sissoko,fr FRA,MF,Nantes,32,1989,30,1918.0,64.0,56.1,21.3,22,82.0,9,8,15.0,2,0.9,21.0,35.0,-14.0,-0.66,-0.42,20.5,30.5,-10.0,-0.47,-0.49,Matches
625,626,Naatan Skyttä,fi FIN,MF,Toulouse,20,2002,2,23.0,12.0,0.7,0.3,0,,0,2,12.0,2,2.0,1.0,0.0,1.0,3.91,4.1,0.5,0.4,0.2,0.61,0.73,Matches
626,627,Islam Slimani,dz ALG,FW,Brest,34,1988,16,986.0,62.0,28.8,11.0,11,78.0,4,5,26.0,0,0.88,11.0,15.0,-4.0,-0.37,-0.14,10.6,15.8,-5.2,-0.47,-0.2,Matches
627,628,Eduard Sobol,ua UKR,DF,Strasbourg,27,1995,15,870.0,58.0,25.4,9.7,9,81.0,5,6,24.0,1,1.13,16.0,14.0,2.0,0.21,0.56,14.0,11.0,3.0,0.31,0.66,Matches
628,629,Carlos Soler,es ESP,MF,Paris S-G,25,1997,26,1187.0,46.0,34.7,13.2,14,73.0,3,12,14.0,5,2.19,31.0,16.0,15.0,1.14,-0.23,25.4,17.4,8.1,0.61,-0.27,Matches
629,630,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,28,1994,6,540.0,90.0,15.8,6.0,6,90.0,6,0,,28,0.57,3.0,15.0,-12.0,-2.0,-0.78,5.5,9.6,-4.2,-0.69,-0.27,Matches
630,631,Florian Sotoca,fr FRA,MFFW,Lens,31,1990,38,3054.0,80.0,89.3,33.9,34,86.0,20,4,33.0,0,2.21,65.0,22.0,43.0,1.27,2.25,60.6,35.9,24.7,0.73,1.09,Matches
631,632,Moussa Soumano,fr FRA,FW,Ajaccio,17,2005,14,495.0,35.0,14.5,5.5,5,62.0,0,9,20.0,5,0.5,4.0,14.0,-10.0,-1.82,-0.56,4.1,7.9,-3.7,-0.67,-0.24,Matches
632,633,Arnaud Souquet,fr FRA,DFFW,Montpellier,30,1992,12,361.0,30.0,10.6,4.0,3,63.0,0,9,19.0,5,1.17,6.0,9.0,-3.0,-0.75,-0.92,6.1,8.7,-2.6,-0.66,-0.44,Matches
633,634,Kevin Spadanuda,ch SUI,MFFW,Ajaccio,25,1997,22,1063.0,48.0,31.1,11.8,13,66.0,2,9,23.0,7,0.32,3.0,25.0,-22.0,-1.86,-0.76,7.4,16.8,-9.5,-0.8,-0.48,Matches
634,635,Djed Spence,eng ENG,DF,Rennes,21,2000,8,573.0,72.0,16.8,6.4,7,81.0,4,1,8.0,3,1.25,7.0,5.0,2.0,0.31,-0.57,8.9,9.8,-0.9,-0.14,-0.71,Matches
635,636,Stijn Spierings,nl NED,MF,Toulouse,26,1996,36,3120.0,87.0,91.2,34.7,35,89.0,31,1,22.0,1,1.25,48.0,53.0,-5.0,-0.14,0.16,48.0,50.7,-2.8,-0.08,0.44,Matches
636,637,Calvin Stengs,nl NED,FW,Nice,23,1998,4,212.0,53.0,6.2,2.4,3,66.0,0,1,13.0,0,0.5,1.0,3.0,-2.0,-0.85,-1.21,3.1,2.3,0.8,0.32,-0.01,Matches
637,638,Tony Strata,fr FRA,MFDF,Ajaccio,17,2004,3,138.0,46.0,4.0,1.5,1,90.0,1,2,24.0,1,1.0,1.0,4.0,-3.0,-1.96,-0.64,0.3,2.9,-2.6,-1.7,-1.29,Matches
638,639,Gabriel Suazo,cl CHI,DF,Toulouse,24,1997,18,1259.0,70.0,36.8,14.0,14,87.0,12,4,10.0,0,1.33,17.0,18.0,-1.0,-0.07,0.14,22.0,20.2,1.8,0.13,0.39,Matches
639,640,Kamaldeen Sulemana,gh GHA,FWMF,Rennes,20,2002,14,326.0,23.0,9.5,3.6,2,52.0,0,12,19.0,4,1.71,7.0,2.0,5.0,1.38,0.65,8.0,3.7,4.3,1.2,0.82,Matches
640,641,Yuito Suzuki,jp JPN,FWMF,Strasbourg,20,2001,3,36.0,12.0,1.1,0.4,0,,0,3,12.0,14,1.0,1.0,1.0,0.0,0.0,0.21,0.4,0.2,0.2,0.58,0.77,Matches
641,642,Issiaga Sylla,gn GUI,DF,Montpellier,28,1994,15,1305.0,87.0,38.2,14.5,15,87.0,14,0,,1,1.8,27.0,11.0,16.0,1.1,1.66,22.6,16.2,6.4,0.44,1.13,Matches
642,643,Issiaga Sylla,gn GUI,DF,Toulouse,28,1994,17,1372.0,81.0,40.1,15.2,16,84.0,11,1,28.0,0,1.29,24.0,24.0,0.0,0.0,0.26,20.8,21.0,-0.3,-0.02,0.17,Matches
643,644,Soumaïla Sylla,gn GUI,GK,Reims,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
644,645,Nicolás Tagliafico,ar ARG,DF,Lyon,29,1992,34,2991.0,88.0,87.5,33.2,34,88.0,30,0,,0,1.56,53.0,39.0,14.0,0.42,-0.42,51.4,43.8,7.6,0.23,-0.18,Matches
645,646,Waniss Taibi,fr FRA,MF,Angers,20,2002,11,189.0,17.0,5.5,2.1,1,45.0,0,10,14.0,16,0.09,2.0,5.0,-3.0,-1.43,-0.18,2.3,3.3,-1.0,-0.46,0.09,Matches
646,647,Flavien Tait,fr FRA,MF,Rennes,29,1993,30,1680.0,56.0,49.1,18.7,19,74.0,7,11,24.0,5,1.77,37.0,20.0,17.0,0.91,0.24,32.5,18.2,14.3,0.77,0.61,Matches
647,648,Montassar Talbi,tn TUN,DF,Lorient,24,1998,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.45,52.0,53.0,-1.0,-0.03,,44.5,58.2,-13.6,-0.36,,Matches
648,649,Thibault Tamas,fr FRA,DF,Montpellier,21,2001,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,10,3.0,0.0,0.0,0.0,0.0,-0.08,0.1,0.0,0.1,1.0,1.27,Matches
649,650,Florian Tardieu,fr FRA,MF,Troyes,30,1992,15,1009.0,67.0,29.5,11.2,11,87.0,7,4,12.0,1,1.07,17.0,26.0,-9.0,-0.8,0.21,14.2,21.4,-7.2,-0.65,0.54,Matches
650,651,Nuno Tavares,pt POR,DFMF,Marseille,22,2000,31,2349.0,76.0,68.7,26.1,23,88.0,18,8,41.0,1,1.77,42.0,31.0,11.0,0.42,-0.92,42.3,31.6,10.7,0.41,-0.61,Matches
651,652,Enzo Tchato,cm CMR,DF,Montpellier,19,2002,21,1096.0,52.0,32.0,12.2,11,82.0,6,10,20.0,11,0.86,12.0,26.0,-14.0,-1.15,-1.81,13.0,19.6,-6.6,-0.54,-0.41,Matches
652,653,Ryan Tchato Mbiayi,cm CMR,DF,Montpellier,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
653,654,Martin Terrier,fr FRA,FWMF,Rennes,25,1997,16,1319.0,82.0,38.6,14.7,16,82.0,7,0,,0,2.06,29.0,17.0,12.0,0.82,0.05,25.0,16.0,9.1,0.62,0.27,Matches
654,655,Tetê,br BRA,FWMF,Lyon,22,2000,17,1107.0,65.0,32.4,12.3,14,77.0,2,3,11.0,2,1.12,18.0,14.0,4.0,0.33,-0.22,18.1,15.4,2.6,0.21,-0.05,Matches
655,656,Arthur Theate,be BEL,DF,Rennes,22,2000,35,3127.0,89.0,91.4,34.7,35,89.0,33,0,,1,1.69,59.0,38.0,21.0,0.6,-2.16,55.4,41.3,14.1,0.41,-0.57,Matches
656,657,Sada Thioub,sn SEN,DFFW,Angers,27,1995,27,1060.0,39.0,31.0,11.8,11,73.0,2,16,16.0,10,0.48,15.0,27.0,-12.0,-1.02,0.35,13.3,20.1,-6.8,-0.57,-0.04,Matches
657,658,Adrien Thomasson,fr FRA,MF,Strasbourg,28,1993,15,937.0,62.0,27.4,10.4,10,81.0,6,5,25.0,0,0.73,7.0,18.0,-11.0,-1.06,-1.17,12.1,18.3,-6.2,-0.6,-0.57,Matches
658,659,Adrien Thomasson,fr FRA,MFFW,Lens,28,1993,20,1278.0,64.0,37.4,14.2,16,74.0,3,4,25.0,0,2.15,31.0,14.0,17.0,1.2,0.27,23.7,17.6,6.1,0.43,-0.29,Matches
659,660,Khéphren Thuram,fr FRA,MF,Nice,21,2001,35,2547.0,73.0,74.5,28.3,30,80.0,15,5,31.0,0,1.46,33.0,24.0,9.0,0.32,0.11,40.3,31.1,9.2,0.33,-0.02,Matches
660,661,Alexis Tibidi,fr FRA,FWMF,Troyes,18,2003,3,74.0,25.0,2.2,0.8,0,,0,3,25.0,4,0.0,0.0,2.0,-2.0,-2.43,-1.52,0.5,1.3,-0.9,-1.07,-0.04,Matches
661,662,Jean-Clair Todibo,fr FRA,DF,Nice,22,1999,34,2870.0,84.0,83.9,31.9,33,86.0,30,1,31.0,0,1.53,43.0,29.0,14.0,0.44,0.93,47.5,37.1,10.4,0.33,-0.03,Matches
662,663,Karl Toko Ekambi,cm CMR,FWMF,Rennes,29,1992,17,972.0,57.0,28.4,10.8,11,77.0,2,6,21.0,0,1.82,23.0,6.0,17.0,1.57,1.1,17.8,11.9,5.8,0.54,0.12,Matches
663,664,Karl Toko Ekambi,cm CMR,FWMF,Lyon,29,1992,19,1353.0,71.0,39.6,15.0,15,83.0,8,4,26.0,0,1.32,23.0,19.0,4.0,0.27,-0.34,24.8,19.3,5.4,0.36,0.18,Matches
664,665,Corentin Tolisso,fr FRA,MF,Lyon,27,1994,30,2036.0,68.0,59.5,22.6,25,76.0,11,5,27.0,0,1.63,45.0,31.0,14.0,0.62,0.36,37.9,32.0,5.9,0.26,0.03,Matches
665,666,Birama Touré,ml MLI,MF,Auxerre,30,1992,38,3400.0,89.0,99.4,37.8,38,89.0,34,0,,0,0.92,34.0,61.0,-27.0,-0.71,3.79,42.2,58.2,-16.0,-0.42,-1.65,Matches
666,667,Mohamed Toure,au AUS,FWMF,Reims,18,2004,3,23.0,8.0,0.7,0.3,0,,0,3,8.0,1,1.33,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.06,-0.3,Matches
667,668,Souleymane Touré,fr FRA,DF,Marseille,19,2003,5,68.0,14.0,2.0,0.8,0,,0,5,14.0,8,2.6,0.0,2.0,-2.0,-2.65,-3.43,0.5,1.3,-0.7,-0.96,-1.59,Matches
668,669,Souleymane Touré,fr FRA,DF,Auxerre,19,2003,19,1588.0,84.0,46.4,17.6,18,88.0,15,1,13.0,0,1.0,15.0,22.0,-7.0,-0.4,0.63,23.5,26.3,-2.8,-0.16,0.47,Matches
669,670,Yoann Touzghar,tn TUN,FW,Troyes,35,1986,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
670,671,Yoann Touzghar,tn TUN,FW,Ajaccio,35,1986,11,447.0,41.0,13.1,5.0,5,68.0,0,6,18.0,0,0.91,2.0,7.0,-5.0,-1.01,0.39,4.0,6.1,-2.1,-0.42,0.06,Matches
671,672,Bonota Traoré,fr FRA,FW,Toulouse,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
672,673,Charles Traore,ml MLI,DF,Nantes,30,1992,12,482.0,40.0,14.1,5.4,6,70.0,2,6,11.0,3,1.58,4.0,6.0,-2.0,-0.37,0.12,5.0,7.6,-2.6,-0.48,-0.26,Matches
673,674,Hamari Traoré,ml MLI,DF,Rennes,30,1992,31,2528.0,82.0,73.9,28.1,28,89.0,22,3,16.0,0,1.81,55.0,29.0,26.0,0.93,0.52,47.2,31.0,16.2,0.58,0.47,Matches
674,675,Théo Trinker,fr FRA,MF,Nice,21,2001,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,-0.33,Matches
675,676,Adrien Truffert,fr FRA,DF,Rennes,20,2001,28,1954.0,70.0,57.1,21.7,24,79.0,13,4,13.0,0,1.79,35.0,25.0,10.0,0.46,-0.77,33.6,28.2,5.3,0.25,-0.49,Matches
676,677,Theocharis Tsingaras,gr GRE,MF,Toulouse,21,2000,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,12,3.0,1.0,0.0,1.0,12.86,13.04,0.7,0.0,0.7,8.96,9.09,Matches
677,678,Gabriel Tutu,fr FRA,FW,Rennes,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
678,679,Ike Ugbo,ca CAN,FWMF,Troyes,23,1998,25,895.0,36.0,26.2,9.9,9,67.0,2,16,18.0,9,0.8,16.0,14.0,2.0,0.2,1.56,11.5,19.6,-8.2,-0.82,0.28,Matches
679,680,Lesley Ugochukwu,fr FRA,MF,Rennes,18,2004,26,1330.0,51.0,38.9,14.8,14,78.0,5,12,20.0,11,1.92,23.0,17.0,6.0,0.41,-0.63,22.4,19.5,2.9,0.2,-0.42,Matches
680,681,Cengiz Ünder,tr TUR,MFDF,Marseille,25,1997,37,2490.0,67.0,72.8,27.7,28,82.0,14,9,22.0,1,1.89,51.0,27.0,24.0,0.87,0.58,46.8,27.0,19.9,0.72,0.43,Matches
681,682,Jere Uronen,fi FIN,DF,Brest,28,1994,6,300.0,50.0,8.8,3.3,3,86.0,2,3,14.0,6,0.17,2.0,7.0,-5.0,-1.5,-1.36,2.2,6.2,-4.1,-1.22,-0.97,Matches
682,683,Yan Valery,tn TUN,DF,Angers,23,1999,30,2497.0,83.0,73.0,27.7,30,83.0,22,0,,0,0.53,22.0,57.0,-35.0,-1.26,0.01,29.2,45.1,-15.9,-0.57,-0.1,Matches
683,684,Vanderson,br BRA,DFMF,Monaco,21,2001,31,2214.0,71.0,64.7,24.6,24,83.0,14,7,33.0,1,1.74,52.0,35.0,17.0,0.69,1.06,39.1,34.6,4.4,0.18,-0.15,Matches
684,685,Jordan Veretout,fr FRA,MF,Marseille,29,1993,38,2863.0,75.0,83.7,31.8,31,86.0,24,7,27.0,0,1.92,55.0,31.0,24.0,0.75,0.27,54.5,34.1,20.4,0.64,0.25,Matches
685,686,Marco Verratti,it ITA,MF,Paris S-G,29,1992,29,2194.0,76.0,64.2,24.4,27,80.0,14,2,21.0,0,2.21,59.0,26.0,33.0,1.35,0.18,55.0,31.1,23.9,0.98,0.54,Matches
686,687,Giovani Versini,fr FRA,FW,Clermont Foot,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
687,688,João Victor,br BRA,DF,Nantes,24,1998,13,842.0,65.0,24.6,9.4,9,80.0,7,4,31.0,4,0.92,9.0,16.0,-7.0,-0.75,-0.36,10.3,16.5,-6.2,-0.66,-0.54,Matches
688,689,Clément Vidal,fr FRA,DFMF,Ajaccio,22,2000,26,1901.0,73.0,55.6,21.1,21,88.0,17,5,11.0,8,0.65,11.0,47.0,-36.0,-1.7,-0.82,17.8,32.8,-15.0,-0.71,-0.55,Matches
689,690,Alan Virginius,fr FRA,FW,Lille,19,2003,15,258.0,17.0,7.5,2.9,1,68.0,0,14,14.0,12,1.33,5.0,6.0,-1.0,-0.35,-0.98,6.5,2.9,3.6,1.25,0.55,Matches
690,691,Mattia Viti,it ITA,DF,Nice,20,2002,9,634.0,70.0,18.5,7.0,7,86.0,6,2,17.0,18,1.33,7.0,11.0,-4.0,-0.57,-1.05,9.2,7.4,1.8,0.25,-0.1,Matches
691,692,Vitinha,pt POR,FW,Marseille,22,2000,14,464.0,33.0,13.6,5.2,5,61.0,1,9,17.0,3,1.43,7.0,8.0,-1.0,-0.19,-1.05,11.2,4.3,7.0,1.35,0.87,Matches
692,693,Vitinha,pt POR,MF,Paris S-G,22,2000,36,2446.0,68.0,71.5,27.2,29,77.0,8,7,31.0,1,2.25,58.0,28.0,30.0,1.1,-0.65,54.0,34.2,19.8,0.73,-0.21,Matches
693,694,Robin Voisine,fr FRA,DF,Nantes,20,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
694,695,Kevin Volland,de GER,FWMF,Monaco,30,1992,17,639.0,38.0,18.7,7.1,7,66.0,0,10,18.0,5,1.59,12.0,12.0,0.0,0.0,-0.39,11.1,9.6,1.5,0.21,-0.03,Matches
695,696,Maxime Wackers,fr FRA,DF,Lorient,24,1998,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
696,697,Elye Wahi,fr FRA,FW,Montpellier,19,2003,33,2513.0,76.0,73.5,27.9,29,81.0,9,4,43.0,0,1.3,46.0,43.0,3.0,0.11,0.11,36.3,41.9,-5.6,-0.2,0.24,Matches
697,698,Timothy Weah,us USA,DFFW,Lille,22,2000,29,1748.0,60.0,51.1,19.4,18,82.0,9,11,25.0,1,1.86,30.0,18.0,12.0,0.62,0.13,33.8,17.1,16.6,0.86,0.23,Matches
698,699,Mateusz Wieteska,pl POL,DF,Clermont Foot,25,1997,35,3117.0,89.0,91.1,34.6,35,89.0,32,0,,0,1.49,40.0,47.0,-7.0,-0.2,-1.09,42.5,53.9,-11.4,-0.33,-0.53,Matches
699,700,Christopher Wooh,cm CMR,DF,Rennes,20,2001,13,1006.0,77.0,29.4,11.2,12,83.0,10,1,6.0,11,2.0,20.0,12.0,8.0,0.72,-0.1,16.1,13.9,2.2,0.2,-0.36,Matches
700,701,Christopher Wooh,cm CMR,MF,Lens,20,2001,1,4.0,4.0,0.1,0.0,0,,0,1,4.0,4,3.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.1,-0.1,-1.75,-2.36,Matches
701,702,Xeka,pt POR,MF,Rennes,27,1994,8,552.0,69.0,16.1,6.1,6,85.0,4,2,23.0,0,2.38,11.0,6.0,5.0,0.82,0.03,9.2,6.8,2.3,0.38,-0.09,Matches
702,703,Yusuf Yazıcı,tr TUR,MF,Lille,25,1997,4,200.0,50.0,5.8,2.2,3,64.0,0,1,7.0,1,1.5,5.0,7.0,-2.0,-0.9,-1.54,3.1,5.5,-2.3,-1.06,-1.91,Matches
703,704,Darlin Yongwa,cm CMR,DF,Lorient,21,2000,14,781.0,56.0,22.8,8.7,8,83.0,5,6,20.0,23,1.0,8.0,13.0,-5.0,-0.58,-0.71,9.6,12.4,-2.8,-0.32,0.05,Matches
704,705,Leny Yoro,fr FRA,DF,Lille,16,2005,13,769.0,59.0,22.5,8.5,8,85.0,6,5,18.0,19,2.23,21.0,12.0,9.0,1.05,0.65,16.8,10.4,6.4,0.75,0.0,Matches
705,706,Mohamed Youssouf,km COM,DF,Ajaccio,34,1988,30,2459.0,82.0,71.9,27.3,27,89.0,25,3,20.0,4,0.6,15.0,57.0,-42.0,-1.54,-0.69,23.9,40.7,-16.8,-0.61,-0.52,Matches
706,707,Warren Zaïre-Emery,fr FRA,MFDF,Paris S-G,16,2006,26,929.0,36.0,27.2,10.3,8,87.0,5,18,13.0,9,2.04,19.0,17.0,2.0,0.19,-1.5,20.4,16.4,4.0,0.39,-0.55,Matches
707,708,Oliver Zandén,se SWE,DFMF,Toulouse,20,2001,5,146.0,29.0,4.3,1.6,1,62.0,0,4,21.0,8,1.2,0.0,5.0,-5.0,-3.08,-3.05,1.3,3.7,-2.3,-1.44,-1.39,Matches
708,709,Akim Zedadka,dz ALG,DF,Auxerre,27,1995,20,1599.0,80.0,46.8,17.8,19,84.0,15,1,6.0,1,0.95,18.0,24.0,-6.0,-0.34,0.75,18.4,26.4,-8.0,-0.45,-0.06,Matches
709,710,Akim Zedadka,dz ALG,DFMF,Lille,27,1995,8,354.0,44.0,10.4,3.9,4,78.0,2,4,11.0,7,1.63,9.0,6.0,3.0,0.76,0.23,9.1,5.8,3.3,0.83,0.1,Matches
710,711,Mehdi Zeffane,dz ALG,DFMF,Clermont Foot,30,1992,18,658.0,37.0,19.2,7.3,7,71.0,0,11,15.0,2,2.0,12.0,6.0,6.0,0.82,1.15,11.1,11.0,0.1,0.01,0.36,Matches
711,712,Arber Zeneli,xk KVX,FWMF,Reims,27,1995,23,1000.0,43.0,29.2,11.1,12,64.0,0,11,21.0,14,1.48,12.0,7.0,5.0,0.45,0.64,17.2,15.2,2.0,0.18,-0.08,Matches
712,713,Nathan Zeze,fr FRA,DF,Nantes,17,2005,1,59.0,59.0,1.7,0.7,1,59.0,0,0,,2,3.0,1.0,0.0,1.0,1.53,2.03,0.1,0.8,-0.7,-1.08,-0.84,Matches
713,714,Edon Zhegrova,xk KVX,FWMF,Lille,23,1999,22,1056.0,48.0,30.9,11.7,11,72.0,3,11,24.0,8,2.0,27.0,10.0,17.0,1.45,1.3,23.5,11.9,11.6,0.98,0.35,Matches
714,715,Tanguy Zoukrou,fr FRA,DF,Troyes,19,2003,8,511.0,64.0,14.9,5.7,5,88.0,4,3,24.0,18,0.38,5.0,13.0,-8.0,-1.41,-0.54,4.8,15.9,-11.0,-1.94,-1.08,Matches
715,716,Edhy Zuliani,it ITA,MF,Toulouse,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
