,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
326,327,Marquinhos,br BRA,MF,Arsenal,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
327,328,Anthony Martial,fr FRA,FW,Manchester Utd,26,1995,10.9,0,0,0,8,14,7,4,1,3,1,0,0,20,10,17,37.0,Matches
328,329,Gabriel Martinelli,br BRA,FW,Arsenal,21,2001,31.0,3,0,0,39,37,8,113,9,18,0,0,0,103,14,63,18.2,Matches
329,330,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,34.9,7,0,0,1,6,0,0,1,0,0,1,1,41,13,0,100.0,Matches
330,331,Lisandro Martínez,ar ARG,DF,Manchester Utd,24,1998,23.5,6,0,0,21,10,0,0,33,28,0,0,0,164,32,31,50.8,Matches
331,332,Pape Matar Sarr,sn SEN,MFFW,Tottenham,19,2002,2.4,1,0,0,4,3,0,0,6,6,0,1,0,22,3,5,37.5,Matches
332,333,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,1997,8.6,3,0,0,16,8,8,3,3,1,0,0,0,23,26,44,37.1,Matches
333,334,Joël Matip,cm CMR,DF,Liverpool,30,1991,12.1,3,0,0,10,5,1,1,21,8,0,0,1,78,25,23,52.1,Matches
334,335,Neal Maupay,fr FRA,FW,Everton,25,1996,12.4,4,0,0,14,21,1,3,5,5,0,0,0,26,15,48,23.8,Matches
335,336,Kevin Mbabu,ch SUI,DFFW,Fulham,27,1995,1.6,1,0,0,4,0,0,7,3,2,0,0,0,6,2,6,25.0,Matches
336,337,Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,32.3,5,0,0,27,23,6,156,13,18,0,0,0,135,35,63,35.7,Matches
337,338,James McArthur,sct SCO,MF,Crystal Palace,34,1987,0.6,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,,Matches
338,339,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6.0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,100.0,Matches
339,340,John McGinn,sct SCO,MFFW,Aston Villa,27,1994,29.9,7,0,0,41,66,0,50,24,36,2,0,0,176,22,21,51.2,Matches
340,341,Scott McKenna,sct SCO,DF,Nott'ham Forest,25,1996,17.5,4,0,0,8,4,0,2,12,7,0,1,0,68,36,23,61.0,Matches
341,342,Weston McKennie,us USA,MF,Leeds United,23,1998,16.0,7,0,0,21,5,1,9,22,13,0,0,0,95,25,23,52.1,Matches
342,343,Dwight McNeil,eng ENG,FWMF,Everton,22,1999,27.8,5,0,0,22,21,1,194,31,41,1,0,0,175,14,18,43.8,Matches
343,344,Scott McTominay,sct SCO,MF,Manchester Utd,25,1996,12.9,8,0,0,28,16,0,4,14,19,0,1,0,78,34,23,59.6,Matches
344,345,Ben Mee,eng ENG,DF,Brentford,32,1989,36.3,2,0,0,14,15,1,7,48,24,0,0,0,199,131,98,57.2,Matches
345,346,Edouard Mendy,sn SEN,GK,Chelsea,30,1992,9.5,1,0,0,0,2,0,0,0,0,0,0,0,15,3,0,100.0,Matches
346,347,Nampalys Mendy,sn SEN,MF,Leicester City,30,1992,8.4,1,0,0,9,10,0,1,13,9,0,0,0,46,4,6,40.0,Matches
347,348,Chris Mepham,wls WAL,DF,Bournemouth,24,1997,24.4,7,0,0,16,7,0,0,30,22,0,0,2,85,53,31,63.1,Matches
348,349,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34.0,3,0,0,1,5,0,0,1,1,0,0,0,34,10,3,76.9,Matches
349,350,Alex Mighten,eng ENG,FW,Nott'ham Forest,20,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
350,351,Lewis Miley,eng ENG,MF,Newcastle Utd,16,2006,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
351,352,Luka Milivojević,rs SRB,MF,Crystal Palace,31,1991,5.7,2,0,0,15,3,0,6,12,7,0,0,0,34,6,9,40.0,Matches
352,353,James Milner,eng ENG,MFDF,Liverpool,36,1986,10.1,2,0,0,16,15,0,52,12,16,0,0,0,64,13,14,48.1,Matches
353,354,Yerry Mina,co COL,DF,Everton,27,1994,6.6,2,0,0,6,10,0,1,6,8,0,0,0,31,19,15,55.9,Matches
354,355,Tyrone Mings,eng ENG,DF,Aston Villa,29,1993,35.0,7,0,0,18,22,3,3,54,7,1,0,1,174,61,24,71.8,Matches
355,356,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,32.1,5,1,0,33,10,2,70,42,49,0,1,0,186,25,26,49.0,Matches
356,357,Kaoru Mitoma,jp JPN,FWMF,Brighton,25,1997,25.8,0,0,0,29,27,6,41,17,27,1,0,0,120,18,19,48.6,Matches
357,358,Aleksandar Mitrović,rs SRB,FW,Fulham,27,1994,22.3,7,0,0,34,40,14,4,3,7,2,0,0,55,100,105,48.8,Matches
358,359,Kieffer Moore,wls WAL,FW,Bournemouth,29,1992,14.2,1,0,0,26,30,1,7,1,11,0,0,0,26,68,60,53.1,Matches
359,360,Andrew Moran,ie IRL,FW,Brighton,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
360,361,Álex Moreno,es ESP,DF,Aston Villa,29,1993,14.8,3,0,0,17,11,0,48,7,14,0,0,0,69,9,12,42.9,Matches
361,362,Mason Mount,eng ENG,MFFW,Chelsea,23,1999,18.3,4,0,0,28,27,1,64,8,19,0,0,0,85,9,14,39.1,Matches
362,363,Lucas Moura,br BRA,MFDF,Tottenham,29,1992,1.7,0,1,0,3,3,0,9,2,5,0,0,0,9,5,4,55.6,Matches
363,364,João Moutinho,pt POR,MF,Wolves,35,1986,19.8,3,0,0,31,15,1,59,18,30,0,0,0,106,8,23,25.8,Matches
364,365,Divin Mubama,eng ENG,FW,West Ham,17,2004,0.4,0,0,0,3,1,0,0,0,1,0,0,0,1,2,2,50.0,Matches
365,366,Mykhailo Mudryk,ua UKR,FWMF,Chelsea,21,2001,7.3,1,0,0,8,12,1,25,0,9,0,0,0,35,5,8,38.5,Matches
366,367,Jacob Murphy,eng ENG,FW,Newcastle Utd,27,1995,13.9,0,0,0,8,14,2,53,7,7,0,0,0,69,3,11,21.4,Matches
367,368,Enock Mwepu,zm ZAM,FWMF,Brighton,24,1998,2.4,0,0,0,2,1,2,3,1,5,0,0,0,9,0,7,0.0,Matches
368,369,Vitaliy Mykolenko,ua UKR,DF,Everton,23,1999,29.5,4,0,0,29,21,0,57,46,34,0,0,0,150,25,34,42.4,Matches
369,370,Keylor Navas,cr CRC,GK,Nott'ham Forest,35,1986,17.0,2,0,0,0,0,0,0,1,0,0,0,0,10,6,0,100.0,Matches
370,371,Wilfred Ndidi,ng NGA,MF,Leicester City,25,1996,18.7,4,0,0,29,14,0,2,38,42,0,2,0,146,25,22,53.2,Matches
371,372,Reiss Nelson,eng ENG,FW,Arsenal,22,1999,2.4,0,0,0,8,4,0,12,0,1,0,0,0,16,2,5,28.6,Matches
372,373,Neto,br BRA,GK,Bournemouth,33,1989,26.5,4,0,0,0,4,0,0,0,1,0,0,0,21,4,3,57.1,Matches
373,374,Pedro Neto,pt POR,FWMF,Wolves,22,2000,10.7,1,0,0,8,15,2,66,4,6,1,0,0,51,0,7,0.0,Matches
374,375,Rúben Neves,pt POR,MF,Wolves,25,1997,33.5,12,0,0,38,18,1,53,50,43,0,1,0,237,25,25,50.0,Matches
375,376,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,26,1996,12.9,1,0,0,12,6,0,2,19,9,0,1,0,71,19,15,55.9,Matches
376,377,Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,12.1,3,0,0,30,25,8,5,1,9,1,0,0,30,10,31,24.4,Matches
377,378,Matheus Nunes,pt POR,MF,Wolves,23,1998,27.4,2,1,0,37,49,2,43,16,43,0,1,0,154,22,30,42.3,Matches
378,379,Darwin Núñez,uy URU,FW,Liverpool,23,1999,18.8,1,1,0,25,17,17,18,3,5,1,0,0,44,36,51,41.4,Matches
379,380,Ethan Nwaneri,eng ENG,FW,Arsenal,15,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
380,381,Christian Nørgaard,dk DEN,MF,Brentford,28,1994,19.6,6,0,0,35,20,0,11,34,30,1,0,0,165,18,20,47.4,Matches
381,382,Lewis O'Brien,eng ENG,MF,Nott'ham Forest,23,1998,6.5,2,0,0,5,15,0,4,5,9,0,0,0,51,2,6,25.0,Matches
382,383,Odeluga Offiah,eng ENG,DF,Brighton,19,2002,0.3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0.0,Matches
383,384,Angelo Ogbonna,it ITA,DF,West Ham,34,1988,13.7,0,0,0,2,4,0,0,17,4,0,0,0,61,35,20,63.6,Matches
384,385,Michael Olise,fr FRA,FWMF,Crystal Palace,20,2001,30.5,2,0,0,28,69,7,242,26,34,0,1,0,165,17,38,30.9,Matches
385,386,Robin Olsen,se SWE,GK,Aston Villa,32,1990,3.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
386,387,Amadou Onana,be BEL,MF,Everton,20,2001,27.6,9,0,0,44,49,2,5,37,43,0,0,0,150,60,55,52.2,Matches
387,388,Josh Onomah,eng ENG,MF,Fulham,25,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
388,389,Paul Onuachu,ng NGA,FW,Southampton,28,1994,4.5,0,0,0,14,6,6,0,0,2,0,0,0,14,37,30,55.2,Matches
389,390,Frank Onyeka,ng NGA,MF,Brentford,24,1998,9.4,0,0,0,15,26,2,2,10,14,0,0,0,50,7,15,31.8,Matches
390,391,Mislav Oršić,hr CRO,MF,Southampton,29,1992,0.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,Matches
391,392,Stefan Ortega,de GER,GK,Manchester City,29,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,100.0,Matches
392,393,Dango Ouattara,bf BFA,MFFW,Bournemouth,20,2002,13.8,1,0,0,6,15,8,30,13,15,0,0,0,64,30,37,44.8,Matches
393,394,Alex Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,28,1993,3.7,0,0,0,3,4,1,2,1,4,0,0,0,20,1,4,20.0,Matches
394,395,David Ozoh,eng ENG,FW,Crystal Palace,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
395,396,João Palhinha,pt POR,MF,Fulham,27,1995,34.5,14,0,0,48,50,1,3,46,83,0,1,1,212,71,39,64.5,Matches
396,397,Cole Palmer,eng ENG,MFFW,Manchester City,20,2002,4.1,1,0,0,1,6,1,7,1,1,0,0,0,20,1,3,25.0,Matches
397,398,Emerson Palmieri,it ITA,DF,West Ham,27,1994,14.7,2,0,0,13,15,0,47,15,14,0,0,0,66,18,9,66.7,Matches
398,399,Lucas Paquetá,br BRA,MF,West Ham,24,1997,23.9,5,0,0,50,30,1,22,16,53,2,0,0,144,36,32,52.9,Matches
399,400,Thomas Partey,gh GHA,MF,Arsenal,29,1993,27.6,5,0,0,37,23,0,9,28,40,0,0,0,225,37,25,59.7,Matches
400,401,Nathan Patterson,sct SCO,DFMF,Everton,20,2001,14.2,3,0,0,14,13,1,39,15,24,0,0,0,80,10,12,45.5,Matches
401,402,Ben Pearson,eng ENG,MF,Bournemouth,27,1995,3.2,1,0,0,9,2,0,0,2,3,0,0,0,19,2,3,40.0,Matches
402,403,Facundo Pellistri,uy URU,FWMF,Manchester Utd,20,2001,0.7,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,,Matches
403,404,Andreas Pereira,br BRA,MF,Fulham,26,1996,29.9,8,0,0,41,31,2,196,6,9,0,1,0,117,9,28,24.3,Matches
404,405,Ricardo Pereira,pt POR,DFMF,Leicester City,28,1993,5.0,2,0,0,4,4,0,16,4,7,0,0,0,30,5,11,31.3,Matches
405,406,Ayoze Pérez,es ESP,MFFW,Leicester City,29,1993,4.2,0,0,0,7,12,0,17,2,8,0,0,0,35,2,4,33.3,Matches
406,407,Ivan Perišić,hr CRO,DFMF,Tottenham,33,1989,23.4,6,0,0,30,8,6,196,22,24,0,0,0,117,33,32,50.8,Matches
407,408,Romain Perraud,fr FRA,DF,Southampton,24,1997,20.4,4,0,0,31,15,3,77,20,33,0,0,1,97,14,23,37.8,Matches
408,409,Máximo Perrone,ar ARG,MF,Manchester City,19,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
409,410,Cameron Peupion,au AUS,MF,Brighton,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
410,411,Kalvin Phillips,eng ENG,MF,Manchester City,26,1995,3.3,1,0,0,10,2,0,0,5,4,0,0,0,19,5,2,71.4,Matches
411,412,Nathaniel Phillips,eng ENG,DF,Liverpool,25,1997,0.7,0,0,0,1,0,0,0,2,1,0,0,0,14,4,0,100.0,Matches
412,413,Jordan Pickford,eng ENG,GK,Everton,28,1994,37.0,6,0,0,1,5,0,0,4,0,0,1,0,36,8,3,72.7,Matches
413,414,Ethan Pinnock,jm JAM,DF,Brentford,29,1993,30.0,0,0,0,6,10,0,10,35,28,0,0,1,123,105,52,66.9,Matches
414,415,Daniel Podence,pt POR,FWMF,Wolves,26,1995,19.7,5,0,0,26,23,4,56,7,17,0,0,0,87,6,12,33.3,Matches
415,416,Nick Pope,eng ENG,GK,Newcastle Utd,30,1992,36.2,3,1,0,1,2,0,0,0,0,0,0,0,30,4,1,80.0,Matches
416,417,Pedro Porro,es ESP,DFMF,Tottenham,22,1999,12.6,0,0,0,12,16,1,77,15,16,0,0,0,85,1,11,8.3,Matches
417,418,Dennis Praet,be BEL,MFFW,Leicester City,28,1994,7.2,1,0,0,9,8,1,15,5,9,0,0,0,48,1,11,8.3,Matches
418,419,Isaac Price,nir NIR,MF,Everton,18,2003,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
419,420,Christian Pulisic,us USA,FWDF,Chelsea,23,1998,9.1,1,0,0,10,15,0,18,4,6,0,0,0,31,5,18,21.7,Matches
420,421,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38.0,1,0,0,0,4,0,0,0,1,0,0,0,33,6,0,100.0,Matches
421,422,Jacob Ramsey,eng ENG,MFFW,Aston Villa,21,2001,29.3,5,0,0,35,45,2,18,23,39,0,1,1,141,16,33,32.7,Matches
422,423,Marcus Rashford,eng ENG,FW,Manchester Utd,24,1997,32.0,2,0,0,15,23,15,24,7,10,0,0,0,100,20,40,33.3,Matches
423,424,David Raya,es ESP,GK,Brentford,26,1995,38.0,1,0,0,0,6,0,0,1,0,0,0,1,47,12,2,85.7,Matches
424,425,Tim Ream,us USA,DF,Fulham,34,1987,32.2,2,0,0,18,7,1,4,41,16,0,1,0,199,48,31,60.8,Matches
425,426,Nathan Redmond,eng ENG,DF,Southampton,28,1994,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
426,427,Harrison Reed,eng ENG,MF,Fulham,27,1995,31.8,5,0,0,38,21,4,54,19,27,0,0,1,160,29,36,44.6,Matches
427,428,Bobby Reid,jm JAM,FWDF,Fulham,29,1993,27.5,8,0,0,34,22,11,53,20,24,2,1,0,135,12,41,22.6,Matches
428,429,Declan Rice,eng ENG,MF,West Ham,23,1999,36.4,5,0,0,23,11,1,44,63,38,0,0,0,334,37,26,58.7,Matches
429,430,Chris Richards,us USA,DF,Crystal Palace,22,2000,5.0,0,0,0,2,1,1,0,8,6,0,0,0,15,14,4,77.8,Matches
430,431,Richarlison,br BRA,MFFW,Tottenham,25,1997,11.2,3,0,0,14,22,9,16,5,16,2,0,0,52,18,29,38.3,Matches
431,432,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,25,1996,0.7,0,0,0,2,1,0,0,0,1,0,0,0,8,2,1,66.7,Matches
432,433,Matt Ritchie,sct SCO,FWMF,Newcastle Utd,32,1989,0.4,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,100.0,Matches
433,434,Andrew Robertson,sct SCO,DF,Liverpool,28,1994,28.7,3,0,0,22,10,7,195,18,21,0,0,0,174,22,24,47.8,Matches
434,435,Antonee Robinson,us USA,DF,Fulham,24,1997,34.3,8,0,0,33,23,3,134,53,38,0,1,0,235,40,30,57.1,Matches
435,436,Joel Robles,es ESP,GK,Leeds United,32,1990,4.0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,100.0,Matches
436,437,Marc Roca,es ESP,MF,Leeds United,25,1996,25.7,7,0,0,40,29,0,76,23,40,0,0,0,169,18,13,58.1,Matches
437,438,Marek Rodák,sk SVK,GK,Fulham,25,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
438,439,Rodri,es ESP,MF,Manchester City,26,1996,32.3,5,0,0,47,20,3,6,33,41,0,0,0,301,72,32,69.2,Matches
439,440,Rodrigo,es ESP,FWMF,Leeds United,31,1991,21.5,6,0,0,29,11,10,21,6,10,0,0,0,66,34,66,34.0,Matches
440,441,Mads Roerslev,dk DEN,DF,Brentford,23,1999,12.3,0,0,0,4,3,0,20,9,12,0,0,0,48,8,12,40.0,Matches
441,442,Cristian Romero,ar ARG,DF,Tottenham,24,1998,26.3,11,1,1,42,12,0,0,44,36,1,1,0,173,57,26,68.7,Matches
442,443,Oriol Romeu,es ESP,MF,Southampton,30,1991,0.8,0,0,0,1,2,0,1,1,0,0,0,0,8,2,0,100.0,Matches
443,444,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,5.8,2,0,0,7,5,8,3,1,2,0,0,0,12,15,8,65.2,Matches
444,445,Connor Ronan,ie IRL,MF,Wolves,24,1998,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
445,446,Salomón Rondón,ve VEN,FW,Everton,32,1989,1.2,0,0,0,4,0,2,0,0,0,0,0,0,1,7,6,53.8,Matches
446,447,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,11.3,1,0,0,17,3,0,26,9,13,0,0,0,56,1,3,25.0,Matches
447,448,Georginio Rutter,fr FRA,FWMF,Leeds United,20,2002,3.0,0,0,0,5,6,1,0,3,9,0,0,0,7,11,9,55.0,Matches
448,449,José Sá,pt POR,GK,Wolves,29,1993,36.0,2,0,0,1,8,0,0,0,0,0,1,0,45,6,1,85.7,Matches
449,450,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,7.0,1,0,0,8,10,1,4,8,8,0,0,0,52,13,11,54.2,Matches
450,451,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,25,1997,12.4,1,0,0,6,16,2,32,5,3,0,0,0,69,2,2,50.0,Matches
451,452,Bukayo Saka,eng ENG,FW,Arsenal,20,2001,35.3,6,0,0,43,65,9,172,14,34,0,0,0,127,16,38,29.6,Matches
452,453,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,36.6,2,0,0,20,33,22,38,6,12,0,0,0,100,8,30,21.1,Matches
453,454,William Saliba,fr FRA,DF,Arsenal,21,2001,26.8,4,0,0,19,13,0,1,19,20,0,2,1,206,53,43,55.2,Matches
454,455,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,21.9,5,0,0,26,3,1,13,31,29,0,0,1,158,55,26,67.9,Matches
455,456,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,2.2,0,0,0,1,5,0,0,5,1,0,0,0,14,3,2,60.0,Matches
456,457,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,6.0,2,0,0,7,12,0,0,7,10,0,0,0,34,5,11,31.3,Matches
457,458,Davinson Sánchez,co COL,DF,Tottenham,26,1996,9.5,1,0,0,7,4,1,2,12,11,0,1,0,45,28,16,63.6,Matches
458,459,Robert Sánchez,es ESP,GK,Brighton,24,1997,23.0,2,0,0,1,0,0,0,3,0,0,1,0,25,7,0,100.0,Matches
459,460,Jadon Sancho,eng ENG,FWMF,Manchester Utd,22,2000,18.7,0,0,0,9,10,8,17,7,10,0,0,0,109,2,12,14.3,Matches
460,461,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,0.1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0.0,Matches
461,462,Pablo Sarabia,es ESP,FWMF,Wolves,30,1992,8.5,3,0,0,13,8,3,46,2,6,0,0,0,42,3,13,18.8,Matches
462,463,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,2.0,1,0,0,4,4,0,3,1,3,0,0,0,4,0,4,0.0,Matches
463,464,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,10.3,3,0,0,16,10,6,1,4,5,0,0,0,23,17,21,44.7,Matches
464,465,Gustavo Scarpa,br BRA,MFFW,Nott'ham Forest,28,1994,2.0,1,0,0,4,8,0,4,0,2,0,0,0,12,1,2,33.3,Matches
465,466,Kevin Schade,de GER,FW,Brentford,20,2001,8.1,2,0,0,13,8,6,15,4,8,1,0,0,33,30,24,55.6,Matches
466,467,Fabian Schär,ch SUI,DF,Newcastle Utd,30,1991,35.6,7,0,0,20,27,6,18,52,22,0,0,1,209,112,55,67.1,Matches
467,468,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,29,1992,28.1,7,0,0,51,33,0,16,23,46,0,0,0,150,26,44,37.1,Matches
468,469,Nélson Semedo,pt POR,DF,Wolves,28,1993,29.2,11,1,0,47,24,0,60,29,42,0,0,0,167,30,37,44.8,Matches
469,470,Antoine Semenyo,gh GHA,FWMF,Bournemouth,22,2000,2.9,0,0,0,6,5,1,1,2,0,0,0,0,13,9,9,50.0,Matches
470,471,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,27.7,7,0,0,29,13,0,8,43,35,0,2,0,168,26,22,54.2,Matches
471,472,Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,9.0,4,0,0,15,6,7,30,6,11,0,0,0,49,10,10,50.0,Matches
472,473,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,28.4,8,0,0,46,27,1,89,36,36,0,1,0,189,46,29,61.3,Matches
473,474,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30,1992,0.4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,,Matches
474,475,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,30,1992,6.0,2,0,0,9,1,0,13,5,1,0,1,0,32,4,1,80.0,Matches
475,476,Bernardo Silva,pt POR,MFFW,Manchester City,27,1994,24.5,5,0,0,31,15,2,75,16,23,1,0,0,122,4,13,23.5,Matches
476,477,Thiago Silva,br BRA,DF,Chelsea,37,1984,26.1,2,0,0,10,13,0,2,34,27,0,0,0,148,61,23,72.6,Matches
477,478,Ellis Simms,eng ENG,FW,Everton,21,2001,2.5,0,0,0,0,1,1,1,0,0,0,0,0,6,11,20,35.5,Matches
478,479,Luis Sinisterra,co COL,FW,Leeds United,23,1999,9.6,3,1,1,14,12,5,7,8,14,0,1,0,65,18,18,50.0,Matches
479,480,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,16.6,7,0,0,23,17,0,10,17,17,0,0,0,107,7,25,21.9,Matches
480,481,Adam Smith,eng ENG,DF,Bournemouth,31,1991,32.7,11,0,0,29,27,0,48,25,29,0,1,0,128,29,38,43.3,Matches
481,482,Emile Smith Rowe,eng ENG,MFFW,Arsenal,22,2000,1.9,0,0,0,1,1,1,5,0,1,0,0,0,8,0,2,0.0,Matches
482,483,Cédric Soares,pt POR,DF,Arsenal,30,1991,0.3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0.0,Matches
483,484,Cédric Soares,pt POR,DF,Fulham,30,1991,2.2,0,0,0,1,2,0,24,1,5,0,0,0,11,2,6,25.0,Matches
484,485,Dominic Solanke,eng ENG,FWMF,Bournemouth,24,1997,31.8,2,0,0,40,53,11,13,6,9,0,0,0,87,52,98,34.7,Matches
485,486,Manor Solomon,il ISR,FW,Fulham,23,1999,6.4,0,0,0,5,4,2,4,5,12,0,0,0,46,3,3,50.0,Matches
486,487,Tomáš Souček,cz CZE,MF,West Ham,27,1995,31.3,3,0,0,50,16,2,20,53,37,0,0,0,143,114,92,55.3,Matches
487,488,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,18.1,9,0,0,31,22,1,2,33,34,0,0,0,119,18,14,56.3,Matches
488,489,Harry Souttar,au AUS,DF,Leicester City,23,1998,11.0,2,0,0,5,5,1,0,12,9,0,0,1,45,38,6,86.4,Matches
489,490,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,5.9,2,0,0,7,4,0,0,7,9,0,0,0,42,24,16,60.0,Matches
490,491,Djed Spence,eng ENG,FWDF,Tottenham,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
491,492,Jack Stacey,eng ENG,DF,Bournemouth,26,1996,3.3,2,0,0,4,0,1,10,5,4,0,0,0,15,5,3,62.5,Matches
492,493,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
493,494,Jay Stansfield,eng ENG,FW,Fulham,19,2002,1.0,0,0,0,1,1,0,3,1,0,0,0,0,7,0,1,0.0,Matches
494,495,Jason Steele,eng ENG,GK,Brighton,31,1990,15.0,1,0,0,1,1,0,0,0,0,0,0,1,22,1,0,100.0,Matches
495,496,Jack Stephens,eng ENG,DF,Southampton,28,1994,0.5,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,100.0,Matches
496,497,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,13.0,3,0,0,8,2,0,2,16,11,0,0,0,66,16,19,45.7,Matches
497,498,Raheem Sterling,eng ENG,FWMF,Chelsea,27,1994,21.0,4,0,0,21,32,11,46,2,10,0,0,0,66,5,13,27.8,Matches
498,499,John Stones,eng ENG,DFMF,Manchester City,28,1994,20.5,2,0,0,10,8,1,6,9,13,0,0,1,90,33,16,67.3,Matches
499,500,Pascal Struijk,nl NED,DF,Leeds United,22,1999,24.4,5,0,0,29,12,0,21,32,57,0,2,0,139,60,43,58.3,Matches
500,501,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,20,2002,10.7,1,0,0,9,12,2,18,6,9,0,0,0,39,5,14,26.3,Matches
501,502,Crysencio Summerville,nl NED,FW,Leeds United,20,2001,15.8,4,0,0,22,41,8,14,13,20,1,0,0,90,5,17,22.7,Matches
502,503,Sam Surridge,eng ENG,FW,Nott'ham Forest,24,1998,3.6,2,0,0,12,10,3,3,0,0,0,1,0,17,13,16,44.8,Matches
503,504,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,1.6,0,0,0,3,3,0,1,2,2,0,0,0,8,6,2,75.0,Matches
504,505,Matt Targett,eng ENG,DF,Newcastle Utd,26,1995,6.8,1,0,0,10,3,0,34,9,10,0,0,0,46,11,7,61.1,Matches
505,506,James Tarkowski,eng ENG,DF,Everton,29,1992,38.0,6,0,0,40,23,2,0,51,26,0,1,0,173,120,48,71.4,Matches
506,507,Marcus Tavernier,eng ENG,MFFW,Bournemouth,23,1999,19.4,1,0,0,21,28,4,93,9,22,0,0,0,124,17,32,34.7,Matches
507,508,Tetê,br BRA,FW,Leicester City,22,2000,8.2,0,0,0,3,17,4,19,2,8,0,0,0,52,5,12,29.4,Matches
508,509,Kenny Tete,nl NED,DF,Fulham,26,1995,28.5,8,0,0,42,54,0,99,52,46,0,0,0,141,33,29,53.2,Matches
509,510,Luke Thomas,eng ENG,DF,Leicester City,21,2001,11.9,3,0,0,12,7,0,9,27,19,0,0,1,69,11,14,44.0,Matches
