,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
174,175,Pablo Fornals,es ESP,FWMF,Betis,27.0,1996.0,12.8,2,0,0,13,14,4,51,22,16,0,0,0,72,11,9,55.0,Matches
175,176,Héctor Fort,es ESP,DF,Barcelona,16.0,2006.0,3.5,0,0,0,8,1,1,6,2,5,0,0,0,16,0,3,0.0,Matches
176,177,Dimitri Foulquier,fr FRA,DFMF,Valencia,30.0,1993.0,20.5,3,0,0,24,28,2,42,16,22,0,0,0,111,10,17,37.0,Matches
177,178,Juan Foyth,ar ARG,DF,Villarreal,25.0,1998.0,11.8,1,0,0,18,7,0,18,12,15,0,0,0,58,26,16,61.9,Matches
178,179,Jorge de Frutos,es ESP,FWMF,Rayo Vallecano,26.0,1997.0,17.2,1,0,0,15,25,4,53,7,8,0,0,0,81,14,18,43.8,Matches
179,180,Daniel Fuzato,br BRA,GK,Getafe,26.0,1997.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
180,181,Matteo Gabbia,it ITA,DF,Villarreal,23.0,1999.0,5.3,2,0,0,9,3,0,0,8,6,0,0,0,20,17,5,77.3,Matches
181,182,Javi Galán,es ESP,DF,Atlético Madrid,28.0,1994.0,1.0,1,0,0,1,4,0,6,1,4,0,0,0,7,3,1,75.0,Matches
182,183,Javi Galán,es ESP,DF,Real Sociedad,28.0,1994.0,11.9,3,0,0,21,19,3,46,14,22,0,1,0,61,7,6,53.8,Matches
183,184,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,29.0,1993.0,23.2,7,0,0,54,41,0,57,12,31,0,0,1,152,22,23,48.9,Matches
184,185,Aleix García,es ESP,MF,Girona,26.0,1997.0,35.5,4,1,0,29,36,1,192,36,28,0,0,0,208,17,23,42.5,Matches
185,186,Álvaro García,es ESP,FWMF,Rayo Vallecano,30.0,1992.0,27.5,8,1,1,25,23,25,121,36,25,1,0,0,111,14,27,34.1,Matches
186,187,Dani García,es ESP,MF,Athletic Club,33.0,1990.0,8.3,4,0,0,11,7,0,0,8,11,0,0,0,40,7,8,46.7,Matches
187,188,David García,es ESP,DF,Osasuna,29.0,1994.0,25.9,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7,Matches
188,189,Eric García,es ESP,DF,Barcelona,22.0,2001.0,0.6,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
189,190,Eric García,es ESP,DF,Girona,22.0,2001.0,29.3,4,0,0,24,26,3,10,30,37,1,0,0,128,49,37,57.0,Matches
190,191,Fran Garcia,es ESP,DF,Real Madrid,23.0,1999.0,15.5,2,0,0,10,15,10,60,19,17,0,0,0,104,7,15,31.8,Matches
191,192,Francisco Jesús Crespo García,es ESP,FW,Las Palmas,27.0,1996.0,5.6,1,0,0,6,4,0,31,2,8,0,0,0,21,4,2,66.7,Matches
192,193,Gonzalo García,es ESP,FWMF,Real Madrid,19.0,2004.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
193,194,Jastin García,es ESP,FW,Girona,19.0,2004.0,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,,Matches
194,195,Raúl García,es ESP,FWMF,Athletic Club,37.0,1986.0,4.7,3,0,0,20,10,5,7,3,6,0,1,0,19,27,19,58.7,Matches
195,196,Rubén García,es ESP,FWMF,Osasuna,30.0,1993.0,17.2,1,0,0,24,27,6,101,12,18,0,0,0,86,30,36,45.5,Matches
196,197,Santiago García,,FW,Getafe,21.0,2001.0,0.3,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,,Matches
197,198,Unai García,es ESP,DF,Osasuna,31.0,1992.0,6.2,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4,Matches
198,199,Federico Gattoni,ar ARG,DFFW,Sevilla,24.0,1999.0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,66.7,Matches
199,200,Gavi,es ESP,MFFW,Barcelona,18.0,2004.0,10.5,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3,Matches
200,201,Paulo Gazzaniga,ar ARG,GK,Girona,31.0,1992.0,38.0,2,0,0,0,8,0,0,0,2,0,0,0,46,8,0,100.0,Matches
201,202,David Gil,es ESP,GK,Cádiz,29.0,1994.0,4.1,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,100.0,Matches
202,203,Maxi Gómez,uy URU,FW,Cádiz,26.0,1996.0,12.9,2,0,0,20,32,13,20,3,4,0,0,0,15,71,69,50.7,Matches
203,204,Moi Gómez,es ESP,MFFW,Osasuna,29.0,1994.0,22.3,3,0,0,29,30,2,52,11,19,0,0,0,118,13,18,41.9,Matches
204,205,Unai Gómez,es ESP,MF,Athletic Club,20.0,2003.0,9.7,1,0,0,11,20,0,21,2,10,0,0,0,45,13,15,46.4,Matches
205,206,Édgar González,es ESP,DFMF,Almería,26.0,1997.0,28.0,7,1,1,29,7,3,2,38,21,0,1,0,93,70,59,54.3,Matches
206,207,Fabio González,es ESP,MF,Las Palmas,26.0,1997.0,1.4,1,0,0,1,1,0,2,0,2,0,0,0,13,1,2,33.3,Matches
207,208,Giovanni González,uy URU,DF,Mallorca,28.0,1994.0,27.4,6,0,0,38,20,3,62,31,45,0,1,0,154,37,36,50.7,Matches
208,209,Hugo González,es ESP,MFFW,Valencia,20.0,2003.0,1.0,0,0,0,3,2,2,9,0,1,0,0,0,8,0,4,0.0,Matches
209,210,Iñaki González,es ESP,MF,Las Palmas,19.0,2004.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
210,211,Peter González,do DOM,MFFW,Valencia,21.0,2002.0,7.2,1,0,0,11,11,1,18,7,3,1,0,0,27,10,10,50.0,Matches
211,212,Urko González,es ESP,MF,Real Sociedad,22.0,2001.0,1.7,1,0,0,1,2,0,0,1,1,0,0,0,13,5,4,55.6,Matches
212,213,Andoni Gorosabel,es ESP,DF,Alavés,26.0,1996.0,31.7,6,0,0,29,41,0,81,28,42,1,1,0,164,25,57,30.5,Matches
213,214,Pablo Gozalbez,es ESP,MFFW,Valencia,22.0,2001.0,1.1,0,0,0,6,2,1,1,1,0,0,0,0,6,1,5,16.7,Matches
214,215,Mason Greenwood,eng ENG,MFFW,Getafe,21.0,2001.0,29.6,6,1,0,39,43,1,107,4,6,1,0,0,120,5,20,20.0,Matches
215,216,Dominik Greif,sk SVK,GK,Mallorca,26.0,1997.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
216,217,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,32.0,1991.0,29.4,5,0,0,16,26,14,123,10,19,0,0,0,100,14,27,34.1,Matches
217,218,Vicente Guaita,es ESP,GK,Celta Vigo,36.0,1987.0,26.7,2,0,0,1,5,0,0,0,1,0,1,1,21,11,1,91.7,Matches
218,219,Andrés Guardado,mx MEX,MF,Betis,36.0,1986.0,5.0,2,0,0,10,3,0,11,6,12,0,0,0,37,4,7,36.4,Matches
219,220,Sergi Guardiola,es ESP,FWMF,Cádiz,32.0,1991.0,5.5,1,0,0,18,22,3,17,0,7,0,0,0,27,5,10,33.3,Matches
220,221,Nemanja Gudelj,rs SRB,DFMF,Sevilla,31.0,1991.0,19.4,7,0,0,30,11,0,3,27,24,0,0,0,85,41,21,66.1,Matches
221,222,Gonçalo Guedes,pt POR,FWMF,Villarreal,26.0,1996.0,10.6,0,0,0,5,16,3,27,2,4,0,0,0,29,2,10,16.7,Matches
222,223,Javier Guerra,es ESP,MF,Valencia,20.0,2003.0,27.8,3,1,0,40,30,2,24,18,24,0,0,0,177,25,32,43.9,Matches
223,224,Ander Guevara,es ESP,MF,Alavés,26.0,1997.0,32.6,7,0,0,48,30,0,8,13,32,1,0,0,218,45,41,52.3,Matches
224,225,Hugo Guillamón,es ESP,MF,Valencia,23.0,2000.0,14.6,7,0,0,36,25,0,6,12,15,0,1,0,80,15,15,50.0,Matches
225,226,Marc Guiu,es ESP,FWMF,Barcelona,17.0,2006.0,0.8,1,0,0,1,2,1,0,0,0,0,0,0,1,1,3,25.0,Matches
226,227,Arda Güler,tr TUR,FWMF,Real Madrid,18.0,2005.0,4.2,1,0,0,11,8,1,13,2,4,1,0,0,21,0,0,,Matches
227,228,Gerard Gumbau,es ESP,MF,Granada,28.0,1994.0,29.7,12,0,0,62,26,0,150,25,34,0,0,0,126,23,24,48.9,Matches
228,229,İlkay Gündoğan,de GER,MF,Barcelona,32.0,1990.0,33.3,5,0,0,15,42,6,157,21,22,1,0,0,189,7,18,28.0,Matches
229,230,Jon Guridi,es ESP,MF,Alavés,28.0,1995.0,29.8,2,0,0,21,30,2,21,22,24,0,0,0,131,45,47,48.9,Matches
230,231,Gorka Guruzeta,es ESP,FW,Athletic Club,26.0,1996.0,24.6,2,0,0,45,23,11,11,17,23,1,1,0,78,70,91,43.5,Matches
231,232,Miguel Gutiérrez,es ESP,DF,Girona,22.0,2001.0,33.7,4,0,0,27,26,6,97,22,18,0,2,0,203,22,18,55.0,Matches
232,233,Munir El Haddadi,ma MAR,FW,Las Palmas,27.0,1995.0,27.2,3,0,0,30,73,21,41,11,27,0,0,0,91,19,42,31.1,Matches
233,234,Ianis Hagi,ro ROU,MFFW,Alavés,24.0,1998.0,8.9,3,0,0,13,19,1,54,5,12,0,0,0,33,13,11,54.2,Matches
234,235,Luiz Henrique,br BRA,FW,Betis,22.0,2001.0,6.8,1,0,0,7,15,0,24,5,11,0,0,0,29,15,14,51.7,Matches
235,236,Mario Hermoso,es ESP,DF,Atlético Madrid,28.0,1995.0,28.4,9,0,0,32,23,1,38,30,25,1,0,0,168,46,32,59.0,Matches
236,237,Javi Hernández ,es ESP,DF,Cádiz,25.0,1998.0,27.9,10,0,0,45,19,1,127,19,24,0,0,0,139,31,27,53.4,Matches
237,238,Aridane Hernández,es ESP,DF,Rayo Vallecano,34.0,1989.0,18.8,3,0,0,11,12,0,0,14,8,0,1,0,86,35,18,66.0,Matches
238,239,Luis Hernández,es ESP,DF,Cádiz,34.0,1989.0,8.0,4,0,0,8,0,0,2,8,3,0,0,0,24,9,2,81.8,Matches
239,240,Yarek Hernandis,es ESP,DF,Valencia,18.0,2005.0,8.2,1,0,0,11,2,0,6,15,12,0,0,1,15,15,4,78.9,Matches
240,241,Jorge Herrando,es ESP,DF,Osasuna,22.0,2001.0,18.3,4,0,0,26,10,0,0,15,19,0,0,0,49,26,25,51.0,Matches
241,242,Ander Herrera,es ESP,MF,Athletic Club,33.0,1989.0,11.4,4,0,0,21,11,0,13,15,32,0,0,0,76,14,24,36.8,Matches
242,243,Cristian Herrera,es ESP,FWMF,Las Palmas,32.0,1991.0,1.8,1,0,0,3,3,2,1,0,1,0,0,0,9,0,2,0.0,Matches
243,244,Sergio Herrera,es ESP,GK,Osasuna,30.0,1993.0,31.9,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100.0,Matches
244,245,Yangel Herrera,ve VEN,MF,Girona,25.0,1998.0,23.4,9,0,0,65,62,2,29,24,37,1,0,0,125,61,44,58.1,Matches
245,246,Juan Herzog,es ESP,DF,Las Palmas,20.0,2003.0,3.2,1,0,0,1,1,0,0,2,5,0,0,0,13,4,3,57.1,Matches
246,247,Martin Hongla,cm CMR,MFDF,Granada,25.0,1998.0,6.2,0,0,0,7,1,0,2,6,3,0,0,0,37,3,12,20.0,Matches
247,248,Xabier Huarte Armendáriz,es ESP,MF,Osasuna,22.0,2001.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
248,249,Pablo Ibáñez,es ESP,MF,Osasuna,24.0,1998.0,12.8,5,0,0,26,16,2,12,9,9,1,0,0,74,36,38,48.6,Matches
249,250,Iglesias,es ESP,DFFW,Getafe,25.0,1998.0,15.7,4,0,0,16,10,1,58,16,22,0,0,0,71,12,10,54.5,Matches
250,251,Borja Iglesias,es ESP,FW,Betis,30.0,1993.0,4.5,2,0,0,7,5,7,1,2,0,0,1,0,7,6,7,46.2,Matches
251,252,Imanol,es ESP,DF,Athletic Club,23.0,2000.0,5.8,2,0,0,5,2,0,21,7,5,0,0,0,37,10,4,71.4,Matches
252,253,Isco,es ESP,MF,Betis,31.0,1992.0,25.8,10,0,0,31,79,3,152,10,27,0,0,0,129,16,39,29.1,Matches
253,254,Diego Iturralde,es ESP,DF,Sevilla,20.0,2003.0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
254,255,Adnan Januzaj,be BEL,FWMF,Sevilla,28.0,1995.0,2.1,0,0,0,3,9,0,8,1,3,0,0,0,9,3,1,75.0,Matches
255,256,Mikel Jauregizar,es ESP,MF,Athletic Club,19.0,2003.0,1.7,0,0,0,4,1,0,6,0,0,0,0,0,9,1,8,11.1,Matches
256,257,Luis Javier Suárez,co COL,FW,Almería,25.0,1997.0,10.2,3,0,0,18,18,4,7,0,5,0,0,0,17,10,33,23.3,Matches
257,258,Salim El Jebari,ma MAR,MF,Atlético Madrid,19.0,2004.0,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0,Matches
258,259,Frenkie de Jong,nl NED,MF,Barcelona,26.0,1997.0,18.2,7,0,0,19,22,1,25,14,26,0,0,0,117,23,17,57.5,Matches
259,260,Joan Jordán,es ESP,MF,Sevilla,29.0,1994.0,4.2,1,0,0,1,3,0,3,4,7,0,0,0,19,4,5,44.4,Matches
260,261,Jordi,es ESP,MFDF,Getafe,22.0,2001.0,6.4,1,0,0,19,6,1,22,8,11,0,1,0,36,11,21,34.4,Matches
261,262,Jeremy Jorge,es ESP,FW,Getafe,20.0,2003.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Matches
262,263,Willian José,br BRA,FW,Betis,31.0,1991.0,21.9,0,1,0,9,20,9,7,2,3,0,0,0,41,31,40,43.7,Matches
263,264,Joselu,es ESP,FW,Real Madrid,33.0,1990.0,18.7,1,0,0,10,14,18,6,6,3,0,0,0,36,41,34,54.7,Matches
264,265,Kamil Jóźwiak,pl POL,MF,Granada,25.0,1998.0,6.3,2,0,0,13,12,2,6,2,10,0,0,0,34,14,15,48.3,Matches
265,266,Juanmi,es ESP,FW,Cádiz,30.0,1993.0,9.7,3,0,0,24,11,13,2,6,4,0,0,0,39,8,25,24.2,Matches
266,267,Juanpe,es ESP,DF,Girona,32.0,1991.0,8.3,4,0,0,5,0,1,1,7,8,0,0,0,27,21,13,61.8,Matches
267,268,Vinicius Júnior,br BRA,FW,Real Madrid,23.0,2000.0,20.7,7,0,0,24,54,10,56,1,13,0,0,0,44,1,7,12.5,Matches
268,269,Filip Jørgensen,dk DEN,GK,Villarreal,21.0,2002.0,36.0,4,0,0,2,5,0,0,2,1,0,1,0,40,11,0,100.0,Matches
269,270,Sory Kaba,gn GUI,FW,Las Palmas,28.0,1995.0,8.0,2,0,0,16,15,9,0,0,0,0,0,0,17,31,36,46.3,Matches
270,271,Kaiky,br BRA,DF,Almería,19.0,2004.0,5.8,2,0,0,7,0,0,1,3,4,0,1,0,14,11,11,50.0,Matches
271,272,Jon Karrikaburu,es ESP,MFFW,Alavés,20.0,2002.0,0.2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,,Matches
272,273,Ibrahima Kebe,ml MLI,MF,Girona,22.0,2000.0,0.1,1,0,0,1,2,0,0,1,1,0,0,0,5,3,2,60.0,Matches
273,274,Kiké,es ESP,FWMF,Alavés,33.0,1989.0,15.8,3,0,0,25,36,7,10,1,4,2,0,0,52,50,63,44.2,Matches
274,275,Koke,es ESP,MF,Atlético Madrid,31.0,1992.0,27.7,5,0,0,19,19,0,11,16,44,0,0,0,198,15,16,48.4,Matches
275,276,Ibrahima Koné,ml MLI,FW,Almería,24.0,1999.0,3.1,0,0,0,3,4,6,2,0,0,0,0,0,7,9,10,47.4,Matches
276,277,Rominigue Kouamé,ml MLI,MF,Cádiz,26.0,1996.0,9.1,2,0,0,11,9,1,1,13,9,0,0,0,60,19,13,59.4,Matches
277,278,Jules Koundé,fr FRA,DF,Barcelona,24.0,1998.0,32.2,4,0,0,22,16,2,34,25,23,0,0,0,157,71,44,61.7,Matches
278,279,Toni Kroos,de GER,MF,Real Madrid,33.0,1990.0,23.6,3,0,0,17,38,3,118,17,34,0,0,0,144,8,4,66.7,Matches
279,280,Takefusa Kubo,jp JPN,FWMF,Real Sociedad,22.0,2001.0,23.9,1,0,0,21,52,8,145,11,17,0,0,0,98,11,16,40.7,Matches
280,281,Luca de la Torre,us USA,MF,Celta Vigo,25.0,1998.0,21.7,4,1,1,40,19,4,17,12,21,0,0,0,107,14,37,27.5,Matches
281,282,Yoel Lago,es ESP,DF,Celta Vigo,19.0,2004.0,1.0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,,Matches
282,283,Érik Lamela,ar ARG,FWMF,Sevilla,31.0,1992.0,5.1,3,0,0,18,6,3,12,1,14,0,0,0,24,3,5,37.5,Matches
283,284,Bruno Langa,mz MOZ,DF,Almería,25.0,1997.0,9.1,1,1,0,4,12,0,16,4,12,0,0,0,37,2,6,25.0,Matches
284,285,Cyle Larin,ca CAN,FW,Mallorca,28.0,1995.0,20.3,8,0,0,27,34,31,7,3,8,0,1,0,42,83,102,44.9,Matches
285,286,Juanmi Latasa,es ESP,FW,Getafe,22.0,2001.0,17.3,7,1,1,66,39,7,2,4,7,1,1,0,31,143,125,53.4,Matches
286,287,Toni Lato,es ESP,DF,Mallorca,25.0,1997.0,17.2,3,0,0,19,18,2,49,17,23,1,0,0,83,10,19,34.5,Matches
287,288,Lázaro,br BRA,FWMF,Almería,21.0,2002.0,3.2,0,0,0,3,7,2,12,1,1,0,0,0,13,4,11,26.7,Matches
288,289,Robin Le Normand,es ESP,DF,Real Sociedad,26.0,1996.0,27.4,13,0,0,33,23,1,1,28,22,0,1,1,111,110,60,64.7,Matches
289,290,Jeremías Ledesma,ar ARG,GK,Cádiz,30.0,1993.0,33.9,0,0,0,1,5,0,0,0,1,0,0,0,54,6,3,66.7,Matches
290,291,Florian Lejeune,fr FRA,DF,Rayo Vallecano,32.0,1991.0,37.0,5,0,0,26,13,3,7,23,25,0,0,1,173,80,49,62.0,Matches
291,292,Stefan Lekovic,rs SRB,DF,Villarreal,19.0,2004.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
292,293,Iñigo Lekue,es ESP,DF,Athletic Club,30.0,1993.0,22.2,4,0,0,15,7,0,37,15,22,0,0,0,139,15,9,62.5,Matches
293,294,Thomas Lemar,fr FRA,MF,Atlético Madrid,27.0,1995.0,1.8,0,0,0,3,2,0,6,0,1,0,0,0,5,0,2,0.0,Matches
294,295,Álvaro Lemos,es ESP,DF,Las Palmas,30.0,1993.0,2.8,1,0,0,2,3,1,5,2,1,0,0,0,10,5,2,71.4,Matches
295,296,Ruben Lendinez,es ESP,DF,Valencia,20.0,2003.0,0.1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,Matches
296,297,Robert Lewandowski,pl POL,FW,Barcelona,34.0,1988.0,30.6,5,0,0,23,55,24,18,9,5,1,0,0,56,51,49,51.0,Matches
297,298,Samuel Lino,br BRA,DFMF,Atlético Madrid,23.0,1999.0,23.1,1,0,0,26,56,9,41,14,34,1,0,0,144,9,17,34.6,Matches
298,299,Javier Llabrés,es ESP,MFFW,Mallorca,20.0,2002.0,2.7,1,0,0,5,1,0,20,3,1,0,0,0,15,2,3,40.0,Matches
299,300,Marcos Llorente,es ESP,MFDF,Atlético Madrid,28.0,1995.0,28.5,5,0,0,31,27,19,70,14,23,0,0,0,115,16,32,33.3,Matches
300,301,Enzo Loiodice,fr FRA,MF,Las Palmas,22.0,2000.0,19.9,2,0,0,32,38,1,23,12,35,0,0,0,123,27,27,50.0,Matches
301,302,David López,es ESP,DF,Girona,33.0,1989.0,21.8,4,0,0,17,15,1,0,20,20,0,1,0,121,32,38,45.7,Matches
302,303,Diego López,es ESP,MFFW,Valencia,21.0,2002.0,29.5,2,0,0,26,31,8,65,20,25,1,0,0,121,40,56,41.7,Matches
303,304,Fermin López,es ESP,MFFW,Barcelona,20.0,2003.0,16.1,2,0,0,43,17,10,17,4,21,0,0,0,70,8,23,25.8,Matches
304,305,Javi López,es ESP,DF,Alavés,21.0,2002.0,26.5,3,0,0,25,29,1,105,10,12,0,1,0,123,28,22,56.0,Matches
305,306,Unai López,es ESP,MF,Rayo Vallecano,27.0,1995.0,23.4,8,0,0,60,22,3,73,16,24,0,0,0,160,16,19,45.7,Matches
306,307,Dion Lopy,sn SEN,MF,Almería,21.0,2002.0,21.3,5,0,0,30,40,0,7,15,37,0,0,0,149,31,12,72.1,Matches
307,308,Anthony Lozano,hn HON,MFFW,Getafe,30.0,1993.0,1.0,1,0,0,6,1,1,1,0,0,0,0,0,2,7,7,50.0,Matches
308,309,Anthony Lozano,hn HON,FW,Almería,30.0,1993.0,8.6,1,0,0,22,20,5,4,2,5,1,0,0,20,21,44,32.3,Matches
309,310,Lucas,br BRA,DF,Cádiz,22.0,2001.0,17.1,6,0,0,12,6,2,72,17,27,0,0,0,92,11,23,32.4,Matches
310,311,José Luis Gayà,es ESP,DF,Valencia,28.0,1995.0,19.9,2,0,0,24,12,1,82,11,36,0,0,0,112,11,9,55.0,Matches
311,312,José Luis Morales,es ESP,FWMF,Villarreal,36.0,1987.0,11.6,0,0,0,3,4,13,10,7,3,0,0,0,38,2,12,14.3,Matches
312,313,Dodi Lukebakio,be BEL,FWMF,Sevilla,25.0,1997.0,12.5,0,0,0,24,22,4,36,2,2,0,1,0,33,12,13,48.0,Matches
313,314,Andriy Lunin,ua UKR,GK,Real Madrid,24.0,1999.0,21.0,2,0,0,0,3,0,0,0,0,0,0,0,17,8,0,100.0,Matches
314,315,Darwin Machís,ve VEN,MF,Cádiz,30.0,1993.0,8.7,0,1,0,12,14,2,64,4,14,0,0,0,53,3,10,23.1,Matches
315,316,Pablo Maffeo,es ESP,DF,Mallorca,26.0,1997.0,16.2,3,1,0,22,20,4,67,10,22,0,0,0,81,33,25,56.9,Matches
316,317,Jon Magunacelaya,es ESP,FWMF,Real Sociedad,23.0,2000.0,1.3,0,0,0,2,3,0,3,0,3,0,0,0,7,1,4,20.0,Matches
317,318,Nemanja Maksimović,rs SRB,MF,Getafe,28.0,1995.0,36.3,4,0,0,20,13,1,5,46,43,0,1,0,140,70,61,53.4,Matches
318,319,Giorgi Mamardashvili,ge GEO,GK,Valencia,22.0,2000.0,36.5,3,1,0,3,4,0,0,2,3,0,1,0,34,9,1,90.0,Matches
319,320,Wilson Manafá,pt POR,DFMF,Granada,29.0,1994.0,2.7,1,0,0,3,0,0,8,1,4,0,0,0,20,2,2,50.0,Matches
320,321,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,29.0,1994.0,8.1,2,0,0,14,8,0,6,15,22,0,0,0,53,12,10,54.5,Matches
321,322,Aïssa Mandi,dz ALG,DF,Villarreal,31.0,1991.0,12.4,3,0,0,7,5,0,0,8,8,0,1,0,49,12,11,52.2,Matches
322,323,Javier Manquillo,es ESP,DFMF,Celta Vigo,29.0,1994.0,8.3,3,0,0,14,4,0,5,3,11,0,0,0,30,13,10,56.5,Matches
323,324,Faitout Maouassa,fr FRA,DFMF,Granada,25.0,1998.0,2.5,0,0,0,3,3,0,20,1,5,0,0,0,11,3,1,75.0,Matches
324,325,Marcão,br BRA,DF,Sevilla,27.0,1996.0,3.9,2,0,0,5,6,0,0,4,6,0,0,0,18,5,3,62.5,Matches
325,326,Óscar de Marcos,es ESP,DF,Athletic Club,34.0,1989.0,25.1,5,0,0,22,12,5,121,15,39,0,0,0,124,13,16,44.8,Matches
326,327,Alberto Marí,es ESP,FW,Valencia,22.0,2001.0,3.1,0,0,0,10,6,2,2,0,2,1,0,0,10,8,20,28.6,Matches
327,328,José Mari,es ESP,MFFW,Cádiz,35.0,1987.0,0.2,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,,Matches
328,329,José María Giménez,uy URU,DF,Atlético Madrid,28.0,1995.0,14.7,5,0,0,17,2,0,1,10,10,0,0,0,49,31,18,63.3,Matches
329,330,Mariano,do DOM,FWMF,Sevilla,29.0,1993.0,2.7,1,0,0,8,1,3,1,0,1,1,0,0,8,9,9,50.0,Matches
330,331,Rafa Marín ,es ESP,DF,Alavés,21.0,2002.0,27.1,6,0,0,28,16,0,1,33,20,0,0,1,117,56,43,56.6,Matches
331,332,Diego Mariño,es ESP,GK,Almería,33.0,1990.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
332,333,Mika Màrmol,es ESP,DF,Las Palmas,21.0,2002.0,35.3,6,1,1,23,34,3,5,44,42,0,3,1,187,31,34,47.7,Matches
333,334,Unai Marrero,es ESP,GK,Real Sociedad,21.0,2001.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
334,335,Roger Martí,es ESP,FW,Cádiz,32.0,1991.0,15.1,3,0,0,34,28,9,9,7,6,0,0,0,58,17,34,33.3,Matches
335,336,Iván Martín,es ESP,MF,Girona,24.0,1999.0,30.3,5,0,0,27,34,4,10,21,25,0,1,0,146,8,24,25.0,Matches
336,337,Jon Martin,es ESP,DF,Real Sociedad,17.0,2006.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
337,338,Mario Martín,es ESP,MF,Real Madrid,19.0,2004.0,0.2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,,Matches
338,339,Arnau Martinez,es ESP,DF,Girona,20.0,2003.0,13.8,5,0,0,14,22,1,7,10,16,0,0,0,65,10,13,43.5,Matches
339,340,Iñigo Martínez,es ESP,DF,Barcelona,32.0,1991.0,14.4,5,0,0,10,11,1,3,11,7,0,0,0,69,33,27,55.0,Matches
340,341,Marc Martínez,es ESP,GK,Granada,33.0,1990.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
341,342,Marvin,es ESP,FWDF,Las Palmas,23.0,2000.0,20.6,5,0,0,39,26,4,91,14,25,0,1,0,101,15,40,27.3,Matches
342,343,Omar Mascarell,gq EQG,MF,Mallorca,30.0,1993.0,17.5,8,1,1,31,14,0,4,31,16,0,0,1,103,30,24,55.6,Matches
343,344,Jaime Mata,es ESP,FWMF,Getafe,34.0,1988.0,19.9,10,1,1,63,25,31,39,17,15,0,0,0,58,49,65,43.0,Matches
344,345,Luís Maximiano,pt POR,GK,Almería,24.0,1999.0,33.0,1,0,0,1,3,0,0,0,0,0,1,0,42,4,0,100.0,Matches
345,346,Borja Mayoral,es ESP,FW,Getafe,26.0,1997.0,23.9,2,0,0,31,32,14,22,4,5,1,0,0,69,48,71,40.3,Matches
346,347,Mamadou Mbaye,sn SEN,DF,Cádiz,25.0,1998.0,3.2,2,0,0,6,0,0,0,5,3,0,1,0,10,9,5,64.3,Matches
347,348,Hannibal Mejbri,tn TUN,MF,Sevilla,20.0,2003.0,1.2,2,0,0,4,4,0,2,0,3,0,0,0,6,0,1,0.0,Matches
348,349,Óscar Melendo,es ESP,MFFW,Granada,25.0,1997.0,12.5,2,0,0,12,37,1,9,5,6,0,1,0,56,6,16,27.3,Matches
349,350,Gonzalo Melero,es ESP,MFFW,Almería,29.0,1994.0,12.3,3,0,0,21,17,1,4,4,8,0,0,0,41,19,22,46.3,Matches
350,351,Memphis,nl NED,FW,Atlético Madrid,29.0,1994.0,9.9,2,0,0,14,16,8,12,1,2,0,0,0,26,4,12,25.0,Matches
