,_Rk,_Player,_Nation,_Pos,_Squad,_Age,_Born,_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,AerialDuels_Won,AerialDuels_Lost,AerialDuels_Won%,Matches
18,19,Alejandro Alfaro,es ESP,MF,Elche,20,2002,0.2,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
19,20,Ángel Algobia,es ESP,MF,Getafe,23,1999,12.6,3,0,0,31,10,0,11,3,13,0.0,0.0,0,68.0,7.0,21.0,25.0,Matches
20,21,Mohamed Ali Cho,fr FRA,FWMF,Real Sociedad,18,2004,6.5,1,0,0,11,12,3,30,2,10,1.0,0.0,0,34.0,5.0,15.0,25.0,Matches
21,22,Domingos André Ribeiro Almeida,pt POR,MF,Valencia,22,2000,28.2,3,0,0,31,40,1,127,20,42,0.0,0.0,0,161.0,14.0,29.0,32.6,Matches
22,23,Marcos Alonso,es ESP,DF,Barcelona,31,1990,13.0,3,0,0,10,8,0,23,11,10,0.0,1.0,0,85.0,26.0,10.0,72.2,Matches
23,24,Carlos Álvarez,es ESP,MF,Sevilla,18,2003,0.1,1,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,,Matches
24,25,Gastón Álvarez,uy URU,DF,Getafe,22,2000,16.7,7,1,0,27,12,0,23,15,30,0.0,1.0,0,53.0,31.0,31.0,50.0,Matches
25,26,Yeray Álvarez,es ESP,DF,Athletic Club,27,1995,25.9,7,1,0,22,22,1,9,48,23,0.0,2.0,0,194.0,55.0,39.0,58.5,Matches
26,27,Selim Amallah,ma MAR,MFFW,Valladolid,25,1996,3.0,2,1,0,10,8,1,2,5,9,0.0,0.0,0,10.0,7.0,8.0,46.7,Matches
27,28,Amath,sn SEN,MFFW,Mallorca,26,1996,13.6,2,1,0,35,24,7,16,5,19,1.0,0.0,0,62.0,8.0,19.0,29.6,Matches
28,29,Jordan Amavi,fr FRA,DF,Getafe,28,1994,2.2,2,1,1,3,2,1,6,4,2,0.0,0.0,0,15.0,8.0,3.0,72.7,Matches
29,30,Marcos André,br BRA,FWMF,Valencia,25,1996,5.0,2,1,0,9,12,1,1,0,1,0.0,0.0,0,9.0,10.0,15.0,40.0,Matches
30,31,Fabrizio Angileri,ar ARG,DF,Getafe,28,1994,6.5,2,1,0,7,1,0,12,7,9,0.0,1.0,0,19.0,17.0,10.0,63.0,Matches
31,32,Josep Antoni Gayá,es ESP,DFMF,Mallorca,22,2000,1.1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,5.0,1.0,1.0,50.0,Matches
32,33,José Antonio,es ESP,MFDF,Cádiz,18,2004,0.5,0,0,0,0,4,0,1,0,1,0.0,0.0,0,2.0,0.0,0.0,,Matches
33,34,Anuar,ma MAR,MFFW,Valladolid,27,1995,2.3,1,0,0,3,6,1,1,3,4,0.0,0.0,0,10.0,2.0,5.0,28.6,Matches
34,35,Mauro Arambarri,uy URU,MF,Getafe,26,1995,11.0,5,1,1,21,11,0,42,14,6,0.0,0.0,1,63.0,15.0,12.0,55.6,Matches
35,36,Ronald Araújo,uy URU,DF,Barcelona,23,1999,20.0,5,1,0,16,17,1,5,12,18,0.0,0.0,1,94.0,46.0,27.0,63.0,Matches
36,37,Adu Ares,es ESP,FWMF,Athletic Club,20,2001,0.9,0,0,0,2,8,0,8,2,2,0.0,0.0,0,7.0,3.0,0.0,100.0,Matches
37,38,Sergio Arribas,es ESP,MFFW,Real Madrid,20,2001,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches
38,39,Roberto Arroyo,es ESP,MF,Valladolid,18,2003,0.2,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,0.0,,Matches
39,40,Ricard Artero,es ESP,MFFW,Girona,19,2003,1.5,0,0,0,2,1,0,0,1,3,0.0,0.0,0,8.0,2.0,2.0,50.0,Matches
40,41,Santiago Arzamendia,py PAR,DFMF,Cádiz,24,1998,5.4,0,0,0,4,2,1,14,2,8,0.0,0.0,0,46.0,6.0,6.0,50.0,Matches
41,42,Sergio Asenjo,es ESP,GK,Valladolid,33,1989,10.0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,22.0,0.0,0.0,,Matches
42,43,Marco Asensio,es ESP,FWMF,Real Madrid,26,1996,16.0,1,0,0,10,16,4,82,5,10,1.0,1.0,0,45.0,3.0,2.0,60.0,Matches
43,44,Iago Aspas,es ESP,FW,Celta Vigo,34,1987,31.9,6,0,0,16,59,12,45,7,4,0.0,0.0,0,103.0,31.0,45.0,40.8,Matches
44,45,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,33,1989,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
45,46,Ludwig Augustinsson,se SWE,DF,Mallorca,28,1994,1.5,0,0,0,1,1,0,6,1,1,0.0,0.0,0,13.0,4.0,1.0,80.0,Matches
46,47,Ezequiel Ávila,ar ARG,FWMF,Osasuna,28,1994,19.0,7,1,0,25,35,14,81,8,5,0.0,0.0,0,54.0,35.0,50.0,41.2,Matches
47,48,Iddrisu Baba,gh GHA,MFDF,Mallorca,26,1996,18.9,5,0,0,31,30,0,0,11,17,0.0,0.0,0,122.0,37.0,28.0,56.9,Matches
48,49,Srđan Babić,rs SRB,DF,Almería,26,1996,33.3,5,0,0,24,9,2,2,29,18,0.0,0.0,0,136.0,71.0,46.0,60.7,Matches
49,50,Loïc Bade,fr FRA,DF,Sevilla,22,2000,16.1,4,0,0,13,4,0,4,23,20,0.0,0.0,0,97.0,34.0,27.0,55.7,Matches
50,51,Édgar Badía,es ESP,GK,Elche,30,1992,36.0,2,0,0,1,6,0,0,0,0,0.0,1.0,0,33.0,8.0,1.0,88.9,Matches
51,52,Alex Baena,es ESP,MFFW,Villarreal,21,2001,21.6,13,1,1,58,56,3,26,7,17,1.0,1.0,0,100.0,1.0,26.0,3.7,Matches
52,53,Alejandro Balde,es ESP,DF,Barcelona,18,2003,27.5,4,0,0,27,29,5,67,12,30,0.0,0.0,0,145.0,19.0,18.0,51.4,Matches
53,54,Mikel Balenziaga,es ESP,DF,Athletic Club,34,1988,1.3,0,0,0,3,0,0,3,1,4,0.0,0.0,0,6.0,0.0,0.0,,Matches
54,55,Iván Balliu,al ALB,DF,Rayo Vallecano,30,1992,35.9,6,0,0,42,34,7,105,25,29,0.0,2.0,2,145.0,29.0,37.0,43.9,Matches
55,56,Léo Baptistão,br BRA,FWMF,Almería,29,1992,19.2,7,0,0,30,23,10,18,19,20,0.0,0.0,0,104.0,27.0,40.0,40.3,Matches
56,57,Keidi Bare,al ALB,MF,Espanyol,24,1997,5.6,0,0,0,11,13,0,6,11,8,0.0,0.0,0,25.0,5.0,9.0,35.7,Matches
57,58,Kike Barja,es ESP,FWMF,Osasuna,25,1997,14.6,1,0,0,18,15,7,110,4,9,0.0,0.0,0,65.0,8.0,11.0,42.1,Matches
58,59,Ander Barrenetxea,es ESP,FWDF,Real Sociedad,20,2001,9.8,4,0,0,23,14,0,13,5,15,0.0,0.0,0,74.0,11.0,15.0,42.3,Matches
59,60,Pablo Barrios,es ESP,MF,Atlético Madrid,19,2003,8.0,4,0,0,7,12,0,6,9,10,0.0,0.0,0,49.0,6.0,9.0,40.0,Matches
60,61,Rodrigo Battaglia,ar ARG,MF,Mallorca,31,1991,7.6,5,0,0,11,11,0,1,5,5,0.0,2.0,0,29.0,11.0,8.0,57.9,Matches
61,62,Bebé,cv CPV,FW,Rayo Vallecano,32,1990,0.7,1,0,0,2,2,0,16,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,Matches
62,63,Héctor Bellerín,es ESP,DF,Barcelona,27,1995,1.6,0,0,0,2,0,0,3,3,0,0.0,0.0,0,10.0,3.0,0.0,100.0,Matches
63,64,Fran Beltrán,es ESP,MF,Celta Vigo,23,1999,31.7,4,0,0,26,16,2,51,53,22,0.0,1.0,0,196.0,18.0,48.0,27.3,Matches
64,65,Iker Benito,es ESP,FWMF,Osasuna,19,2002,2.0,0,0,0,2,2,1,6,2,3,0.0,0.0,0,14.0,1.0,4.0,20.0,Matches
65,66,Karim Benzema,fr FRA,FW,Real Madrid,34,1987,22.6,1,0,0,10,6,22,3,2,5,2.0,0.0,0,35.0,14.0,13.0,51.9,Matches
66,67,Yuri Berchiche,es ESP,DF,Athletic Club,32,1990,26.7,9,1,1,31,33,5,66,40,32,1.0,1.0,0,173.0,51.0,26.0,66.2,Matches
67,68,Álex Berenguer,es ESP,FW,Athletic Club,27,1995,25.5,2,0,0,48,25,19,162,10,37,0.0,0.0,0,114.0,35.0,42.0,45.5,Matches
68,69,Pedro Bigas,es ESP,DF,Elche,31,1990,22.4,4,2,0,17,16,0,5,33,20,1.0,1.0,0,123.0,42.0,19.0,68.9,Matches
69,70,El Bilal Touré,ml MLI,FW,Almería,20,2001,14.0,0,0,0,25,7,13,4,1,3,0.0,0.0,0,46.0,44.0,46.0,48.9,Matches
70,71,Antonio Blanco,es ESP,MF,Cádiz,22,2000,1.8,0,0,0,2,1,0,0,1,4,0.0,0.0,0,7.0,3.0,0.0,100.0,Matches
71,72,Lautaro Blanco,ar ARG,DFMF,Elche,23,1999,9.7,2,0,0,7,2,2,86,2,9,0.0,0.0,0,49.0,0.0,8.0,0.0,Matches
72,73,Theo Bongonda,cd COD,MFFW,Cádiz,26,1995,21.5,2,0,0,15,37,6,68,6,20,0.0,0.0,0,96.0,14.0,13.0,51.9,Matches
73,74,Yassine Bounou,ma MAR,GK,Sevilla,31,1991,23.9,2,0,0,0,1,0,0,2,1,0.0,0.0,0,34.0,4.0,2.0,66.7,Matches
74,75,Lucas Boyé,ar ARG,FW,Elche,26,1996,27.4,7,1,0,61,45,14,15,15,16,0.0,0.0,0,104.0,49.0,57.0,46.2,Matches
75,76,Martin Braithwaite,dk DEN,FWMF,Espanyol,31,1991,27.3,5,1,0,20,42,13,20,5,2,0.0,0.0,0,58.0,48.0,59.0,44.9,Matches
76,77,Juan Brandáriz,es ESP,DF,Almería,23,1999,16.5,5,0,0,10,3,0,8,15,16,0.0,0.0,0,87.0,11.0,12.0,47.8,Matches
77,78,Darko Brašanac,rs SRB,MF,Osasuna,30,1992,11.6,5,0,0,16,14,3,7,12,20,0.0,1.0,0,50.0,15.0,15.0,50.0,Matches
78,79,Claudio Bravo,cl CHI,GK,Betis,39,1983,12.0,2,0,0,0,0,0,0,2,0,0.0,0.0,0,14.0,3.0,0.0,100.0,Matches
79,80,Ante Budimir,hr CRO,FW,Osasuna,31,1991,20.0,5,0,0,48,23,12,3,5,9,1.0,0.0,0,37.0,97.0,104.0,48.3,Matches
80,81,Santiago Bueno,uy URU,DF,Girona,23,1998,33.4,7,1,1,37,34,2,4,31,38,2.0,1.0,0,144.0,74.0,41.0,64.3,Matches
81,82,Sergio Busquets,es ESP,MF,Barcelona,34,1988,26.0,8,1,1,31,40,0,7,27,26,0.0,0.0,0,187.0,53.0,59.0,47.3,Matches
82,83,Leandro Cabrera,uy URU,DF,Espanyol,31,1991,29.7,10,2,1,29,20,1,14,43,24,0.0,1.0,1,138.0,62.0,37.0,62.6,Matches
83,84,Cala,es ESP,DF,Cádiz,32,1989,1.5,0,0,0,1,5,0,0,1,1,0.0,0.0,0,3.0,3.0,4.0,42.9,Matches
84,85,Fernando Calero,es ESP,DFMF,Espanyol,26,1995,17.9,6,0,0,22,9,1,4,13,29,0.0,0.0,0,86.0,35.0,29.0,54.7,Matches
85,86,Alexander Callens,pe PER,DF,Girona,30,1992,1.3,1,0,0,3,1,0,0,1,3,0.0,0.0,0,9.0,0.0,1.0,0.0,Matches
86,87,Eduardo Camavinga,fr FRA,MFDF,Real Madrid,19,2002,22.3,6,0,0,39,69,3,6,17,48,0.0,0.0,0,136.0,22.0,11.0,66.7,Matches
87,88,Sergio Camello,es ESP,FW,Rayo Vallecano,21,2001,26.7,1,0,0,12,19,11,4,2,10,0.0,0.0,0,63.0,27.0,49.0,35.5,Matches
88,89,Sergio Canales,es ESP,FWMF,Betis,31,1991,26.7,4,2,1,9,32,4,135,14,14,0.0,0.0,0,121.0,13.0,24.0,35.1,Matches
89,90,Ander Capa,es ESP,DF,Athletic Club,30,1992,1.2,1,0,0,4,0,0,4,0,1,0.0,0.0,0,10.0,4.0,0.0,100.0,Matches
90,91,Étienne Capoue,fr FRA,MF,Villarreal,34,1988,21.7,4,0,0,18,41,0,9,19,12,0.0,0.0,0,113.0,25.0,19.0,56.8,Matches
91,92,Isaac Carcelen,es ESP,DF,Cádiz,29,1993,24.4,4,3,0,16,27,2,73,19,51,0.0,1.0,0,135.0,21.0,32.0,39.6,Matches
92,93,Juan Carlos,es ESP,GK,Girona,34,1988,10.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,16.0,1.0,0.0,100.0,Matches
93,94,José Carlos Lazo,es ESP,MFFW,Almería,26,1996,0.2,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
94,95,José Carlos Lazo,es ESP,MFFW,Espanyol,26,1996,1.8,0,0,0,2,5,0,4,3,3,0.0,0.0,0,9.0,0.0,3.0,0.0,Matches
95,96,Carmona,es ESP,MFDF,Elche,20,2002,6.5,5,1,1,19,7,2,12,8,9,0.0,0.0,0,44.0,6.0,11.0,35.3,Matches
96,97,Carmona,es ESP,DF,Sevilla,20,2002,5.9,6,1,1,14,6,0,11,7,11,0.0,0.0,0,34.0,3.0,8.0,27.3,Matches
97,98,Yannick Carrasco,be BEL,DFMF,Atlético Madrid,28,1993,25.7,2,0,0,24,21,6,107,12,14,0.0,0.0,0,134.0,5.0,9.0,35.7,Matches
98,99,Dani Carvajal,es ESP,DF,Real Madrid,30,1992,19.8,8,1,1,22,15,5,49,15,18,0.0,1.0,0,109.0,10.0,9.0,52.6,Matches
99,100,William Carvalho,pt POR,MF,Betis,30,1992,27.1,6,1,0,29,40,2,5,16,27,0.0,0.0,0,159.0,32.0,27.0,54.2,Matches
100,101,Casemiro,br BRA,MF,Real Madrid,30,1992,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
101,102,Valentín Castellanos,ar ARG,FW,Girona,23,1998,28.9,11,0,0,43,46,31,10,6,5,0.0,0.0,0,56.0,51.0,70.0,42.1,Matches
102,103,Samu Castillejo,es ESP,FWMF,Valencia,27,1995,15.1,7,0,0,32,40,7,87,9,12,0.0,0.0,0,66.0,7.0,19.0,26.9,Matches
103,104,Catena,es ESP,DF,Rayo Vallecano,27,1994,34.5,14,1,1,32,15,3,1,28,14,0.0,0.0,0,181.0,80.0,37.0,68.4,Matches
104,105,Edinson Cavani,uy URU,FW,Valencia,35,1987,16.1,6,0,0,18,8,15,3,2,4,0.0,0.0,0,37.0,20.0,28.0,41.7,Matches
105,106,Dani Ceballos,es ESP,MF,Real Madrid,25,1996,17.4,8,0,0,17,41,1,16,25,29,0.0,0.0,0,132.0,4.0,8.0,33.3,Matches
106,107,Álex Centelles,es ESP,DF,Almería,24,1997,12.5,0,1,0,7,5,0,46,11,14,0.0,0.0,0,66.0,7.0,17.0,29.2,Matches
107,108,Franco Cervi,ar ARG,MFDF,Celta Vigo,28,1994,21.0,2,1,0,27,42,2,113,36,46,0.0,0.0,0,145.0,12.0,25.0,32.4,Matches
108,109,Pep Chavarría,es ESP,FWMF,Rayo Vallecano,24,1998,4.1,1,0,0,11,4,1,13,2,4,0.0,0.0,0,27.0,8.0,3.0,72.7,Matches
109,110,Pape Cheikh Diop,sn SEN,MF,Elche,24,1997,0.4,1,1,0,3,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches
110,111,Andreas Christensen,dk DEN,DF,Barcelona,26,1996,19.6,2,0,0,18,7,0,1,21,15,0.0,0.0,1,107.0,42.0,19.0,68.9,Matches
111,112,Samuel Chukwueze,ng NGA,FWMF,Villarreal,23,1999,26.0,1,0,0,19,34,11,28,12,7,1.0,0.0,0,110.0,14.0,20.0,41.2,Matches
112,113,Víctor Chust,es ESP,DF,Cádiz,22,2000,10.7,3,0,0,11,4,1,0,10,6,0.0,1.0,0,46.0,16.0,17.0,48.5,Matches
113,114,Pathé Ciss,sn SEN,MFDF,Rayo Vallecano,28,1994,14.2,4,0,0,38,13,1,3,22,29,0.0,0.0,1,101.0,34.0,28.0,54.8,Matches
114,115,Carlos Clerc,es ESP,DFMF,Elche,30,1992,29.3,5,0,0,32,31,2,89,28,51,0.0,0.0,0,151.0,20.0,22.0,47.6,Matches
115,116,Álex Collado,es ESP,MF,Elche,23,1999,8.1,1,0,0,9,10,1,18,2,14,0.0,0.0,0,33.0,4.0,8.0,33.3,Matches
116,117,Diego Collado,es ESP,FW,Villarreal,21,2001,0.1,0,0,0,0,0,0,2,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
117,118,Eray Cömert,ch SUI,DF,Valencia,24,1998,18.6,5,1,0,22,11,1,1,29,23,0.0,0.0,0,106.0,44.0,31.0,58.7,Matches
118,119,Santi Comesaña,es ESP,MF,Rayo Vallecano,25,1996,27.2,6,0,0,49,28,4,17,32,44,0.0,0.0,0,173.0,32.0,44.0,42.1,Matches
119,120,Copete,es ESP,DF,Mallorca,22,1999,24.5,7,1,0,47,24,2,9,44,28,0.0,1.0,0,113.0,39.0,16.0,70.9,Matches
120,121,Francis Coquelin,fr FRA,MF,Villarreal,31,1991,8.3,2,0,0,11,7,0,5,9,13,0.0,0.0,0,36.0,6.0,4.0,60.0,Matches
121,122,Jesús Corona,mx MEX,FW,Sevilla,29,1993,1.2,0,0,0,2,5,1,3,1,0,0.0,0.0,0,5.0,0.0,2.0,0.0,Matches
122,123,Ángel Correa,ar ARG,FWMF,Atlético Madrid,27,1995,16.2,3,1,0,19,20,14,22,10,6,0.0,0.0,0,63.0,5.0,16.0,23.8,Matches
123,124,Thierry Correia,pt POR,DF,Valencia,23,1999,22.3,5,0,0,39,44,1,87,24,52,2.0,0.0,0,149.0,24.0,20.0,54.5,Matches
124,125,Jaume Costa,es ESP,DF,Mallorca,34,1988,28.9,10,0,0,44,32,7,75,22,34,0.0,0.0,0,122.0,30.0,26.0,53.6,Matches
125,126,Samu Costa,pt POR,MF,Almería,21,2000,22.1,5,0,0,51,44,4,8,37,31,0.0,0.0,0,143.0,48.0,24.0,66.7,Matches
126,127,Thibaut Courtois,be BEL,GK,Real Madrid,30,1992,31.0,0,0,0,0,3,0,0,3,0,0.0,0.0,0,59.0,9.0,0.0,100.0,Matches
127,128,Yan Couto,br BRA,DFMF,Girona,20,2002,12.9,3,0,0,12,15,2,63,5,18,0.0,0.0,0,78.0,1.0,7.0,12.5,Matches
128,129,Juan Cruz Armada,es ESP,DF,Osasuna,30,1992,22.9,7,0,0,17,9,1,35,13,14,0.0,0.0,0,94.0,18.0,22.0,45.0,Matches
129,130,Juan Cruz,es ESP,FW,Betis,22,2000,2.0,1,0,0,4,2,1,6,0,0,0.0,0.0,0,8.0,1.0,2.0,33.3,Matches
130,131,Jorge Cuenca,es ESP,DF,Villarreal,22,1999,5.6,1,0,0,4,1,0,1,6,7,0.0,1.0,0,28.0,15.0,7.0,68.2,Matches
131,132,Braian Cufré,ar ARG,DF,Mallorca,25,1996,2.4,0,0,0,5,3,2,1,2,2,0.0,0.0,0,13.0,0.0,1.0,0.0,Matches
132,133,Matheus Cunha,br BRA,FWMF,Atlético Madrid,23,1999,4.2,2,0,0,7,6,1,3,2,1,0.0,0.0,0,16.0,3.0,14.0,17.6,Matches
133,134,Curro,es ESP,MF,Almería,26,1996,0.5,1,0,0,1,0,0,1,0,0,0.0,0.0,0,3.0,0.0,2.0,0.0,Matches
134,135,Arnaut Danjuma,nl NED,FW,Villarreal,25,1997,5.3,0,0,0,2,7,3,6,0,3,0.0,0.0,0,10.0,0.0,3.0,0.0,Matches
135,136,Sergi Darder,es ESP,MF,Espanyol,28,1993,36.9,4,0,0,31,78,2,181,24,38,0.0,0.0,0,205.0,12.0,13.0,48.0,Matches
136,137,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,28,1994,21.4,5,0,0,33,49,0,47,8,21,0.0,0.0,0,127.0,6.0,8.0,42.9,Matches
137,138,Alberto Del Moral,es ESP,MF,Villarreal,22,2000,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
138,139,Thomas Delaney,dk DEN,MF,Sevilla,30,1991,3.4,3,0,0,4,5,1,4,4,2,0.0,0.0,0,8.0,9.0,2.0,81.8,Matches
139,140,Fran Delgado,es ESP,DF,Betis,21,2001,0.1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
140,141,Ousmane Dembélé,fr FRA,FW,Barcelona,25,1997,15.7,4,0,0,16,19,5,106,0,12,0.0,0.0,0,60.0,4.0,12.0,25.0,Matches
141,142,Mouctar Diakhaby,gn GUI,DF,Valencia,25,1996,27.2,7,1,1,23,13,4,1,20,16,0.0,0.0,0,149.0,48.0,40.0,54.5,Matches
142,143,Mamady Diarra,ml MLI,MFDF,Cádiz,22,2000,0.7,0,0,0,1,1,0,0,0,1,0.0,0.0,0,5.0,0.0,0.0,,Matches
143,144,Youba Diarra,ml MLI,MF,Cádiz,24,1998,1.1,2,0,0,3,0,0,0,2,0,0.0,0.0,0,12.0,0.0,2.0,0.0,Matches
144,145,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28,1993,36.9,4,0,0,0,3,0,0,1,0,0.0,0.0,0,40.0,9.0,1.0,90.0,Matches
145,146,Djené,tg TOG,DF,Getafe,30,1991,31.6,10,1,0,49,38,1,23,42,28,0.0,2.0,0,204.0,53.0,30.0,63.9,Matches
146,147,Marko Dmitrović,rs SRB,GK,Sevilla,30,1992,14.1,1,0,0,0,1,0,0,0,0,0.0,0.0,0,23.0,4.0,0.0,100.0,Matches
147,148,Matt Doherty,ie IRL,DF,Atlético Madrid,30,1992,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
148,149,Kasper Dolberg,dk DEN,FW,Sevilla,24,1997,2.2,0,0,0,2,4,0,0,0,0,0.0,0.0,0,3.0,3.0,4.0,42.9,Matches
149,150,Carlos Dominguez,es ESP,DF,Celta Vigo,21,2001,1.2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,9.0,1.0,0.0,100.0,Matches
150,151,John Donald,es ESP,MFDF,Elche,21,2000,12.1,3,1,0,23,8,0,0,14,11,0.0,0.0,0,52.0,28.0,17.0,62.2,Matches
151,152,Domingos Duarte,pt POR,DF,Getafe,27,1995,29.5,11,1,1,32,21,2,0,39,18,0.0,2.0,1,126.0,47.0,30.0,61.0,Matches
152,153,Pablo Durán,es ESP,MFDF,Celta Vigo,21,2001,0.4,0,0,0,1,0,1,1,1,0,0.0,0.0,0,3.0,1.0,1.0,50.0,Matches
153,154,Hugo Duro,es ESP,FW,Valencia,22,1999,15.4,5,0,0,20,35,3,2,2,12,0.0,0.0,0,37.0,32.0,61.0,34.4,Matches
154,155,Íñigo Eguaras,es ESP,MF,Almería,30,1992,10.7,6,0,0,7,8,0,3,6,8,0.0,0.0,0,67.0,3.0,5.0,37.5,Matches
155,156,Aritz Elustondo,es ESP,DF,Real Sociedad,28,1994,16.1,5,1,0,21,9,1,9,20,17,0.0,0.0,0,58.0,18.0,23.0,43.9,Matches
156,157,Rodrigo Ely,br BRA,DF,Almería,28,1993,35.1,10,1,1,25,14,2,3,31,21,0.0,0.0,1,142.0,79.0,38.0,67.5,Matches
157,158,Adri Embarba,es ESP,FWMF,Almería,30,1992,16.4,5,1,1,22,30,10,127,9,27,0.0,0.0,0,100.0,8.0,30.0,21.1,Matches
158,159,Adri Embarba,es ESP,FW,Espanyol,30,1992,0.4,0,0,0,1,1,0,2,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches
159,160,Youssef En-Nesyri,ma MAR,FW,Sevilla,25,1997,18.5,4,0,0,10,11,21,4,4,8,0.0,0.0,0,28.0,60.0,90.0,40.0,Matches
160,161,Gonzalo Escalante,ar ARG,MF,Cádiz,29,1993,12.5,4,0,0,14,17,0,4,17,24,0.0,1.0,0,86.0,27.0,28.0,49.1,Matches
